name,assay,n_gt_cutoff,cutoff,fit_method,top_over_cutoff,rmse,a,b,tp,p,q,ga,la,er,bmr,bmdl,bmdu,caikwt,mll,hitcall,ac50,ac50_loss,top,ac5,ac10,ac20,acc,ac1sd,bmd,conc,resp,errfun,exp
Staurosporine,Mahalanobis distance (cutoff = 1),32,1.1127310854521768,exp5,4.739992218846563,0.832124633972277,NA,NA,6.279314166391641,0.31137656988451173,NA,0.022036955574121473,NA,-0.4434547816173633,1.5010742342749865,7.221970899823795e-4,0.0016102487537288496,1.028650724941922e-21,-39.30824751192906,0.999999999999982,0.010161876315201898,NA,5.274336686712008,2.9012728493148254e-6,2.8859074445645696e-5,3.108912449301911e-4,3.755032336660342e-4,3.755032336660342e-4,0.0011079529229610743,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.005|0.005|0.005|0.005|0.00158113883008419|0.00158113883008419|0.00158113883008419|0.00158113883008419|5e-04|5e-04|5e-04|5e-04,5.70923327565613|5.27588786887268|5.09530318667335|5.18963574184379|5.08283905480798|7.30940732882114|5.07630897803093|4.35960780442533|5.94170932620255|4.80892625743155|4.04817498663588|4.76495558458237|4.81732082605236|5.10514563357447|3.7160739798654|3.25106701320386|1.13675232504491|1.62763680273896|1.99345145134036|1.55693387366088|2.05315662618533|2.12996103640975|2.62821055934013|1.53471926864686|1.60905094247936|1.96801414688083|2.05719493043473|1.23969580936619|1.91999574301548|1.70185588710614|2.35898645218791|1.41137992264373,dt4,PR_0.6
Taxol (Paclitaxel),Mahalanobis distance (cutoff = 1),23,1.1127310854521768,exp5,3.9548882324293873,1.285131444505661,NA,NA,4.414363597480209,0.300000000209234,NA,0.009450384116752798,NA,0.007037173754970719,1.5010742342749865,5.195984206585459e-4,0.005343469044453353,6.8314848227646606e-12,-39.79246829972514,0.9999999999662671,0.009310936107408975,NA,4.400727075713193,1.5908809439021266e-6,1.7521365542255218e-5,2.1361354491654608e-4,5.202982972473846e-4,5.202982972473846e-4,0.0017174459744105468,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,3.20182773932172|3.49484178378965|4.68235327579876|4.09299955528956|8.14666573385588|4.65716951847618|6.4426819972189|5.17346927031939|6.03860049252778|2.64518058326715|2.10425742574423|3.45288918063294|2.45635621336558|2.26605242853425|3.99627205164365|3.34828466464374|2.27275584648853|3.99555467301667|2.93097425956226|0.773660215310046|2.36838358311718|2.18865780732213|1.44356349690807|2.44767329190623,dt4,PR_0.6
Metoclopramide,Mahalanobis distance (cutoff = 1),15,1.1127310854521768,exp5,1.7647910169429932,1.2634035528323047,NA,NA,2.2743860185546234,0.30000000044153674,NA,2.9693149881071244,NA,-0.371677841803392,1.5010742342749865,3.237397005871475,49.26454417184162,1.2358595568290864e-6,-33.32674317375684,0.9996295983885229,1.5032688779810768,NA,1.9637378238792278,3.0598087983169315e-4,0.0033279043372302745,0.0394259528034496,2.676149289084467,2.676149289084467,12.972345799985934,100|100|100|75|75|75|31.6227766016838|31.6227766016838|31.6227766016838|10|10|10|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1,2.00912273822867|3.51326675983903|1.87680638373713|1.3576369941207|1.60750326290179|1.48029458175999|6.87776108267806|1.87605488794523|1.9961903627759|0.174372253830452|1.42644085955871|2.16125347085635|-0.303047921345568|1.98294380924499|1.17224618188057|0.379802116663558|1.52415707064355|0.206156328534214|-0.313581237759966|1.41391560236658|0.969738825547793|0.967227038333109|1.02661771339569|-0.163371302908919,dt4,PR_0.6
Ca-074-Me,Mahalanobis distance (cutoff = 1),12,1.1127310854521768,pow,1.6149137188362201,0.7927424760959664,0.9006157244952968,NA,NA,0.3000000193148543,NA,NA,NA,-0.4299138936936522,1.5010742342749865,2.540964451285577,14.341892140869527,1.9128676147661742e-5,-28.847835525642978,0.9935278617710133,0.9921258050647355,NA,1.7969646952722387,4.605042333939001e-4,0.004641591127285039,0.04678429997072982,2.0238063998284552,2.0238063998284552,5.4896177203219985,10|10|10|7.5|7.5|7.5|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01,2.34558021740051|1.41231686451151|1.14472096236322|1.23414182596783|2.5100816587147|2.68022429053433|0.795280965155478|0.824533196578713|-0.883606174033378|1.26851792495431|0.593914981019571|1.37715662307498|1.49099881446106|1.52490849086551|0.0874510305613865|0.847874172562498|0.573933562942653|-0.823728937924501|0.649790920335631|0.31931375326452|-0.0612999495812678|1.58075824720348|1.22193702400733|0.259148404683118,dt4,PR_0.6
Amperozide,Mahalanobis distance (cutoff = 1),18,1.1127310854521768,pow,5.308495192098497,1.0781168204398806,0.572102582481806,NA,NA,0.5069438704573214,NA,NA,NA,-0.08035541133874659,1.5010742342749865,5.371137293971669,8.64851839373736,2.581936714962081e-11,-36.90860648696367,0.9999999864035278,25.479255478867454,NA,5.906927617221422,0.2713824508570161,1.0651113847580878,4.180308116308551,3.7146487586141013,3.7146487586141013,6.7047096220684415,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,6.41879788312273|7.29939960240445|6.02659996295783|4.66138078851224|4.01680206876442|3.7355692556759|5.12798181414785|4.29979949260786|3.20565299075784|1.38943330243028|1.12913584473269|-0.40308964902233|1.19997749755926|1.26569322236143|0.509985334984624|1.08639225940561|2.48530749110396|-0.0231599190354248|1.78857580209169|1.13908169731059|-0.00286683926830067|0.772406631267138|2.09588780546057|1.19890792238013,dt4,PR_0.6
Tetrandrine,Mahalanobis distance (cutoff = 1),13,1.1127310854521768,poly2,6.357247218053144,0.8620914202714066,-28.324907346519108,-17.928053747939856,NA,NA,NA,NA,NA,-0.4407954683831975,1.5010742342749865,0.9196093320942015,1.146274424189598,3.1454427486987015e-13,-27.647618554805852,0.9999999776183419,2.6222272968450717,NA,7.073906597432106,0.2267365500095492,0.45951591724300583,0.9453215277858291,0.7343773351237827,0.7343773351237827,1.0066132246905957,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,6.2196353472836|6.75498423634528|7.01950260027548|4.64264429301608|4.36244830866552|4.95090570801828|2.64503804413913|1.38342839343474|1.76434108380971|0.356594234731884|-0.16616374163199|0.563981338347074|0.187681099225576|0.576716539146903|0.652199159176145|0.579598715807033|2.65540319673278|1.32591087331255|-0.552998306113417|-0.537127179913971|1.02196596004362|1.03164316813367|1.54786232321912|1.28271430525079,dt4,PR_0.6
Fenbendazole,Mahalanobis distance (cutoff = 1),15,1.1127310854521768,pow,2.9420193108249295,0.9765624304923967,2.6590513918732306,NA,NA,0.3000000331639978,NA,NA,NA,-0.36369004389684284,1.5010742342749865,0.09402625954058239,0.25735954104639,1.697817244265981e-9,-32.12508860361836,0.9999999436776031,0.19842518217718108,NA,3.2736763411554888,9.210088913555975e-5,9.283185543790455e-4,0.009356862311459197,0.05481235202710774,0.05481235202710774,0.14867965885712964,2|2|2|1.5|1.5|1.5|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02|0.00632455532033676|0.00632455532033676|0.00632455532033676|0.002|0.002|0.002,3.74532816506574|4.01292662741956|1.98798698378464|2.64107915551693|3.24909190514452|1.85732223172433|3.90650253050504|3.1026061228561|2.0973337382669|0.897164501954077|1.55648513188631|1.08329206114482|1.33177781995556|1.0406339647439|0.115630033642404|1.15551724496635|1.44962917192554|0.819956202198788|0.339629116553648|0.687098912942007|0.910829654998406|3.30715431612674|2.52182408276203|0.912209638086387,dt4,PR_0.6
Etoposide,Mahalanobis distance (cutoff = 1),18,1.1127310854521768,exp4,3.0465219349626147,0.7314614612605147,NA,NA,3.3899596595448163,NA,NA,0.1796359474675318,NA,-0.42641800037915617,1.5010742342749865,0.0917994737224266,0.24184882933743607,1.506759798874733e-13,-28.044451981860366,0.9999999993186502,0.1796359474675318,NA,3.3899596595448163,0.013293164560801122,0.02730521970899732,0.05782985834150884,0.1031090574718676,0.1031090574718676,0.1515647608872205,10|10|10|7.5|7.5|7.5|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01,2.56804441107315|2.75046762580809|2.53298520929293|4.25312883740829|3.5801281070865|3.41513912837461|3.3738852819612|4.02053836972487|3.0722436870136|3.9812997388724|3.14727421436014|4.93600815058669|1.98339626979502|2.8514942432692|1.12860267829889|1.27986279562962|1.73198559487792|0.313963935227305|1.31476039521763|0.979485075634419|-0.730520860674443|0.504040044159954|0.9410395820919|0.742141465331644,dt4,PR_0.6
Fluphenazine,Mahalanobis distance (cutoff = 1),13,1.1127310854521768,pow,2.4849696041482403,1.0714091382382418,1.342715646357338,NA,NA,0.3000000045518319,NA,NA,NA,-0.20093737481397903,1.5010742342749865,0.6916021363833489,3.762703615860247,1.570543605595994e-5,-35.19439758086135,0.9996238349940921,1.1023618802895843,NA,2.7651029249395376,5.116711190020797e-4,0.005157321526833982,0.051982541799544264,0.5345896845421012,0.5345896845421012,1.450085912230789,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,3.28334993081146|5.7108855686057|2.75257595650564|1.03506729563254|1.21022659802655|0.172338200356251|1.89906136643548|1.41295413270371|0.386211952403289|0.935712230592282|1.60734623647292|0.412448351121343|1.40892871747422|1.6350683262552|0.421708653138899|0.668919824315986|2.84005239034128|0.164273287696064|0.473247258496638|1.32497070587701|-0.0556870374617904|1.08127849909001|1.60185227601679|1.22247370552085,dt4,PR_0.6
Berberine Chloride,Mahalanobis distance (cutoff = 1),12,1.1127310854521768,poly2,4.39911675167993,0.696848096149239,-19.59415453885588,-192.25968851915803,NA,NA,NA,NA,NA,-0.5326324529806774,1.5010742342749865,13.057542576104902,20.215247358785366,9.765838365480838e-14,-24.099331832534148,0.9999999261905962,28.131467715840387,NA,4.895033958127662,2.432297958236461,4.929441802059418,10.141008592056599,11.620596424733321,11.620596424733321,16.072269927831428,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,5.36374115078904|4.27538068730907|4.5688882694968|5.51798984267037|4.4790244643665|5.19330600598745|1.9742125991286|1.93363738780007|3.23543660625369|1.5848462609111|0.721688462870424|0.867625944422289|0.591609060928401|0.0205301496251735|0.825450822678795|0.463239512853722|-0.885385687862843|0.803752004943969|-0.20918402332639|0.423608230406337|1.71994812774436|0.549311445866046|0.502356640889907|1.53227077070525,dt4,PR_0.6
Latrunculin B,Mahalanobis distance (cutoff = 1),20,1.1127310854521768,pow,5.797372148895805,1.1358187476729735,3.1668446754565753,NA,NA,0.3089946375305248,NA,NA,NA,-0.014332510627908591,1.5010742342749865,0.06653946913690328,0.12352374490339754,5.104703934985857e-13,-38.282487666471134,0.9999999998914507,1.0611480671355225,NA,6.450916204011048,6.158484730924835e-4,0.005803605473785697,0.054691759364478,0.03388077344499115,0.03388077344499115,0.08927117769511249,10|10|10|7.5|7.5|7.5|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01,7.48173605939287|5.19365993902937|6.29207908251828|5.64821306437329|6.5987127491441|5.76044986387066|3.59863049146509|5.62765942886826|4.83243989567068|2.44823397914636|3.09628228193123|3.92398960801254|-0.00539438566261419|3.19803867562635|1.53994061156205|0.0107655067361909|1.12712792041867|2.52677496703067|-0.690881398322511|2.77971180158565|1.55994951380079|-0.204965865648966|1.90445210621375|3.23084352680592,dt4,PR_0.6
