name,assay,n_gt_cutoff,cutoff,fit_method,top_over_cutoff,rmse,a,b,tp,p,q,ga,la,er,bmr,bmdl,bmdu,caikwt,mll,hitcall,ac50,ac50_loss,top,ac5,ac10,ac20,acc,ac1sd,bmd,conc,resp,errfun,exp
Sorbitol,Mahalanobis distance (cutoff = 1),8,0.8926198845846182,poly1,0.11300533109996526,1.796646317537464,0.004034832224155901,NA,NA,NA,NA,NA,NA,-0.29036546847949607,1.2041442243046498,43.62026803139268,NA,0.7227129167696902,-49.00822019760638,0.00301659747605013,12.500000000000004,NA,0.10087080560389755,1.2500000000000004,2.500000000000001,5.000000000000002,NA,221.22850096235587,298.43724779821804,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,1.69120977887044|0.495832259055349|0.0634147863443122|-0.656304549344378|-0.0325148879877144|2.96405565678609|-0.12075138370199|-0.978835677669059|-0.350465849958881|0.762488136621051|0.167776394096787|-0.667289088392506|0.0315241949858165|-0.89158009916429|-1.35996952837565|0.319738656965897|-0.536802530257056|8.90584958026873|0.847314423019748|-0.590755506815865|0.464828648181347|0.662380836762523|-0.765811795552412|0.0485677342308022|-0.256770436695267|-0.596169169502568|-1.00330706856081|-1.0659941713342|1.43300596456304|-0.24156874980315|0.0884498696477074|0.112600375654751,dt4,rep1
5-Nitro-2-(3-phenylpropylamino)benzoic acid,Mahalanobis distance (cutoff = 1),8,0.8926198845846182,exp4,0.7750484663125793,0.9432200093333863,NA,NA,0.6918236725474198,NA,NA,0.013717421784273601,NA,-0.44154468279501663,1.2041442243046498,NA,NA,0.002906053410820624,-30.443096818032096,0.09621379470469218,0.013717421784273601,NA,0.6918236725474198,0.0010150971879457785,0.002085090545300104,0.004416023461777602,NA,NA,NA,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,-0.0765674047368683|1.04525105622437|0.678668968018773|-0.196025811847048|0.706426799430822|-0.330918990897231|1.37412233622009|0.239668827427391|0.515214477610284|1.59128175740546|0.713217050066201|0.246755122111743|2.63137876477936|0.425670244960547|0.134404160880034|3.81456188598845|0.806867816858065|-0.484899905838374|1.35404249308785|1.73726285483452|0.406277656956769|1.0730447994681|0.756387052823623|0.884148849946405,dt4,rep1
Metoclopramide,Mahalanobis distance (cutoff = 1),10,0.8926198845846182,exp4,0.877413299392659,1.2767664847011038,NA,NA,0.7831965580368843,NA,NA,0.5035216871851631,NA,-0.025279493740863967,1.2041442243046498,NA,NA,0.1544950320908181,-39.63139500104234,0.29519625801178306,0.5035216871851631,NA,0.7831965580368843,0.03726089762125363,0.07653685406881555,0.16209777748999002,NA,NA,NA,100|100|100|75|75|75|31.6227766016838|31.6227766016838|31.6227766016838|10|10|10|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1,3.55732357144935|0.375287729307495|-0.350361203782557|0.747660323709862|0.255890093566845|-0.261893621689167|2.92070942025349|0.0712329536350875|0.0382174611780957|2.51724349021543|0.957775376983341|-0.647897687325356|3.04480141985025|1.21857415733937|1.50008250650585|1.13050662651888|0.149033122627686|0.275042227570013|-0.123499465195847|-0.133301259374936|0.215209236627823|3.22546784425576|1.24662609567203|0.0100659020758167,dt4,rep1
Ca-074-Me,Mahalanobis distance (cutoff = 1),14,0.8926198845846182,pow,2.275139453485009,0.9287129532244028,0.7872175691086643,NA,NA,0.41157980079434897,NA,NA,NA,-0.37515337172255825,1.2041442243046498,1.6732491806368122,5.340596755580505,1.9635941594814584e-5,-31.46090928147838,0.99860008593806,1.8560886448447558,NA,2.0308347163837,0.006901384635434375,0.03718240858055359,0.2003266852788895,1.3570348605362097,1.3570348605362097,2.8085112024638783,10|10|10|7.5|7.5|7.5|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01,2.30166408081359|1.65302778796152|1.52079097586875|4.30515749848615|1.96574502998228|1.97857691536792|1.92069311378622|0.318967744220602|0.650899837047118|1.51012607405535|1.26753325092945|-0.901841515067984|1.22769915011277|-0.0785971554517668|0.248825712420023|1.16138941308229|0.37135305918547|0.447417807586885|0.0451248492757954|-1.12062088636934|-0.612067941382593|2.23203083309486|-0.0806852593545631|0.296621244352145,dt4,rep1
Tetrandrine,Mahalanobis distance (cutoff = 1),12,0.8926198845846182,exp5,7.524080437813343,0.6620253571545254,NA,NA,6.716144301554378,2.193774430020002,NA,2.6243256208845733,NA,-0.5587043536739708,1.2041442243046498,1.313048893684927,1.6784503838628941,4.7841137594492014e-14,-25.338783195450358,0.9999999883701636,2.6243254950860364,NA,6.7161438120063295,0.8008940603814216,1.1119290981292056,1.565441296058593,1.276452817277836,1.276452817277836,1.4810050237840149,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,7.272049558504|6.74102574577648|6.06787629177257|5.40928261531342|5.60920713152099|4.29342922744565|0.772036516518237|0.425816499140435|1.03873386547125|0.642451292984124|0.829021897136565|0.00783899861221027|0.706587173099277|0.400418791270224|1.03617216215851|0.486819899342394|-0.0289960297917213|1.04865734951779|1.32280315726225|0.178823136043432|-0.0144094400107782|0.997192303303802|1.25818678373306|0.520321504068272,dt4,rep1
Fluphenazine,Mahalanobis distance (cutoff = 1),7,0.8926198845846182,poly1,1.3356064194225896,2.4994090664036857,0.10729699631599213,NA,NA,NA,NA,NA,NA,-0.5154036675660301,1.2041442243046498,7.653328091305245,21.785161117890315,0.04220409387812075,-35.30986991438206,0.7409438042145001,5.55555555555555,NA,1.192188847955467,0.5555555555555551,1.1111111111111103,2.2222222222222205,8.319150723994472,8.319150723994472,11.222534326668542,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,1.58441307608928|1.35075479683255|0.81884644945511|0.0408373636155508|12.2086380271823|-0.392204550368007|-0.306537061377522|0.800506893039941|1.92780888524679|-0.63012411224534|0.285943573481208|0.351147787370647|0.364734928981681|0.0623697882690628|0.0112822783679585|-0.203524172490813|1.1810036236121|0.390601947138172|-0.043637318307459|1.2880836208067|0.292753442449222|-0.0822945840639719|0.243848554234019|1.17130893532421,dt4,rep1
Berberine Chloride,Mahalanobis distance (cutoff = 1),12,0.8926198845846182,exp5,6.01496585857066,0.6532122418844154,NA,NA,5.369080124128506,3.619005704694418,NA,42.914231547721606,NA,-0.5703034703750226,1.2041442243046498,28.668139107570006,37.96004996899022,1.4875218488533073e-13,-24.98192962919229,0.9999999661773367,42.91422519528754,NA,5.369078130457761,20.900154115226975,25.499495152751198,31.37514352253534,29.649122760216265,29.649122760216265,32.516786138622145,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,5.57450461519204|4.68962865179925|5.37219034324489|5.68187608686755|5.86900338278143|4.80543224448385|1.28747623162596|0.647597640675686|1.83059254975665|1.14488163663862|0.839243237290005|0.140976032337986|0.545488506092214|-0.114434270699701|0.362906930324617|0.629504873499281|-0.680224155053161|-0.173973313117322|0.948646710711567|-0.388501024227128|-0.734598166753603|1.46546197207195|-0.114886504998458|-1.1600180451174,dt4,rep1
Rapamycin,Mahalanobis distance (cutoff = 1),24,0.8926198845846182,hill,2.3990667573437214,0.8764639320169068,NA,NA,2.317275134176115,0.3000000014094042,NA,0.004810958433677912,NA,-0.7026131077610611,1.2041442243046498,6.851117185531791e-4,0.032792454137170364,2.412856796467263e-12,-24.924970885170485,0.9999999996598405,0.0028982208694479364,NA,2.1414546920509467,1.9939814793819296e-7,2.371598080622879e-6,3.419270712288089e-5,0.001012560207812782,0.001012560207812782,0.006251810686969186,20|20|20|15|15|15|6.32455532033676|6.32455532033676|6.32455532033676|2|2|2|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02,2.20989927489047|1.58723419706587|1.95199578929525|2.96282480005707|2.47947070066203|2.25643109391166|2.5277120172703|1.28229148959926|2.10814580161419|5.56537961976547|1.60171716317652|1.89880040674062|2.66443748978482|1.17787752329791|1.1835393985071|2.1484557915294|1.4020580525782|2.03685194019762|1.44418482514042|1.76839115551432|1.07191689951908|2.40217884782506|1.01192839675446|1.62386237629788,dt4,rep1
Amperozide,Mahalanobis distance (cutoff = 1),9,0.8926198845846182,pow,3.6243545861272284,0.5795783837408275,0.3283436691581926,NA,NA,0.5298859347163525,NA,NA,NA,-0.8649318900850079,1.2041442243046498,9.37022872554058,14.483205807948718,7.625783571284925e-10,-17.660426539636777,0.9999871425484405,20.274860450576806,NA,3.235170972362618,0.2628810390527344,0.9724396366138328,3.5972120707722333,6.6020970011801525,6.6020970011801525,11.61556318933904,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,2.94600543248056|4.45581973802688|3.1293979869171|2.09455961814817|2.46883794214214|2.04696580178236|1.10627080410877|0.641469756345002|-0.26099875145344|0.534333327040165|1.50517391904396|0.769854260872189|0.285052809438421|-0.000537187284602059|0.876180783081124|-0.0112294307809004|0.322082873749084|0.180269904322367|1.18449706251046|0.36449226422526|0.863704676199447,dt4,rep1
Etoposide,Mahalanobis distance (cutoff = 1),11,0.8926198845846182,hill,3.029477315423324,0.47435509252980224,NA,NA,2.709704157305703,2.359311773490923,NA,0.5435921063144303,NA,-0.9878219412036426,1.2041442243046498,0.3835337249553,0.6310081985157665,8.497301730571291e-12,-14.201224257413013,0.9999999319444808,0.5426520811603202,NA,2.7041716916448864,0.1559101316040751,0.213991820786018,0.301729939720817,0.4021853919113881,0.4021853919113881,0.4944827823534397,7.5|7.5|7.5|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01,2.2152399823501|2.77283434904805|2.63371688731442|3.49452772271642|2.44771558502895|3.01605852373194|2.02345973733543|2.28026924434759|2.09401699290839|0.307213426376168|0.701997354711128|1.06527550277146|-0.118809368656299|-0.677058935388363|-0.683229863308365|1.16141976271154|0.796390493882741|0.408605209715342|0.145671959456357|0.0371122689322148|0.107974560729867,dt4,rep1
