name,assay,n_gt_cutoff,cutoff,fit_method,top_over_cutoff,rmse,a,b,tp,p,q,ga,la,er,bmr,bmdl,bmdu,caikwt,mll,hitcall,ac50,ac50_loss,top,ac5,ac10,ac20,acc,ac1sd,bmd,conc,resp,errfun,exp
Sorbitol,Mahalanobis distance (cutoff = 1),18,0.535290126146675,exp4,0.854550234411436,1.8132789570845265,NA,NA,0.4574323027767683,NA,NA,0.0025000001970873556,NA,-0.3442559501888174,0.7221063801718646,NA,NA,0.07113950786483578,-48.274669415382576,0.27440372598886553,0.0025000001970873556,NA,0.4574323027767683,1.8500146819402122e-4,3.800077635705126e-4,8.048203006663626e-4,NA,NA,NA,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,2.39194263185661|0.372216661316063|0.362991983773555|0.0202061370696769|0.41807126364252|2.74444010617028|0.0471940950244063|0.0133137778854393|0.759733119780774|0.973222062057024|-0.358890858351694|-0.624805469927864|0.835112421902833|1.05226070314193|0.112108220522883|0.179046242773655|0.933138045861899|9.51630280857265|2.76718243230578|-0.613018810304483|0.572505217669657|0.575988712272028|0.32393575071758|-0.650476794740743|0.0182120347781822|1.07189425702157|-0.303973284427359|-0.225292987289738|0.756384566130451|1.16655922316765|0.429116618431361|1.18285602317631,dt4,rep1
5-Nitro-2-(3-phenylpropylamino)benzoic acid,Mahalanobis distance (cutoff = 1),22,0.535290126146675,exp4,2.37008408597057,0.706941838476114,NA,NA,1.2686826093574135,NA,NA,0.10196708649517747,NA,-0.5951633331044742,0.7221063801718646,NA,0.48355565175749043,1.890184018273176e-8,-25.396331190198072,0.9999986012160594,0.10196708649517747,NA,1.2686826093574135,0.007545623688771027,0.01549931257684595,0.03282606989660737,0.08062270434839972,0.08062270434839972,0.12387334534850648,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,0.902962521803316|2.15295099666613|1.60772548877948|1.56954153588555|1.35414146756302|1.26500517437886|1.98023524549421|0.73715307391889|0.728489637125902|2.54981858039097|0.673026711878225|1.40493542557688|2.44590224570438|0.699606098706139|0.921804844086979|1.62401776308699|1.0732939850569|0.708266689498989|1.84828343308256|0.89078039570098|0.406667062712587|2.83372250538674|0.53272494228586|0.685053041884427,dt4,rep1
Metoclopramide,Mahalanobis distance (cutoff = 1),22,0.535290126146675,exp4,1.9444512251604096,0.9402213704501499,NA,NA,1.0408455416021725,NA,NA,0.010000000253707217,NA,-0.5912402675944122,0.7221063801718646,NA,0.0974910637189526,5.610903228277632e-7,-28.430260544829064,0.9999442099862883,0.010000000253707217,NA,1.0408455416021725,7.400058332122509e-4,0.0015200309730147813,0.003219281030549104,0.010418148752105715,0.010418148752105715,0.01707307846385344,100|100|100|75|75|75|31.6227766016838|31.6227766016838|31.6227766016838|10|10|10|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1,3.04538827762119|0.776580343799509|0.78751068977746|2.18142025418713|0.516493169419388|0.63231555361507|0.626792072890174|0.936030447612976|0.589325415114521|1.32905732612903|0.995500228015674|0.136379782486214|2.32415279000058|1.5012500894902|1.12260081101113|1.04593790441192|0.727114711337824|0.974146651466106|1.7330860587981|0.572153452067853|0.786372053360187|4.36121346528937|1.53198100053134|1.20133390383529,dt4,rep1
Ca-074-Me,Mahalanobis distance (cutoff = 1),14,0.535290126146675,poly2,6.845269967460316,0.48081697250509825,-14.656822276450534,-20.003975527940483,NA,NA,NA,NA,NA,-1.3328493969798676,0.7221063801718646,0.9111709484115682,1.178260383296586,2.1455147155722877e-17,-8.312508440173628,0.9999999999939567,2.9295142510535612,NA,3.6642054243898787,0.2532559763662671,0.513269004165526,1.0559378996597666,0.7594056627840184,0.7594056627840184,1.0395725779951739,10|10|10|7.5|7.5|7.5|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01,3.47728755968377|4.08509817991753|3.37651673657723|3.61539092916436|3.28422343664946|3.83924237749654|2.05845051898645|1.81650770347902|1.63758411504053|0.781927136447259|0.857578608255713|0.261530847943115|0.303113473011171|0.295645456055303|0.0842947554555571|0.567779643796507|0.706356491009277|0.0327858878867153|-0.0707737512679278|0.284572268571241|-0.0538394485603551|1.95899719215456|0.0397059302347551|0.343573768697438,dt4,rep1
Tetrandrine,Mahalanobis distance (cutoff = 1),21,0.535290126146675,poly2,14.112177139963203,0.7701197025313478,-30.225813475147156,-15.701519555957113,NA,NA,NA,NA,NA,-0.40879397758458047,0.7221063801718646,0.3637793158576978,0.4126859822014418,1.1158003371529279e-13,-26.92714097138215,0.9999999999520478,2.298573256502239,NA,7.554109081455127,0.19872320597371204,0.40274673374498804,0.8285544603720666,0.28317629365542735,0.28317629365542735,0.384532641952255,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,6.2761755064059|6.01417862168226|6.41888393844421|5.72553049769899|5.9245921077047|5.33717022793589|1.23836982149184|1.44288855907101|1.35613601684022|1.15429649205167|1.47614701442797|0.777111423325151|0.153795273691298|0.486983491416499|1.26721223817132|1.21940585999503|0.720107396845113|0.933542949298387|1.51801251047776|1.68222718914605|0.696882883478475|0.945936888700151|1.01301334027541|0.231736553731101,dt4,rep1
Fluphenazine,Mahalanobis distance (cutoff = 1),17,0.535290126146675,pow,4.803841951686356,2.2373257867497385,1.2486784437615144,NA,NA,0.30000007787097904,NA,NA,NA,-0.21613227672914126,0.7221063801718646,0.07000397009355439,0.5090595687755812,2.1773483149005004e-4,-39.76651500169411,0.9997560779122826,1.1023625027683577,NA,2.571449164306879,5.116723677339853e-4,0.00515733120103439,0.05198260995596886,0.05940126748915647,0.05940126748915647,0.16112716469922608,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,3.40470760339613|3.87000118244594|2.23090426353479|0.159397249338842|12.0071693258563|-0.230251131868942|0.738708155781515|0.689737898110092|1.02652145245183|0.350916731159938|0.60224234395511|1.34496858868432|1.18140922118403|1.26130607607527|0.840509581498678|0.533057637663859|1.40705547264396|1.43109449673734|0.215697690868086|0.963894230207799|0.232384588084147|0.832515181277006|1.77994801236121|0.408185444890864,dt4,rep1
Berberine Chloride,Mahalanobis distance (cutoff = 1),21,0.535290126146675,exp3,10.350642650096855,0.38006471725823165,1.3485090937821975,19.582700107014908,NA,0.30000029575994513,NA,NA,NA,-1.2264890392321046,0.7221063801718646,1.0771726208347296,1.26002775944297,8.87825233493084e-21,-10.799547410467703,0.9999999999999998,28.280337002002607,NA,5.5405968098695,0.07301963458501352,0.5596710297178823,3.563455366429807,0.5077185729816804,0.5077185729816804,1.1646961143462722,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,5.57027664889235|4.73877585695412|5.54830821103509|5.38810827634546|5.27798284146053|4.62246357028463|2.65665131403301|2.7474536136107|3.30175374461668|1.78555568861704|1.01195727418285|1.04195481672062|1.45513664249455|1.2243894005922|1.16337834444143|0.812831623201132|0.958089984270631|0.615462040170232|0.633560181559305|0.638761307531648|0.926888890900083|0.124446159415101|0.139099929614996|0.416385701178739,dt4,rep1
Rapamycin,Mahalanobis distance (cutoff = 1),24,0.535290126146675,hill,5.924793654570225,0.7133414533177006,NA,NA,3.534599939157677,0.3000000000778422,NA,0.014576099425564794,NA,-0.6707936209392812,0.7221063801718646,5.156730414344546e-5,4.3653586700575175e-4,8.79677604318651e-16,-24.188766969007013,0.9999999999999991,0.007330756009008645,NA,3.1714835427479153,5.450006722940657e-7,6.448758722200639e-6,9.186247892320942e-5,4.6651721008821276e-5,4.6651721008821276e-5,1.5679786377217417e-4,20|20|20|15|15|15|6.32455532033676|6.32455532033676|6.32455532033676|2|2|2|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02,4.04366714513694|4.0904175847005|3.13749544557701|3.75853591259195|3.58378226815603|2.92201869847947|2.63733499365856|1.99600222358999|2.64597544259734|5.30815325954775|2.52086640439525|2.79502438047479|2.17404195065068|1.7575053157772|2.15900094160417|2.80534543683244|2.61348563685553|2.43809353710941|1.86697436237059|2.17171341622886|2.50847756460063|2.59160996017049|1.47880365106175|2.17067038612509,dt4,rep1
Amperozide,Mahalanobis distance (cutoff = 1),21,0.535290126146675,exp3,13.996838606636011,0.753743031151145,1.0102848032472331,6.030692118488804,NA,0.3000010613656478,NA,NA,NA,-0.47063391725931203,0.7221063801718646,0.7029628313081526,0.8476376866578769,5.348934301531533e-13,-24.4983558755796,0.9999999999755638,25.94927068093335,NA,7.492369503400842,0.1287961785257466,0.8462860199462808,4.396753927932309,0.3485181716773774,0.3485181716773774,0.7698252887769612,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,7.70881017744606|7.42983160388525|7.30989291658296|4.40567623158166|5.06277081680219|4.53945786548616|1.4043454853742|1.57725709885536|0.632965769447869|0.741773925241061|1.56849951945773|0.927135969373749|1.19882794305959|1.03082646159393|1.49674837613502|0.634524925207244|1.23632702805163|1.44148474850034|1.56615263964529|1.38095718153286|1.83052987138555,dt4,rep1
Etoposide,Mahalanobis distance (cutoff = 1),13,0.535290126146675,hill,6.4373670381674275,0.3298014515169308,NA,NA,3.455349893770852,1.996810923112851,NA,0.3917612595940822,NA,-1.3686114729081023,0.7221063801718646,0.16702440458896722,0.24412427117835336,3.2081577527305824e-17,-6.501968029901253,0.9999999999999085,0.39068496089283594,NA,3.4458590139130902,0.08953521707987493,0.13015883268488923,0.19532741670228299,0.16750657748837544,0.16750657748837544,0.20115058327055976,7.5|7.5|7.5|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01,2.88228478479093|3.7783992248871|3.31602317850452|3.49502049444443|3.52882468787015|3.45899041707647|3.1668115418915|2.90315552153208|2.31819767923593|1.49189483517821|1.02096724982445|2.02109545499318|0.175038679030187|-0.188451897305948|0.238137382793426|-0.0602834551240612|-0.0196365454241807|0.412443989020525|-0.0116700063902968|0.0245623721654749|-0.650601673787024,dt4,rep1
