chem,feat,assay,n_gt_cutoff,cutoff,fit_method,top_over_cutoff,rmse,a,b,tp,p,q,ga,la,er,bmr,bmdl,bmdu,caikwt,mll,hitcall,ac50,ac50_loss,top,ac5,ac10,ac20,acc,ac1sd,bmd,conc,resp,errfun,minDose,maxDose,removal_reason,keep,exp
Sorbitol,nuclei_Position_AreaShape,Mahalanobis distance (cutoff = 1),4,1.4879676078705628,poly1,0.041799021185949185,2.0616868396120784,-0.0024878235826155106,NA,NA,NA,NA,NA,NA,-0.010843403985728133,2.0072683030173892,NA,NA,0.7560805757629759,-58.422461864651765,1.7414379073017088e-4,12.500000000000004,NA,-0.06219558956538778,1.2500000000000004,2.500000000000001,5.000000000000002,NA,598.1001298758595,NA,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,-0.290177121656409|0.454873086619536|5.78230664717218|-0.798443326054536|0.311007084255977|-0.63109417222772|3.23815138945715|-1.2073037987357|-0.736740429172838|0.374586067118365|1.10227090615395|-0.617095174511431|0.308127910109844|-0.542041176709366|-0.373342108522927|0.325183579270914|-1.0421613281396|-0.0250337429963825|-0.181596810191929|-1.17491895151119|1.34118950773288|-1.23559469202598|-0.812422821250532|0.432342137347573|-0.782426131728517|-1.01028359864766|-0.821345283749974|-1.31786254007626|0.44864400233483|-0.287765840723496|8.41505636733419|1.91618644402439,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Sorbitol,nuclei_Granularity_AGP_Granularity,Mahalanobis distance (cutoff = 1),8,1.4879676078705628,poly1,0.21556257996457512,1.8248733871718166,0.012830005458251826,NA,NA,NA,NA,NA,NA,0.30134080155223425,2.0072683030173892,NA,NA,0.7306165962480995,-63.43881506930113,0.007151284959560733,12.500000000000004,NA,0.32075013645629574,1.2500000000000004,2.500000000000001,5.000000000000002,NA,115.9756020924802,NA,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,3.1122041182265|-1.11432231724105|0.862852603978278|-0.0101832918923443|0.170363172153578|2.19799393674643|-0.163408911617055|-1.11719926984997|1.47853177820804|-0.131555660933184|-1.12904079954797|-0.912297412307489|2.43697442380887|4.51653819152096|-0.77052307676126|-0.863311820426148|1.65447316539109|0.704073691657296|-0.98361579134781|-1.13345152406661|3.29784506446669|-0.0796426412842342|-0.194191024103417|-0.878125407225733|2.72737246254886|-1.13433628504069|-0.392822779948243|-0.694568980963308|1.26090881266555|5.40082986189559|1.11296700296025|0.351423187447991,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Sorbitol,nuclei_Granularity_DNA_Granularity,Mahalanobis distance (cutoff = 1),2,1.4879676078705628,exp4,0.6029150312467269,22.238763491363525,NA,NA,-0.8971180367933977,NA,NA,0.002500000081555545,NA,-0.8894131421694382,2.0072683030173892,NA,NA,4.2522296750500305e-8,-48.645924326137674,9.365213215170507e-13,0.002500000081555545,NA,-0.8971180367933977,1.8500145964460006e-4,3.8000774600932e-4,8.048202634734269e-4,NA,NA,NA,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,-1.14851296039983|-0.980858209077712|-0.546140611406724|-0.607734926822639|-0.804710256295204|-1.12123814613737|-0.628141406891319|-1.07899775144255|-0.137040496043961|-0.939688047357228|-0.553535355585778|-1.08273162166596|-0.210211907454696|-1.13784999633898|-1.21419357326376|-1.05308061566764|-0.415589165306773|124.855495191266|1.49157941897388|-1.27932484822825|-0.302413411984431|-1.04281028904351|-1.0423161917233|-1.22063047906589|-0.459986805315321|-1.16237350506172|-1.17198371802245|-0.811468938854855|0.901314713154319|-1.16415259032888|-1.2596920934624|-1.19891832069875,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Sorbitol,nuclei_Granularity_ER_Granularity,Mahalanobis distance (cutoff = 1),11,1.4879676078705628,exp4,0.4351598840602747,15.736276238713772,NA,NA,0.6475038117263985,NA,NA,0.0025000000217837407,NA,0.48094918734177644,2.0072683030173892,NA,NA,0.6168075311967061,-80.74441888670943,0.002667296615124377,0.0025000000217837407,NA,0.6475038117263985,1.850014552214518e-4,3.800077369238208e-4,8.048202442312043e-4,NA,NA,NA,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,-0.667361328645061|0.276447941667924|3.16903587582674|-0.526302131049672|-0.313438024035477|3.31909216182099|1.64096947317238|-1.04589876220012|1.3089318115522|-0.270680838317482|-0.768576722314474|-1.10929340948452|2.0729469115361|2.16463492300998|-0.825187247598469|-1.2059764833879|1.14342473205256|89.0886981459934|5.44623860371123|-0.834342232402557|4.90202794394136|1.41668348348528|0.734137979436055|-0.724495564259444|1.78177431780379|0.111388682385624|0.286414349551035|-0.303625983884628|4.36388126249983|1.14906404827138|-0.169679205691732|1.69734353710556,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Sorbitol,nuclei_Granularity_Mito_Granularity,Mahalanobis distance (cutoff = 1),4,1.4879676078705628,exp4,0.5425822734889786,1.2951680874737637,NA,NA,-0.8073448475563669,NA,NA,0.42299612730208114,NA,-0.5035353431555614,2.0072683030173892,NA,NA,0.0031319138679620235,-44.844553785277775,1.7634016582318187e-6,0.42299612730208114,NA,-0.8073448475563669,0.03130195936881989,0.06429671986519248,0.13617433740709114,NA,NA,NA,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,-0.794810688148325|-0.69555111466697|-0.170730929701711|-1.08934322904819|-0.940562887914425|0.867003913253491|-0.646937936895186|-1.05433786149538|-0.914077276580108|-0.709746087263618|-1.12269307013515|-1.2690036446832|-1.04990607605285|-0.474196892567318|-0.51613891292347|-1.22921795798512|-1.16174740625148|3.22111790563176|0.246234082075571|-0.842207029142727|-0.979874480980466|-0.655171541073915|-0.0319099675705963|0.0456117173254629|-0.558628890576785|0.0382689692690428|-0.30812966730826|0.440815413862381|-0.669266209262394|1.68981815729269|2.90093453340647|4.50308500776929,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Sorbitol,nuclei_Granularity_RNA_Granularity,Mahalanobis distance (cutoff = 1),11,1.4879676078705628,exp4,0.3924578391598075,17.454690864654346,NA,NA,0.5839645521246688,NA,NA,0.002500004731161217,NA,0.5122414569857786,2.0072683030173892,NA,NA,0.7052826428724064,-82.74080371226808,0.00157393740902338,0.002500004731161217,NA,0.5839645521246688,1.850018037181233e-4,3.800084527637655e-4,8.04821760312123e-4,NA,NA,NA,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,-0.91033789762188|-0.500356747985171|2.95520910483649|-0.422159469282336|-0.169973677810218|2.68937613907182|2.40339720142895|-0.663003357513811|2.14057741577846|0.487918964021296|-0.355639071398687|-0.960816785515853|0.620608977279394|3.20222848265574|-0.350048132883983|-0.88741590226054|1.6486205110854|98.7030273124526|6.80074150319653|-0.900557309915873|4.97255414451564|0.682963167979141|0.571175946650721|-0.953126263330062|3.20817127149589|0.197699287889092|-0.299411588156635|-0.624893991776189|4.22510104052657|0.469467185136341|0.0718642384945738|0.406389957020061,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Sorbitol,nuclei_Position_Location,Mahalanobis distance (cutoff = 1),13,1.4879676078705628,poly1,1.5902456347700438,2.4298815249308596,0.09464935972381544,NA,NA,NA,NA,NA,NA,0.504332673267271,2.0072683030173892,NA,NA,0.05845510488511388,-70.92759429838327,0.8128221787097363,12.500000000000004,NA,2.3662339930953866,1.2500000000000004,2.500000000000001,5.000000000000002,15.720841770218167,15.720841770218167,NA,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,1.71273566834249|2.42215793967731|5.7703497563737|-1.27238861788196|3.02633834158473|0.579349417669575|3.23135655204033|-0.133869192938262|1.22684231489572|2.44314879193962|1.1706774119824|0.482285590848753|3.08867426747965|0.895680507956019|-0.408548169046167|-0.664688574677422|-1.22527530485778|2.41062274333878|-0.225955128811838|-0.995927610907576|3.92796746628802|-0.25978117220426|-0.82816825370937|2.99237623663011|0.667264044787279|-0.880110244286227|-0.804969793129978|-0.637380236212424|2.4504823761957|0.766137393496113|8.67599774285997|4.94393722619314,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Sorbitol,nuclei_Spatial_Neighbors,Mahalanobis distance (cutoff = 1),3,1.4879676078705628,poly1,0.050462428977631126,1.0733073300287648,-0.0030034583893273573,NA,NA,NA,NA,NA,NA,-0.13237253037221747,2.0072683030173892,NA,NA,0.7537534116956134,-48.032086287666324,2.248380540630656e-5,12.500000000000004,NA,-0.07508645973318395,1.2500000000000004,2.500000000000001,5.000000000000002,NA,495.418086415974,NA,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,-0.288664638348322|-0.560276798420195|0.18230150454951|0.938028881747333|-0.482609946003918|-1.09017465147623|0.868034117430939|0.691460677816488|0.129906127390281|-0.479451823789028|-0.237923489643012|-0.633180070423169|-0.141825440293697|-0.879047758609998|-0.668323584288774|-0.0995541078283211|2.40988916838356|-1.23365388084572|1.34824349784658|-0.962418109749681|-0.968020000317041|-0.892374430972136|-0.0850021742409153|0.441134447692716|-1.19741099093656|-0.728782709217885|-1.25421186134577|-1.09539582116092|2.98532430692398|1.97448367312013|1.04216158025488|0.553990031987964,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Sorbitol,nuclei_SubcellularOrganization_AGP_RadialDistribution,Mahalanobis distance (cutoff = 1),2,1.4879676078705628,exp4,0.4030881025702165,2.310478755729139,NA,NA,-0.5997820397424891,NA,NA,0.002500000198839337,NA,-0.13508108981609218,2.0072683030173892,NA,NA,0.2072697992657036,-54.52881809284113,1.3947567643941935e-7,0.002500000198839337,NA,-0.5997820397424891,1.8500146832366887e-4,3.800077638368192e-4,8.048203012303747e-4,NA,NA,NA,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,1.19124930324824|-1.00331425301764|-0.866870439641115|-1.01667039637538|0.678663628386296|0.0381394524045358|-0.935377016271717|-1.23109811190673|1.71272326125848|-1.19544778657461|-0.887893876103848|-1.20849142774596|1.31106464090748|-1.17917943861924|-0.809384957718262|-1.23100460408585|1.41957154038536|11.2387543312966|0.602625406760678|-1.31026016321472|0.732381670817158|-1.14281330788094|-0.361583085725653|-1.2670800804808|1.48067430796962|-0.671205576394763|-0.722753242154789|-1.26151166392681|-0.54319332397969|-0.546000902104417|-1.1852138674906|-1.02997685590967,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Sorbitol,nuclei_SubcellularOrganization_DNA_RadialDistribution,Mahalanobis distance (cutoff = 1),1,1.4879676078705628,exp4,0.7567847009545566,2.0835205585299623,NA,NA,-1.1260711211523908,NA,NA,0.005731186381171231,NA,-1.2932836556615905,2.0072683030173892,NA,NA,6.055311185131071e-14,-26.071771301783155,2.3469510387843737e-11,0.005731186381171231,NA,-1.1260711211523908,4.241111245693268e-4,8.711580590481683e-4,0.0018450299131348505,NA,NA,NA,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,0.280707464118167|-1.24650525193007|-1.13234672086025|-1.08798349971743|-0.617921890202109|-1.15400179400323|-1.10483006959297|-1.28193538884764|-0.378746104055086|-1.24715794860614|-1.1571161250403|-1.32369890132072|-0.731022236796188|-1.16207579896258|-1.26321469691126|-1.24465532937373|-0.393362629394305|10.4471827784237|-0.983077535213432|-1.31894705725847|-0.848530291213862|-1.26648078683668|-1.18382509461606|-1.29885380760103|-0.17845220881951|-1.3349430131393|-1.32314239457139|-1.29729457203462|-0.748885898776709|-1.21882968989616|-1.24062288138846|-1.01705149510392,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Sorbitol,nuclei_SubcellularOrganization_ER_RadialDistribution,Mahalanobis distance (cutoff = 1),9,1.4879676078705628,poly1,0.3822452995180007,8.53751874526936,-0.022750744957742645,NA,NA,NA,NA,NA,NA,0.30213947053876733,2.0072683030173892,NA,NA,0.6411413935140141,-77.97561763882419,0.010415137571886925,12.500000000000004,NA,-0.5687686239435663,1.2500000000000004,2.500000000000001,5.000000000000002,NA,65.40302792872593,NA,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,-0.360205141962806|-0.737473710087641|-0.956682183015682|-1.00262793402579|0.122061552346734|2.21908420443906|-1.06516759585302|-0.744244764313943|2.85187917206423|0.0319179444220212|-0.896203827301163|-1.23860660646818|1.73026198842436|-1.00996526088487|0.619165408816001|-1.18668057508375|2.47766292200073|44.8223798403826|16.3963411944395|-0.870738345196303|2.61836944087434|-1.23606892724204|2.19993979967932|-0.958638045645161|1.74258692794376|-1.24370498278217|1.03832192365871|-0.47302517945485|-0.565932880043624|-0.257225711495593|-0.128903608695326|-0.147870620012577,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Sorbitol,nuclei_SubcellularOrganization_Mito_RadialDistribution,Mahalanobis distance (cutoff = 1),0,1.4879676078705628,exp4,0.5785075295666109,0.6479820011764044,NA,NA,-0.8608004649043388,NA,NA,0.002500000121668032,NA,-0.859641833133103,2.0072683030173892,NA,NA,4.6496498620238454e-8,-27.606128897236847,4.1529848706791965e-13,0.002500000121668032,NA,-0.8608004649043388,1.8500146261294742e-4,3.800077521065421e-4,8.048202763867634e-4,NA,NA,NA,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,1.12620409416744|-1.21210004924061|-0.85267908091165|-1.09155636612077|-0.16238161329329|-1.20839296461461|-1.1429627586817|-1.23087141309673|0.0183667159997467|-1.2533307076969|-0.834070339312219|-1.30883397030702|-0.156928802645006|-0.840414193728824|-0.60831767296781|-1.24162592533209|-0.0514429975187223|1.25698185687583|-0.343962449408254|-1.21238732411339|-0.568838354613628|-1.1099592936869|-0.464302496898806|-1.23304249105386|-0.176445098433379|-1.15872703735444|-0.755577796340912|-1.03321913914146|-1.01919305486684|-0.872920912570206|-1.09515117866222|-0.879131891471389,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
