name,assay,n_gt_cutoff,cutoff,fit_method,top_over_cutoff,rmse,a,b,tp,p,q,ga,la,er,bmr,bmdl,bmdu,caikwt,mll,hitcall,ac50,ac50_loss,top,ac5,ac10,ac20,acc,ac1sd,bmd,conc,resp,errfun,minDose,maxDose,removal_reason,keep,exp_name
5-Nitro-2-(3-phenylpropylamino)benzoic acid,Mahalanobis distance (cutoff = 1),42,3.6907085262293853,exp4,6.852225990164807,14.022386858754086,NA,NA,25.289568885551844,NA,NA,0.9955583387730635,NA,2.4500330708120956,4.978765801883441,0.15614426777833118,0.6517528040377522,5.415686739206762e-12,-196.10690870238165,0.9999999763187786,0.9955583387730635,NA,25.289568885551844,0.07367189593040735,0.15132794719852066,0.32049819935043955,0.22657638579600836,0.22657638579600836,0.3148902829301704,100|100|100|100|100|100|75|75|75|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,15.4992309023875|50.9269048270378|40.205395089257|43.2050702824717|20.294654035091|54.6809405378933|1.61091477361924|35.8679477029854|22.9952478862987|29.9733840309508|11.5875449625707|32.54835414159|0.891022347981114|24.9211993054381|15.311005612994|30.0129436848638|6.83462473528399|30.5620933556316|6.58922626594201|48.609033595627|6.59155267197168|34.5381768729003|5.27445391109094|30.5453146133205|26.6555647970628|35.6199834056239|10.1307615067956|32.8697964204562|0.951956103049456|32.9977506120455|4.72075098684077|18.3326411980759|10.7462074594481|50.8313804077869|2.66993091780274|17.648064890601|5.38568153759573|4.19180307570662|8.32946643475501|-2.54987582291263|4.98486088737016|1.82668890150026|25.1759073514338|5.76858996620059|14.7534748145332|5.39856335189529|6.47161583867182|7.85934309226606,dt4,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,25|25|25|0.025|18.75|18.75|18.75|0.0790569415042095|7.90569415042095|7.90569415042095|7.90569415042095|0.25|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|2.5|0.25|0.25|0.25|7.90569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|18.75|0.025|0.025|0.025|25,kept,TRUE,rep4
Taxol,Mahalanobis distance (cutoff = 1),25,3.6907085262293853,poly1,2.9625856660107877,21.20276760752244,0.10934040177230976,NA,NA,NA,NA,NA,NA,1.7411593032091033,4.978765801883441,34.71400615682402,66.66626894742329,1.559545443725357e-4,-184.52169333459864,0.9954278749865132,50,NA,10.934040177230976,5,10,20,33.75429819541828,33.75429819541828,45.534548265619264,100|0.137174211248285|0.137174211248285|0.137174211248285|100|100|75|0.411522633744856|0.411522633744856|0.411522633744856|75|75|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|0.411522633744856|75|75|75|0.411522633744856|0.411522633744856|0.137174211248285|100|100|100|0.137174211248285|0.137174211248285,13.4306482163383|1.37187556384542|93.9174867407644|-4.10062289392823|14.7056546920281|10.4495703758579|5.45726310383857|1.02721022161566|57.1624747401559|-1.08930571799482|11.4402959600688|7.86576408798908|2.11696371395483|-2.1033202244127|75.3242124778766|-4.6755059081559|8.48159812220875|8.63187951769232|-4.08474266384894|-4.75223098398268|51.013093633539|-1.85277921547136|-3.31438333873498|-3.61263199749193|-3.07610219358925|3.93663955268879|13.0123458669272|-2.82666934400893|4.41198313437844|1.13100031378008|2.53587048087756|0.962862342546009|20.7289061138989|-1.60136652758644|0.406931089042546|-0.2321271680793|-4.55303798228695|-2.14847507550464|12.5007355256131|0.170282657953306|-2.50445417788429|-4.21885045518206|-1.15548728989591|2.1498686022299|24.866621495111|10.266681367944|-1.63057375361443|-2.42940681400068,dt4,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,25|25|25|0.025|18.75|18.75|18.75|0.0790569415042095|7.90569415042095|7.90569415042095|7.90569415042095|0.25|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|2.5|0.25|0.25|0.25|7.90569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|18.75|0.025|0.025|0.025|25,kept,TRUE,rep4
Sorbitol,Mahalanobis distance (cutoff = 1),8,3.6907085262293853,poly1,0.16410493403753681,5.008877323118808,0.02422653916994591,NA,NA,NA,NA,NA,NA,1.0408333503687612,4.978765801883441,NA,NA,0.7078795142625858,-89.35961925534562,0.002246015443016829,12.500000000000004,NA,0.6056634792486479,1.2500000000000004,2.500000000000001,5.000000000000002,NA,152.341549915139,NA,25|25|25|0.025|18.75|18.75|18.75|0.0790569415042095|7.90569415042095|7.90569415042095|7.90569415042095|0.25|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|2.5|0.25|0.25|0.25|7.90569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|18.75|0.025|0.025|0.025|25,22.7126028742007|0.452256770555035|0.890035629753546|2.00852191681742|2.71809678982482|-4.16664452264562|2.52535344603163|-1.21742969666709|-0.243549904150981|-4.83553807384772|8.49757019248142|-3.07193919560106|-1.93795334620687|1.07733752638139|-3.65274796891006|0.81276566471136|0.0722038882440934|-5.14281600197863|-0.00356126810474855|-1.73153534018009|-0.188375159044632|-0.612142981958828|-1.97120102688621|4.29538356113633|0.142228781224309|-2.79203133706451|-3.44414457207046|-3.12649295135568|6.77978749840623|1.37824285316075|4.77805694635619|0.24401344892688,dt4,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,25|25|25|0.025|18.75|18.75|18.75|0.0790569415042095|7.90569415042095|7.90569415042095|7.90569415042095|0.25|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|2.5|0.25|0.25|0.25|7.90569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|18.75|0.025|0.025|0.025|25,low_hitcall,FALSE,rep4
Staurosporine,Mahalanobis distance (cutoff = 1),26,3.6907085262293853,exp4,16.48996769775303,24.669024611079127,NA,NA,60.85970575147264,NA,NA,0.024404056897274998,NA,2.9278236584525246,4.978765801883441,0.001594098948992997,0.005806809097267326,2.348812774023804e-8,-147.3544970428243,0.9999999758028341,0.024404032963321894,NA,60.85966437934425,0.0018059131403032158,0.003709489481665884,0.007856345560972738,0.002202572872962202,0.002202572872962202,0.003004897655653876,0.5|0.5|0.5|0.00049999999999999|0.375|0.375|0.375|0.00158113883008418|0.158113883008419|0.158113883008419|0.158113883008419|0.00499999999999999|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.05|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.158113883008419|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.375|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.5,68.5562682730101|68.3696316405721|55.950705496651|3.23406125195269|88.0194093592138|45.3189294217536|78.1800971920537|5.02074205303615|56.1092450082437|81.9780689374944|67.7544325844931|-0.126985584172943|56.5118701251508|79.4388468004715|49.322334375264|-2.6905613141367|23.1024888824679|12.8611582128223|12.6503583338304|-1.15719197612244|24.1986250647878|19.427519016449|13.0725089019374|3.03396039058454|21.7522778857385|15.640642469977|11.7519493549022|-3.51221712235491|31.0624357337422|26.1947414732937|23.8194462752551|9.27758114460906,dt4,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,25|25|25|0.025|18.75|18.75|18.75|0.0790569415042095|7.90569415042095|7.90569415042095|7.90569415042095|0.25|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|2.5|0.25|0.25|0.25|7.90569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|18.75|0.025|0.025|0.025|25,kept,TRUE,rep4
Amperozide,Mahalanobis distance (cutoff = 1),30,3.6907085262293853,exp2,20.67825420301511,7.167452319150595,6.95058001188562,40.26998480005314,NA,NA,NA,NA,NA,1.7256010522005727,4.978765801883441,21.256353430276832,22.400416698710224,1.31152564809178e-26,-162.4548413178752,0.9999999970817097,75.31546179024991,NA,76.31740909460649,17.622537973474234,29.839446155762385,46.789711169921986,17.15164972246525,17.15164972246525,21.75289091402916,100|100|100|100|100|100|75|75|75|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,58.6330023802076|81.4541964872245|77.5690998956479|75.6830120033543|59.7997037600889|86.6595333258704|44.734734516658|29.2256987566342|46.7110675952054|32.6922182397564|43.9172583521882|24.1527457199602|19.5570649950373|5.39536608464447|6.35830789215398|0.355279135933712|15.2692489392908|-2.4086677531932|5.32506166253855|21.8107601743604|3.44625752713738|3.96146504573832|4.11285914100331|6.95774666777819|7.24185227346769|1.836174723957|2.17792880917562|-5.24639170778689|4.46854423948677|-1.95002074158256|11.0428835224753|4.69356282391354|3.27278852233415|-0.847356066390571|6.09678873463947|-0.109468715372711|1.35176310727147|-3.18678212897249|2.07864521892118|0.657262245923274|5.74750537020049|-1.15043620761852|0.783855972686121|2.66493744115289|9.62753852920343|6.43860965086116|3.60647153641725|-2.20962030822333,dt4,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,25|25|25|0.025|18.75|18.75|18.75|0.0790569415042095|7.90569415042095|7.90569415042095|7.90569415042095|0.25|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|2.5|0.25|0.25|0.25|7.90569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|18.75|0.025|0.025|0.025|25,kept,TRUE,rep4
Berberine Chloride,Mahalanobis distance (cutoff = 1),35,3.6907085262293853,exp4,2.6995034730784484,10.984163716778841,NA,NA,9.963080484676468,NA,NA,0.013717422014930952,NA,2.1732838980528486,4.978765801883441,NA,NA,1.5411878722859463e-7,-183.23730302194858,0.9999786789807416,0.013717422014930952,NA,9.963080484676468,0.0010150972050145565,0.0020850905803607347,0.004416023536032684,0.009157487051739474,0.009157487051739474,NA,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,30.857503403747|45.6849661849021|21.6338279462049|32.9084420997818|26.5957857429759|25.6382123048549|24.1082987484926|27.3972708311165|24.3428791075402|23.3535288032961|25.0810362085314|17.7400954824316|9.98963434274361|9.49251387941627|10.8950901889822|12.5752950971643|12.4297801989288|11.9318368491662|3.21326010068335|3.1436198309792|2.17515213225724|8.70395576041266|11.2664313471315|20.3051272081301|1.1053844486451|-3.31598409981614|8.19127787513267|17.7042050857569|8.34118032629369|6.57637223509093|9.99872603952364|4.49527317695244|8.76498015104363|5.73694088438361|6.03237992388856|9.4687818021272|-1.35655309956948|-1.47524614539165|0.982401715165269|0.137959467463638|-2.8919993693389|-3.42866110112178|-0.174483344779261|5.14488624489105|-0.842626903533028|8.25496811055009|10.0266141304403|12.962813736462,dt4,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,25|25|25|0.025|18.75|18.75|18.75|0.0790569415042095|7.90569415042095|7.90569415042095|7.90569415042095|0.25|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|2.5|0.25|0.25|0.25|7.90569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|18.75|0.025|0.025|0.025|25,missing_bmdl,FALSE,rep4
Tetrandrine,Mahalanobis distance (cutoff = 1),39,3.6907085262293853,exp4,5.17107946757959,28.962125972239765,NA,NA,19.0849470808057,NA,NA,0.013717568678713007,NA,3.0977596659359903,4.978765801883441,NA,NA,5.620620575346737e-5,-228.5215359833901,0.999917990360137,0.013717568678713007,NA,19.0849470808057,0.0010151080582197053,0.0020851128737093038,0.00441607075122463,0.004253059151810763,0.004253059151810763,NA,100|100|100|0.137174211248285|0.137174211248285|0.137174211248285|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|0.137174211248285|0.137174211248285|0.137174211248285|100|100|100,27.6288065809132|35.3304182623071|21.2405266445096|70.4345855447924|107.124728755508|69.2591123804392|31.4596504289613|30.3637811911729|26.5583227169654|57.8848888740619|60.05503594854|50.6664693065136|34.0762343983797|31.5944630929665|37.1104007288408|96.2738817785404|75.9315968066449|79.7834801441722|26.0622765610767|24.5642661404875|25.2195467427689|33.6103921534806|39.0949961250515|40.2817175656242|5.22431028964512|7.53772655298337|8.57225371778438|5.7664014940801|2.67527914382387|2.92620995496523|-2.29055399853871|-0.781229119290509|1.25380118225418|4.38107167262741|8.05970731346321|7.09844489030672|-4.1149403873678|-5.6836938441625|-4.63577678817827|7.21037377766401|2.86347915962761|2.31911148773547|-6.07344447370364|-5.54269819263315|-5.12660598207987|-0.39486788961085|1.97588007988444|12.4058064625447,dt4,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,25|25|25|0.025|18.75|18.75|18.75|0.0790569415042095|7.90569415042095|7.90569415042095|7.90569415042095|0.25|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|2.5|0.25|0.25|0.25|7.90569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|18.75|0.025|0.025|0.025|25,missing_bmdl,FALSE,rep4
Fluphenazine,Mahalanobis distance (cutoff = 1),31,3.6907085262293853,poly1,10.77009307169541,31.059475756121763,0.3974927432799028,NA,NA,NA,NA,NA,NA,2.2863378302461497,4.978765801883441,10.343594011228905,17.61733454802194,6.351675054096564e-6,-198.42529172457054,0.9999880219288585,50,NA,39.74927432799028,5,10,20,9.284970829342905,9.284970829342905,12.525425648783578,100|100|100|100|100|100|75|75|75|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,10.2087389156449|44.5410465777276|237.021528180627|47.3743736944352|9.30365217122171|44.3635314676987|1.74043269134159|47.8044767434485|-2.68631065225062|49.3888397503875|-2.48825266207646|42.6944882114255|-0.390065516839745|18.5346494647396|-0.904777992392112|21.3308247776855|5.06258027685276|24.2177622978575|1.89264723843514|9.70927935031109|0.0185930711003817|13.8246829592563|-2.85630428123184|9.81482147586119|3.87718617567105|12.3986825667121|8.56806907851672|-5.33100851446366|2.40090826379635|-3.3682300851193|1.51287848001934|-4.04274010884353|4.36846413900558|-6.08772287454964|3.29255005571595|10.603564780065|4.27600451060579|-1.07268037116562|5.84686064602212|-4.77024477733727|0.763942836652413|-3.18906953973038|9.89338936206657|2.92287164822073|11.2472530591549|5.94014694053587|6.87160214531395|1.05191934631308,dt4,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,25|25|25|0.025|18.75|18.75|18.75|0.0790569415042095|7.90569415042095|7.90569415042095|7.90569415042095|0.25|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|2.5|0.25|0.25|0.25|7.90569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|18.75|0.025|0.025|0.025|25,kept,TRUE,rep4
