name,assay,n_gt_cutoff,cutoff,fit_method,top_over_cutoff,rmse,a,b,tp,p,q,ga,la,er,bmr,bmdl,bmdu,caikwt,mll,hitcall,ac50,ac50_loss,top,ac5,ac10,ac20,acc,ac1sd,bmd,conc,resp,errfun,minDose,maxDose,removal_reason,keep,exp_name
5-Nitro-2-(3-phenylpropylamino)benzoic acid,Mahalanobis distance (cutoff = 1),16,0.7394323131498431,hill,1.4780020967741387,0.9071840935137275,NA,NA,1.1686975187879147,0.3000000060693221,NA,0.013717421163854411,NA,-0.24666158774814825,0.9974941904391383,NA,NA,0.0022599984945657634,-32.794233744695234,0.9432119003453346,0.008895830209470863,NA,1.0928825092580197,5.925579209662984e-7,7.062713098816249e-6,1.0233424820030657e-4,0.08404558704288281,0.08404558704288281,NA,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,3.21767403517855|2.07874922966972|1.69149177106633|1.47108099179065|1.43840305377525|0.196871257647436|0.803631313208969|0.400548354550713|-0.392534486034913|0.459785906297909|0.778116612709131|-0.555362776707225|1.69654655093559|1.53204492901822|-0.0645134294070844|-0.452565748775801|0.800897092002111|-0.130127387346151|1.14003959648656|1.26497313035556|1.16473583228358|1.55666525281809|1.31665353810394|1.83637170765105,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,missing_bmdl,FALSE,rep2
Ca-074-Me,Mahalanobis distance (cutoff = 1),11,0.7394323131498431,poly1,3.718942867349522,0.7022123554117772,0.2749906526876368,NA,NA,NA,NA,NA,NA,-0.5759238466665573,0.9974941904391383,3.073973814264266,4.434590187124763,1.1191435061247207e-7,-25.692946975804173,0.9999649238578732,5,NA,2.7499065268763676,0.5,1,2,2.688936172640631,2.688936172640631,3.6273748968922113,10|10|10|7.5|7.5|7.5|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.00999999999999999|0.00999999999999999|0.00999999999999999,3.02211870136382|3.50117348241726|2.2190790792119|1.75253544123757|1.81471098732438|2.87396067996004|-0.0803924756558145|0.462822582602987|0.104824485645029|0.676308747003137|-0.244299237764711|1.20847380419162|1.11716563770015|1.064084522858|1.1431646551012|0.0994573524603628|0.0720657400743749|0.0893092843291354|0.100942375372948|0.0613860356314411|0.362636254482869|1.95708135278325|0.165331420540384|-0.132182967419114,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,kept,TRUE,rep2
Metoclopramide,Mahalanobis distance (cutoff = 1),21,0.7394323131498431,exp4,1.9009876875969598,1.7053557586247132,NA,NA,1.4056517231091914,NA,NA,0.04288471356294773,NA,-0.4509401208253599,0.9974941904391383,NA,NA,1.301845907700474e-7,-34.76247475236396,0.9999897770719952,0.04288471356294773,NA,1.4056517231091914,0.0031734937387079584,0.006518609123072944,0.013805794137109988,0.04619412226403023,0.04619412226403023,NA,100|100|100|75|75|75|31.6227766016838|31.6227766016838|31.6227766016838|10|10|10|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1,2.62321423920136|4.24557657080202|1.57560163345986|1.96390829701983|0.762080800679374|1.3908101816223|8.82497563029919|1.82075405230218|1.49222314809197|1.15593993832494|1.191421557955|2.13807417018422|0.769797344930384|1.16811803428794|0.577914604312172|0.709867096210716|1.67827951094238|0.771778037468588|0.938285683022625|1.74630700759985|1.601948263946|2.00291242704526|1.0113762593705|0.52451075532426,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,missing_bmdl,FALSE,rep2
Taxol (Paclitaxel),Mahalanobis distance (cutoff = 1),24,0.7394323131498431,hill,6.4912650056202885,0.762820093708017,NA,NA,4.901177036696982,0.47589362416113373,NA,0.0033496367472905927,NA,-0.576768830043648,0.9974941904391383,9.049939375562678e-5,3.245027476491575e-4,1.241260376693906e-18,-26.7736406254914,1,0.0030708531301120905,NA,4.79985109837444,6.574810325268146e-6,3.1526819509410835e-5,1.7223212506148157e-4,8.876117488791607e-5,8.876117488791607e-5,1.904744703612818e-4,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.00999999999999999|0.00999999999999999|0.00999999999999999|0.00316227766016837|0.00316227766016837|0.00316227766016837,4.80825773254154|4.73726181135076|5.23139988765673|4.10218001386529|4.95820893328572|4.65588397719438|5.76571566988393|3.92586052854905|4.97995073282505|3.70605046549654|4.81487129025266|2.79014853278082|4.3642651384219|4.17729991070528|3.93404634042136|4.75251182265113|3.77595823210552|5.72742536921053|2.73712309404157|2.29174819181261|2.8639783158548|2.49264414999124|2.04605742799105|3.59583295943393,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,kept,TRUE,rep2
Sorbitol,Mahalanobis distance (cutoff = 1),18,0.7394323131498431,exp4,1.1262421571721626,1.5940308617205932,NA,NA,0.8327798434446814,NA,NA,0.0025000004743050107,NA,0.1655909577713197,0.9974941904391383,NA,NA,0.03308010718485082,-58.46682496014241,0.6226070873174958,0.0025000004743050107,NA,0.8327798434446814,1.8500148870828888e-4,3.8000780570845375e-4,8.048203899105146e-4,0.007893129976534201,0.007893129976534201,NA,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,2.8761278379085|-0.0770251161360784|2.17580496431852|-0.405972519654444|-0.0506451344999994|-0.247268195949318|1.48169420424472|0.891331646004941|2.1628978204111|-0.768648359830537|0.162873634359074|0.592324489957953|-0.0826485033429898|-0.253772224954322|2.05887605916125|3.01712061477383|1.66836034920691|-0.947596785921966|4.19618454832282|0.35488678113419|-0.148798743995299|-0.132834299259557|6.5245291449814|-0.0680029562478515|0.656843052135988|1.40103057919181|1.71803639868006|-0.195021844831543|2.48571308909718|0.900126475216659|2.25152744204075|0.778783229390742,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep2
Staurosporine,Mahalanobis distance (cutoff = 1),32,0.7394323131498431,hill,8.052612270325362,1.4000304341016856,NA,NA,7.533299588552339,0.30000000019063117,NA,0.005989668184928035,NA,0.10718758008128355,0.9974941904391383,NA,NA,3.0165882030701726e-18,-56.12323545078697,0.9999999999999956,0.0014502294325700767,NA,5.954361717945493,1.4404848487203125e-7,1.6701968478185864e-6,2.2703970664371674e-5,3.6870072325030444e-6,3.6870072325030444e-6,NA,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,5.49992196027384|5.09359809826257|5.85465966824249|7.70971198679723|6.25743696697231|5.38652237792099|5.83314867558642|4.82000851791312|6.29271622684285|8.6088635223772|4.82767257648546|6.60233841912828|6.62255103938163|5.53033012077535|6.72253102918392|4.60769594452972|2.22335782908713|2.68222692755444|2.70335445779729|2.22129801391146|2.1348323955039|2.98442082574175|3.70679915065218|3.75016612303412|3.66184188287796|1.96959366281804|7.09441508222567|2.470005170014|3.14119336905837|3.01416782360547|3.69530963311778|3.37987857545668,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,missing_bmdl,FALSE,rep2
Amperozide,Mahalanobis distance (cutoff = 1),15,0.7394323131498431,hill,8.987479420259806,0.8446967305674294,NA,NA,7.14065451106528,2.8389563449826585,NA,40.059164546469866,NA,-0.4501823669993045,0.9974941904391383,19.0194003023843,23.511827344047333,4.009384751658697e-14,-29.50844568435754,0.9999999999427971,38.14676826463748,NA,6.64563269710932,13.826852087471496,17.964416425056584,23.823847858969188,18.72934706503294,18.72934706503294,21.11607810854835,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,7.32094345725724|6.64703978152435|6.30805061163316|6.32757184112432|6.17747406948165|5.36316326548252|2.64773221428348|2.89402376908372|2.58600863363035|-0.655231854352821|0.932211273952621|-0.457823251563481|0.422558685041845|0.345315487107672|0.0237071315481812|0.506393505027332|1.15132565676712|-0.0166866470579232|1.57769616549368|-0.283596437531402|0.65188878123085|1.02187269050767|1.97388163024803|2.0995691815478,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,kept,TRUE,rep2
Etoposide,Mahalanobis distance (cutoff = 1),18,0.7394323131498431,exp4,5.265474174056999,0.8032277838732745,NA,NA,3.8934617593847687,NA,NA,0.35217580508613044,NA,-0.6685325292613351,0.9974941904391383,0.11143461181689147,0.2023707070223623,4.2349787106630055e-15,-25.759596318818723,0.9999999999995525,0.3521758036466205,NA,3.893461748353727,0.026061214271040207,0.053531811649647265,0.11337528563692352,0.10701119885688605,0.10701119885688605,0.15038188981734746,10|10|10|7.5|7.5|7.5|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.00999999999999999|0.00999999999999999|0.00999999999999999,2.24205213965252|3.21015004358677|3.12484177005392|4.17529392913186|3.91929613858121|3.84725741432047|4.54072395120798|3.72220238220576|4.83923378012473|3.76454585864266|3.5008115765618|6.09083269210851|1.31127738111821|0.675170874431004|1.78809638356431|0.8291143033242|0.690732804843672|0.811102397395707|0.815854422930357|0.837651004666092|-0.160646149130656|-0.14328192544545|-0.0861078511269677|0.325365057677065,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,kept,TRUE,rep2
Fenbendazole,Mahalanobis distance (cutoff = 1),22,0.7394323131498431,pow,5.728660139403046,1.3115772712423046,3.4263410867918314,NA,NA,0.30601896959710556,NA,NA,NA,-0.18911207444798442,0.9974941904391383,0.012060414776952985,0.027547397298081925,3.304930791003956e-10,-37.34971976318437,0.9999999991634652,0.20765042360304894,NA,4.235956418128097,1.1208862491653523e-4,0.001079589658153622,0.010398145492998358,0.0066663173484913,0.0066663173484913,0.01773108450017033,2|2|2|1.5|1.5|1.5|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02|0.00632455532033675|0.00632455532033675|0.00632455532033675|0.00199999999999999|0.00199999999999999|0.00199999999999999,4.38929325013565|3.7515943528981|5.45683707992796|4.06565153768485|4.04183819239439|2.83146451738091|7.25025687701759|3.35948027259752|3.36769688059204|1.24099903108597|1.32379538233548|0.786884021206865|1.07152114720773|0.610121001409702|0.843100745609265|1.63692763792804|1.21167364098974|0.799295412500243|1.60725163680279|0.699929208294324|1.44400624319656|3.76790920424929|2.22582025317764|0.984281836018973,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,kept,TRUE,rep2
Tetrandrine,Mahalanobis distance (cutoff = 1),17,0.7394323131498431,poly2,9.808180743181314,0.9545194300340081,-29.05878681490205,-18.101143482689245,NA,NA,NA,NA,NA,-0.40756170961763993,0.9974941904391383,0.5801740782530433,0.7465904164871386,8.937148778637779e-13,-29.191312734189722,0.9999999970363229,2.645474834437235,NA,7.252485774722307,0.22877540503132596,0.46364374854326385,0.953793625211926,0.47296111202401236,0.47296111202401236,0.6442862420873122,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.00999999999999999|0.00999999999999999|0.00999999999999999|0.00316227766016837|0.00316227766016837|0.00316227766016837,5.91952731396179|7.9288162849295|6.84128166986549|5.03112171200893|4.87863538577546|4.6865021281924|1.6597175392002|1.7018057250291|1.40498553645548|0.0758262158845513|1.10687007156359|-0.471850977745112|0.239211814673591|0.75430831007019|0.0416989547242825|0.839711433576933|2.93736802795706|1.08160716866601|0.583345305890322|0.826914078088443|0.0740441596180417|0.23043471724014|2.28650739229118|1.06101301809943,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,kept,TRUE,rep2
