"","bmd","chem","bmdl","bmdu","exp","feat","source"
"64",1.97288812398162,"Fluphenazine",1.79420592482936,2.17781417477616,"rep1","cytoplasm_Mito_Intensity","Columbus"
"65",0.00731953301437497,"Fluphenazine",0.00307849953661299,0.0167136044813237,"rep1","cytoplasm_AGP_Intensity","Columbus"
"66",2.46055025354004,"Fluphenazine",1.83395906778092,3.66272314504133,"rep1","cytoplasm_ER_Intensity","Columbus"
"67",0.0124748796978071,"Fluphenazine",0.0066981950272568,0.0281466297410156,"rep1","cytoplasm_ER_Profile","Columbus"
"68",0.0224749082187264,"Fluphenazine",0.0117518555791264,0.0483497285053399,"rep1","cytoplasm_DNA_Profile","Columbus"
"69",1.71343996317127,"Fluphenazine",1.33932761226375,2.25084417977896,"rep1","nuclei_RNA_Compactness","Columbus"
"70",3.20259572870348,"Fluphenazine",2.27496683412505,5.5288161850082,"rep1","cells_DNA_Radial","Columbus"
"71",5.06460377646827,"Fluphenazine",4.83118298416331,5.32013816755967,"rep1","cells_AGP_Compactness","Columbus"
"72",0.180534697515575,"Fluphenazine",0.0741239193558658,0.577174129607836,"rep1","cells_ER_Compactness","Columbus"
"73",72.9439395638127,"Berberine Chloride",71.15877459532,76.2669703265341,"rep1","NA_Position_Position","Columbus"
"74",5.40350851895747,"Berberine Chloride",5.02774983131256,5.65719530900547,"rep1","cytoplasm_Mito_Texture","Columbus"
"75",19.9631452788134,"Berberine Chloride",18.8770821916741,20.881790586497,"rep1","cytoplasm_Mito_Intensity","Columbus"
"76",12.7584094875309,"Berberine Chloride",12.0420179058715,13.5311526379221,"rep1","cytoplasm_Mito_Profile","Columbus"
"77",0.360152705135796,"Berberine Chloride",0.221003533169708,0.599577782126274,"rep1","cytoplasm_AGP_Profile","Columbus"
"78",11.4193459032888,"Berberine Chloride",10.8150964901694,12.2386164360719,"rep1","cytoplasm_ER_Profile","Columbus"
"79",85.604083419588,"Berberine Chloride",66.0305962145481,118.675190842851,"rep1","cytoplasm_DNA_Profile","Columbus"
"80",88.2223132741235,"Berberine Chloride",63.927753922039,135.777190413783,"rep1","nuclei_DNA_Texture","Columbus"
"81",2.43710673078816,"Berberine Chloride",1.22216001867794,5.84160669920216,"rep1","nuclei_RNA_Radial","Columbus"
"82",47.4510744596265,"Berberine Chloride",41.1119159022106,56.8906353431955,"rep1","nuclei_RNA_Compactness","Columbus"
"83",0.112194773876286,"Berberine Chloride",0.00225681238172318,1.80762497573318,"rep1","cells_DNA_Radial","Columbus"
"84",9.53800194420449,"Berberine Chloride",8.98655586711753,10.1273960271466,"rep1","cells_Mito_Radial","Columbus"
"85",21.7526942306464,"Berberine Chloride",7.44967636651352,98.2683938712072,"rep1","cells_Mito_Axial","Columbus"
"86",0.559848633372663,"Berberine Chloride",0.509728145188178,0.620611628983718,"rep1","cells_Mito_Compactness","Columbus"
"87",0.0228013028767424,"Berberine Chloride",5.57459419933847e-05,0.654528065786213,"rep1","cells_AGP_Compactness","Columbus"
"88",0.746063947248235,"Berberine Chloride",0.443807757015978,1.37715058489779,"rep1","cells_ER_Compactness","Columbus"
"89",94.1669672735081,"Berberine Chloride",68.2945387493897,148.330407079882,"rep1","nuclei_DNA_Profile","Columbus"
"90",53.2069890815808,"Berberine Chloride",49.2622479753522,58.0469129220971,"rep1","nuclei_DNA_Compactness","Columbus"
"91",0.000415603516714256,"Rapamycin",8.55001388576939e-05,0.00164969813708495,"rep1","cytoplasm_Mito_Texture","Columbus"
"92",0.0888751124808223,"Rapamycin",0.0663123129812901,0.117057315329547,"rep1","cytoplasm_ER_Texture","Columbus"
"93",17.3669295234099,"Rapamycin",16.1128896036526,19.7902735075921,"rep1","cytoplasm_AGP_Intensity","Columbus"
"94",0.282978379041108,"Rapamycin",0.0900529600527444,0.755530794716848,"rep1","cytoplasm_ER_Intensity","Columbus"
"95",0.159659630150066,"Rapamycin",0.0482388425822997,0.483504798082201,"rep1","cytoplasm_AGP_Profile","Columbus"
"96",0.0108168472455684,"Rapamycin",0.00738918524706263,0.0160388985476337,"rep1","cytoplasm_DNA_Profile","Columbus"
"97",0.21104576857479,"Rapamycin",0.182225883679824,0.245259953110707,"rep1","nuclei_DNA_Texture","Columbus"
"98",0.00021511741943408,"Rapamycin",9.3157666891384e-05,0.000481804115656693,"rep1","nuclei_RNA_Intensity","Columbus"
"99",0.0979101240788905,"Rapamycin",0.0723881504915791,0.133375718915577,"rep1","nuclei_DNA_Intensity","Columbus"
"100",0.0781004107012111,"Rapamycin",0.0558123678218386,0.105824776798954,"rep1","nuclei_RNA_Texture","Columbus"
"101",0.00136442001164358,"Rapamycin",0.000715486366654201,0.00255676844161246,"rep1","nuclei_RNA_Radial","Columbus"
"102",0.0117849923880405,"Rapamycin",0.00629611400857281,0.019746718889485,"rep1","nuclei_RNA_Axial","Columbus"
"103",0.00183785802006169,"Rapamycin",0.000675689292207306,0.00500924195350487,"rep1","nuclei_RNA_Compactness","Columbus"
"104",0.00141765293928177,"Rapamycin",0.000471458286223957,0.00376727939333814,"rep1","cells_DNA_Radial","Columbus"
"105",0.00189364066125997,"Rapamycin",0.000347697354286752,0.00823062294171001,"rep1","cells_Mito_Radial","Columbus"
"106",0.386267047125726,"Rapamycin",0.14576913597457,1.37671867937006,"rep1","cells_AGP_Axial","Columbus"
"107",0.124920762968097,"Rapamycin",0.071558331918836,0.24992453048329,"rep1","cells_ER_Axial","Columbus"
"108",17.3967769439922,"Rapamycin",16.9294578640273,18.1784682953494,"rep1","nuclei_DNA_Profile","Columbus"
"109",0.0441279499050225,"Rapamycin",0.0238717974150454,0.0977707210134899,"rep1","nuclei_DNA_Radial","Columbus"
"110",0.0106387761984346,"Rapamycin",0.00705487407738345,0.0177052467309807,"rep1","nuclei_DNA_Compactness","Columbus"
"111",11.8072703951114,"Amperozide",11.6863511711223,11.936688025618,"rep1","cytoplasm_Mito_Texture","Columbus"
"112",16.5075609508504,"Amperozide",16.2399540900692,16.8127549444432,"rep1","cytoplasm_AGP_Texture","Columbus"
"113",11.5796718583485,"Amperozide",11.1878725271238,12.0244784565708,"rep1","cytoplasm_ER_Texture","Columbus"
"114",11.8275648794305,"Amperozide",11.6429249705668,12.0232491185526,"rep1","cytoplasm_Mito_Intensity","Columbus"
"115",3.74147686106788,"Amperozide",3.61969264134512,3.89828243629654,"rep1","cytoplasm_AGP_Intensity","Columbus"
"116",15.1398282801316,"Amperozide",14.9722360441494,15.2929174034391,"rep1","cytoplasm_ER_Intensity","Columbus"
"117",3.80085589191323,"Amperozide",3.62008073505246,3.97487647285463,"rep1","cytoplasm_Mito_Profile","Columbus"
"118",4.60787081239264,"Amperozide",4.54556404030239,4.66995478164228,"rep1","cytoplasm_ER_Profile","Columbus"
"119",11.7530742667053,"Amperozide",11.6081119231283,11.9975249521061,"rep1","cytoplasm_DNA_Profile","Columbus"
"120",7.35581358352455,"Amperozide",6.35290550157978,8.67084004093775,"rep1","nuclei_DNA_Texture","Columbus"
"121",18.8916581924967,"Amperozide",17.960867335272,19.8980697573665,"rep1","nuclei_RNA_Intensity","Columbus"
"122",57.6564813841984,"Amperozide",57.2142130929224,58.0290219827001,"rep1","nuclei_DNA_Intensity","Columbus"
"123",6.08451308832609,"Amperozide",5.2290288222767,7.19413690975073,"rep1","nuclei_RNA_Texture","Columbus"
"124",9.50614354652583,"Amperozide",9.37952517089932,9.69600459960824,"rep1","nuclei_RNA_Profile","Columbus"
"125",0.03125351282722,"Amperozide",0.0160454472033683,0.0544410589887597,"rep1","nuclei_RNA_Radial","Columbus"
"126",0.0267709336635193,"Amperozide",0.00588611991315896,0.0534654847982896,"rep1","nuclei_RNA_Axial","Columbus"
"127",15.4385964710334,"Amperozide",15.3023629135116,15.6037509611457,"rep1","nuclei_RNA_Compactness","Columbus"
"128",5.8156563889333,"Amperozide",5.2017295279761,6.54841235407583,"rep1","cells_DNA_Radial","Columbus"
"129",29.5823980302745,"Amperozide",28.7507397171255,30.5869847972518,"rep1","cells_Mito_Radial","Columbus"
"130",27.3128136967137,"Amperozide",27.1119665812388,27.5384882905744,"rep1","cells_Mito_Axial","Columbus"
"131",0.576728490588099,"Amperozide",0.38534838648869,0.931539778640545,"rep1","cells_Mito_Compactness","Columbus"
"132",23.978338466474,"Amperozide",23.903703600312,24.049356139725,"rep1","cells_AGP_Axial","Columbus"
"133",20.7497451383826,"Amperozide",20.3061198113831,21.2374902513687,"rep1","cells_AGP_Compactness","Columbus"
"134",7.74686015486919,"Amperozide",7.35161845341368,8.35738207717113,"rep1","cells_ER_Radial","Columbus"
"135",16.5961195474963,"Amperozide",16.3985812823327,16.7678718446939,"rep1","cells_ER_Axial","Columbus"
"136",10.4336268849508,"Amperozide",9.88676434950308,11.2897733436551,"rep1","nuclei_DNA_Profile","Columbus"
"137",50.1766293939231,"Amperozide",49.1715142634263,51.3935633845836,"rep1","nuclei_DNA_Compactness","Columbus"
"138",53.8071027744063,"Amperozide",51.9250131600389,56.3273711894128,"rep1","nuclei__Shape_Morph","Columbus"
"139",0.132179518443203,"Etoposide",0.110102077786635,0.163611611949157,"rep1","cytoplasm_Mito_Texture","Columbus"
"140",0.307473979573213,"Etoposide",0.260971329666632,0.390269661379233,"rep1","cytoplasm_ER_Texture","Columbus"
"141",0.172396633349124,"Etoposide",0.152305773482092,0.195257730355056,"rep1","cytoplasm_Mito_Intensity","Columbus"
"142",0.114171511832467,"Etoposide",0.11093731966373,0.117674942647244,"rep1","cytoplasm_AGP_Intensity","Columbus"
"143",0.211329938299337,"Etoposide",0.198705878199677,0.223663706706502,"rep1","cytoplasm_ER_Intensity","Columbus"
"144",0.962842603577101,"Etoposide",0.72078981594672,1.27479500759647,"rep1","cytoplasm_AGP_Profile","Columbus"
"145",0.277130515447929,"Etoposide",0.2491293292287,0.305678442053211,"rep1","cytoplasm_ER_Profile","Columbus"
"146",0.191382898350654,"Etoposide",0.177825826865906,0.207625133575418,"rep1","cytoplasm_DNA_Profile","Columbus"
"147",0.181444974321891,"Etoposide",0.116387077673904,0.264557142633188,"rep1","nuclei_DNA_Texture","Columbus"
"148",0.308765184833603,"Etoposide",0.296917812285828,0.322176490152328,"rep1","nuclei_RNA_Intensity","Columbus"
"149",0.275092095845211,"Etoposide",0.254512363299065,0.297768628380407,"rep1","nuclei_DNA_Intensity","Columbus"
"150",0.26680407282192,"Etoposide",0.243879794578796,0.289712538040131,"rep1","nuclei_RNA_Texture","Columbus"
"151",0.11472923894658,"Etoposide",0.0682789455647033,0.228469688902319,"rep1","nuclei_RNA_Profile","Columbus"
"152",0.130194969946852,"Etoposide",0.124720294767432,0.136006413658859,"rep1","nuclei_RNA_Radial","Columbus"
"153",0.122075498210425,"Etoposide",0.109719485849359,0.135763825513439,"rep1","nuclei_RNA_Axial","Columbus"
"154",0.192515276862614,"Etoposide",0.170618485256473,0.215453073168707,"rep1","nuclei_RNA_Compactness","Columbus"
"155",0.00254109886729103,"Etoposide",0.00214898879017354,0.00300337471415998,"rep1","nuclei_RNA_Symmetry","Columbus"
"156",0.179646593205515,"Etoposide",0.162901168334744,0.194409424313906,"rep1","cells_DNA_Radial","Columbus"
"157",0.163197409451212,"Etoposide",0.145395040075795,0.183087212439104,"rep1","cells_Mito_Radial","Columbus"
"158",0.191183140548628,"Etoposide",0.170894419858461,0.208897724230072,"rep1","cells_Mito_Axial","Columbus"
"159",0.37350957103959,"Etoposide",0.32467083383794,0.427075829128401,"rep1","cells_Mito_Compactness","Columbus"
"160",0.174770558669776,"Etoposide",0.158434048562196,0.189366372045793,"rep1","cells_AGP_Radial","Columbus"
"161",0.214671351832306,"Etoposide",0.195059685761166,0.239021431126304,"rep1","cells_AGP_Axial","Columbus"
"162",0.264211469107719,"Etoposide",0.247376881676467,0.285423753501477,"rep1","cells_AGP_Compactness","Columbus"
"163",0.105874310620568,"Etoposide",0.101748959262804,0.10975123986048,"rep1","cells_AGP_Symmetry","Columbus"
"164",0.129371862538178,"Etoposide",0.115841694148474,0.142537584750602,"rep1","cells_ER_Radial","Columbus"
"165",0.182143575751837,"Etoposide",0.161588188919035,0.202557520600174,"rep1","cells_ER_Axial","Columbus"
"166",0.0731800511617244,"Etoposide",0.0598893057200402,0.0889935108371246,"rep1","cells_ER_Compactness","Columbus"
"167",0.262288054567838,"Etoposide",0.220790294047843,0.322975761855754,"rep1","nuclei_DNA_Profile","Columbus"
"168",0.17931347040505,"Etoposide",0.168308123833744,0.190748395743126,"rep1","nuclei_DNA_Radial","Columbus"
"169",0.164619628733752,"Etoposide",0.150030116783969,0.180225472581574,"rep1","nuclei_DNA_Axial","Columbus"
"170",0.167113334300864,"Etoposide",0.152407252654807,0.184477306333526,"rep1","nuclei_DNA_Compactness","Columbus"
"171",0.0833784911267842,"Etoposide",0.0731266955665056,0.0968355946381703,"rep1","nuclei_DNA_Symmetry","Columbus"
"172",0.000122150784051415,"Etoposide",2.89139552007103e-05,0.000423725269370291,"rep1","cells_position_position","Columbus"
"173",0.244928896579858,"Etoposide",0.223798845681016,0.266799906070362,"rep1","nuclei__Shape_Morph","Columbus"
"174",0.720556920760179,"Latrunculin B",0.705476563918601,0.739785049964392,"rep1","cytoplasm_Mito_Texture","Columbus"
"175",1.88530861740561,"Latrunculin B",1.87075196610659,1.90141969407125,"rep1","cytoplasm_AGP_Texture","Columbus"
"176",0.742836600260532,"Latrunculin B",0.717295156880196,0.769601083949567,"rep1","cytoplasm_ER_Texture","Columbus"
"177",1.41417140720283,"Latrunculin B",1.3013671364455,1.56563789093561,"rep1","cytoplasm_Mito_Intensity","Columbus"
"178",1.10843026235349,"Latrunculin B",1.05341999239275,1.1678832248072,"rep1","cytoplasm_AGP_Intensity","Columbus"
"179",1.09882532007937,"Latrunculin B",1.05692931364761,1.14161243813153,"rep1","cytoplasm_ER_Intensity","Columbus"
"180",0.0486137276961911,"Latrunculin B",0.0475421064770812,0.0498839880583445,"rep1","cytoplasm_Mito_Profile","Columbus"
"181",0.551822481029831,"Latrunculin B",0.543764581378948,0.560281226373688,"rep1","cytoplasm_AGP_Profile","Columbus"
"182",0.187613990504795,"Latrunculin B",0.183533080033373,0.192284685493191,"rep1","cytoplasm_DNA_Profile","Columbus"
"183",0.761788846812631,"Latrunculin B",0.735283282767495,0.785081874891811,"rep1","nuclei_DNA_Texture","Columbus"
"184",1.1358035984388,"Latrunculin B",1.09718055093888,1.16372918384303,"rep1","nuclei_RNA_Intensity","Columbus"
"185",0.462466323781715,"Latrunculin B",0.433740076869843,0.492721049671357,"rep1","nuclei_DNA_Intensity","Columbus"
"186",0.874954087904532,"Latrunculin B",0.824298862595262,0.944541450116565,"rep1","nuclei_RNA_Texture","Columbus"
"187",0.170696882759504,"Latrunculin B",0.16531085513908,0.176809681496914,"rep1","nuclei_RNA_Radial","Columbus"
"188",0.396923564371868,"Latrunculin B",0.377311056469047,0.415242051399339,"rep1","nuclei_RNA_Axial","Columbus"
"189",0.146924535143809,"Latrunculin B",0.136779804341771,0.15323210360967,"rep1","nuclei_RNA_Compactness","Columbus"
"190",0.282895504433216,"Latrunculin B",0.262630974983168,0.305616296646317,"rep1","cells_DNA_Radial","Columbus"
"191",0.670180850720276,"Latrunculin B",0.632315837208994,0.71159337102192,"rep1","cells_Mito_Radial","Columbus"
"192",1.18107272811732,"Latrunculin B",1.16335973013435,1.19999480251114,"rep1","cells_Mito_Axial","Columbus"
"193",0.794318450216778,"Latrunculin B",0.741511965461416,0.850972580397967,"rep1","cells_Mito_Compactness","Columbus"
"194",0.320313404055605,"Latrunculin B",0.29892305962191,0.34694062553385,"rep1","cells_AGP_Radial","Columbus"
"195",1.46000747164674,"Latrunculin B",1.38596688346239,1.53139405437076,"rep1","cells_AGP_Axial","Columbus"
"196",0.224132298177963,"Latrunculin B",0.203814019200932,0.243304429994315,"rep1","cells_AGP_Compactness","Columbus"
"197",0.116167630439397,"Latrunculin B",0.112409696951941,0.121004565083138,"rep1","cells_AGP_Symmetry","Columbus"
"198",0.20509582269674,"Latrunculin B",0.193406572021832,0.218133241974738,"rep1","cells_ER_Radial","Columbus"
"199",0.472386747248024,"Latrunculin B",0.43629652044342,0.50865861259915,"rep1","cells_ER_Axial","Columbus"
"200",0.0127909805620574,"Latrunculin B",0.012099497470683,0.0135768069623595,"rep1","cells_ER_Compactness","Columbus"
"201",0.581346969740758,"Latrunculin B",0.551209579986226,0.615701592928863,"rep1","nuclei_DNA_Axial","Columbus"
"202",0.000283945973361481,"Latrunculin B",8.13031205822654e-05,0.000874847563779592,"rep1","nuclei_position_position","Columbus"
"203",0.192532154209521,"Latrunculin B",0.181040146131068,0.205045115221607,"rep1","nuclei__Shape_Morph","Columbus"
