chem,feat,assay,n_gt_cutoff,cutoff,fit_method,top_over_cutoff,rmse,a,b,tp,p,q,ga,la,er,bmr,bmdl,bmdu,caikwt,mll,hitcall,ac50,ac50_loss,top,ac5,ac10,ac20,acc,ac1sd,bmd,conc,resp,errfun,minDose,maxDose,removal_reason,keep,exp
5-Nitro-2-(3-phenylpropylamino)benzoic acid,cells_Size_AreaShape,Mahalanobis distance (cutoff = 1),48,0.10027551489862987,exp4,20.23043949486002,1.7675134503025178,NA,NA,2.028617736972666,NA,NA,0.013717422733853984,NA,0.06720912192687532,0.1352716695982517,NA,NA,3.012583354139682e-14,-86.1162902246858,0.9999999994984079,0.013717422733853984,NA,2.028617736972666,0.001015097258215279,0.0020850906896392597,0.004416023767474206,0.0010032364329579596,0.0010032364329579596,NA,100|100|100|100|100|100|75|75|75|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,2.4398192891938|2.68892164792164|1.35159152322764|1.60518910284891|10.5125517278017|1.70672100139315|3.7191690270683|1.55243691346289|2.3317544955461|0.727257897358615|5.13078748547159|1.9661163962104|0.929801571118171|1.10121161410564|1.81200242756932|3.22771180636387|1.86667402892471|3.56506464353539|2.36885562997665|1.31853952861384|3.86214049643214|2.40130258392521|1.40835070266848|0.205033812725127|2.45849906195236|0.802504536425872|1.51130359842022|1.38771510110863|2.10275012997905|2.17315972682916|5.03107991276488|2.47018930772193|2.88706453147396|2.00835236221134|1.56364494517535|0.487925674860434|1.40828635193678|1.33590476123219|1.97917665877394|0.935720404329397|4.14184263340265|1.32723357866532|0.81584172719328|0.494157185252785|6.03394647298188|3.27660997796577|3.67853263609624|3.5275076442812,dt4,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,missing_bmdl,FALSE,rep4
5-Nitro-2-(3-phenylpropylamino)benzoic acid,cells_Granularity_AGP_Granularity,Mahalanobis distance (cutoff = 1),43,0.10027551489862987,exp4,7.577356103838195,1.6116738408469944,NA,NA,0.7598232848826509,NA,NA,0.013717422227076607,NA,-0.1955845247329665,0.1352716695982517,NA,NA,9.515285843960338e-6,-78.55269997430297,0.9999640014567466,0.013717422227076607,NA,0.7598232848826509,0.0010150972207134583,0.0020850906126075306,0.00441602360432833,0.0028009161223755924,0.0028009161223755924,NA,100|100|100|100|100|100|75|75|75|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,0.478302948162123|0.540082947334598|2.49645408964787|0.0829213338896829|0.787134202427362|0.899345858840698|1.62746161578368|0.749085535387468|0.190520228967791|0.213562723101363|1.3754946531865|0.497044073351276|0.283974120949685|2.2190685579595|7.73397853414223|0.162542354035211|0.420229641948793|0.541363655105263|0.364000579719157|4.58308305495011|2.9673599111462|0.157805520778466|0.532024366319798|0.0906062645198071|1.81271812690605|1.46151812829207|0.75727620843904|1.01962036423506|0.182732933539835|0.237382291941695|2.21523974071945|2.81975225291638|1.14076409018398|0.383919311092734|0.14242866424548|0.758194553207622|0.0495667755621255|5.75349563161106|0.0769949744121002|0.631608821320289|0.283987525090499|0.694370161694459|0.243962994568847|3.28166043472009|0.451067767206502|2.89157273491033|0.0963298970610567|0.963655583360823,dt4,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,missing_bmdl,FALSE,rep4
5-Nitro-2-(3-phenylpropylamino)benzoic acid,cells_Granularity_DNA_Granularity,Mahalanobis distance (cutoff = 1),48,0.10027551489862987,exp4,32.65304372299093,2.136247770474363,NA,NA,3.2743007723303896,NA,NA,0.013717449225031498,NA,0.5560992509428719,0.1352716695982517,NA,NA,2.964748093815595e-14,-105.40669275450853,0.9999999990280638,0.013717449225031498,NA,3.2743007723303896,0.0010150992185778182,0.002085094716380191,0.004416032295728515,6.155464347181443e-4,6.155464347181443e-4,NA,100|100|100|100|100|100|75|75|75|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,2.59858981251998|1.92083012793481|2.76110850681057|4.43530452529449|5.84988963187096|7.16711327239499|4.71321360619683|4.42199082809873|8.16670503395875|3.22763453343189|4.55167254307214|1.11459832147445|2.26703471598206|1.74296694050908|7.78893844572046|1.02823260806687|3.8165984352977|1.25496433584868|0.430232619365039|2.24235374975681|4.39273796591722|1.22732893310386|0.91084492696275|3.30715722743131|6.3967750405087|3.01786721726382|1.75434017059887|4.41250367070065|6.48418741998036|1.25873484407462|1.85284047007247|3.25463252311888|5.2479361709398|3.2770600284063|8.1844127392145|0.571660467217748|3.98954380804558|2.29363877187773|1.64545314712892|4.31970164358028|4.77342106262544|3.04120759840615|8.23050389964385|3.70945926301625|3.89789933966713|2.62836450057031|3.12053869412286|0.416700662748742,dt4,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,missing_bmdl,FALSE,rep4
5-Nitro-2-(3-phenylpropylamino)benzoic acid,cells_Granularity_ER_Granularity,Mahalanobis distance (cutoff = 1),48,0.10027551489862987,hill,22.862998032176232,1.8106111034125643,NA,NA,3.092748569875869,0.30000000061029497,NA,2.9932558450617437,NA,0.007780044767917627,0.1352716695982517,2.500620077975824e-5,3.816093289215534e-4,1.613075188498176e-11,-82.64772119588848,0.9999999913591571,0.5124607425257358,NA,2.2925988998028335,5.763206133368592e-5,6.620933262098975e-4,0.008813717421877542,3.630998110421342e-5,3.630998110421342e-5,1.0243038667648069e-4,100|100|100|100|100|100|75|75|75|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,3.51220940891628|1.14911845180456|2.50499276517582|0.7995092182685|3.58634369084368|0.356203839452201|12.2229097236686|2.66361704198299|3.96532807930407|0.414876401889599|4.32861805866606|1.82372793200245|2.45816407155288|4.12699383255283|1.83990189549028|0.596441194733893|1.72208755251394|2.9848817216669|0.546371535683972|2.9249521261675|4.15533038079437|2.39626175226726|0.403486223586389|0.428888664863982|0.739819997707827|4.1145877618865|1.11953802739589|1.20104950487812|1.1505843797106|0.472042872716655|1.62198573743462|0.678858829612373|0.162084411197335|0.852885831050444|1.83260245061195|1.97672025075458|1.2319036709317|2.27167824487093|1.40193096779339|0.627394474060658|2.22960030605493|0.620140660224974|1.16437585588215|0.677094434864539|1.29901922845154|0.779753898050384|1.78147224404831|0.707295719703242,dt4,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,kept,TRUE,rep4
5-Nitro-2-(3-phenylpropylamino)benzoic acid,cells_Granularity_Mito_Granularity,Mahalanobis distance (cutoff = 1),47,0.10027551489862987,exp4,16.91053818497747,2.2621313236822846,NA,NA,1.6957129237115576,NA,NA,0.013717431593814944,NA,0.5117292834606948,0.1352716695982517,NA,NA,1.2206798615258314e-6,-105.09524653278137,0.9999948573172018,0.013717431593814944,NA,1.6957129237115576,0.0010150979138575415,0.0020850920363807333,0.004416026619744559,0.0012063100866266136,0.0012063100866266136,NA,100|100|100|100|100|100|75|75|75|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,7.68586665838497|0.743245869554888|3.57996734267531|0.305083184904536|3.82949842038302|2.32195291132665|9.34496840926742|0.243259041994571|3.78435982059172|0.746594200759322|6.22912209939904|0.510715885658315|5.33286657156861|0.371273239944207|5.70478696525532|0.387167737696817|1.59887877680213|0.314501864857604|0.830251362302014|1.58873443033394|5.17005778631665|0.357009049455405|3.34368717315065|1.13969957078721|0.803911796665442|-0.0357094130711551|1.06344725826281|0.225964941899721|2.70566556881933|1.48496725073272|0.885219158377858|0.353572992819983|0.239449037749015|0.112274708340113|3.02754438558492|2.63054510107435|2.73442030231925|0.728767640674219|5.39678170620019|0.115755637812883|1.85516365209948|2.23395380862631|1.8333481022141|0.838241446063164|4.20174415110718|0.468194530710568|5.23118001247822|0.466796477048396,dt4,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,missing_bmdl,FALSE,rep4
5-Nitro-2-(3-phenylpropylamino)benzoic acid,cells_Granularity_RNA_Granularity,Mahalanobis distance (cutoff = 1),48,0.10027551489862987,hill,21.44800026647994,1.7115966454247247,NA,NA,2.751774972846465,0.30000000069235766,NA,1.4271429353778744,NA,0.07334143586442968,0.1352716695982517,1.3527737125343235e-5,4.0195745130901033e-4,1.719424141031294e-10,-86.7036425260845,0.9999999743739036,0.3248604003473149,NA,2.150709270267227,3.300936885597961e-5,3.820971795127203e-4,0.005174414141538921,2.5910671981629315e-5,2.5910671981629315e-5,7.346593754404884e-5,100|100|100|100|100|100|75|75|75|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,4.17565411749345|1.28999358164992|1.96589803419377|0.85536981986186|3.65584266001772|0.455909635498239|8.80803142221051|2.48913904450619|3.60938379547997|1.02820790238532|5.22624110980359|0.866340299478128|6.57071617412494|3.7306386012501|2.63136184621313|0.659581407482972|1.44856780652817|2.20858711493104|0.634327207792412|2.99338370207316|6.73501811156575|1.65002879749044|0.674632841722405|0.314684861676043|0.515367030415998|2.75681473342988|1.28786762255425|1.79952987816709|1.10433912215591|0.384910318926142|1.45338006969531|0.720727670029423|0.225190251430151|0.765442858318825|1.4788411392246|2.06536204037081|1.5698040329119|2.30027544405991|1.97582558322996|0.312993391899165|2.11871485124117|0.864123361412354|0.741599063867056|0.454324374817665|1.35379975096272|0.905642484263162|1.70502891491022|0.817749744145208,dt4,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,kept,TRUE,rep4
5-Nitro-2-(3-phenylpropylamino)benzoic acid,cells_IntegratedIntensity_AGP_Intensity,Mahalanobis distance (cutoff = 1),39,0.10027551489862987,exp4,10.665705085098603,1.1039386814124987,NA,NA,1.0695090691651974,NA,NA,0.09183561986606709,NA,-0.0636789246905668,0.1352716695982517,NA,NA,4.1364137153701845e-7,-74.62992282464299,0.9999987683250748,0.09183561986606709,NA,1.0695090691651974,0.006795889267338636,0.01395929830808588,0.02956446614628298,0.013043639029558502,0.013043639029558502,NA,100|100|100|100|100|100|75|75|75|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,-0.0621756835255434|1.93208122111338|0.01659352435657|0.861826743677687|-0.050161213352551|0.820107865615477|0.120369950883507|1.09646130552355|1.95013353547662|2.27150175888916|0.0584695507615427|1.53931346612893|-0.0490555843495338|3.33815135585129|0.601994842725804|2.42318809236956|0.14512834921945|2.70358469186287|0.289319377665412|3.59597898535966|0.724505258092018|1.92177088597527|1.70189056648584|2.08162525799151|1.55573752204625|1.11686736058663|0.00197707963542589|0.748861833692388|0.35387610631177|1.04423682744413|0.128642511186113|1.58586280848224|0.263598958170719|1.37361046229358|0.107628066354527|3.37869260278262|0.240697295080164|3.32046050227924|0.310306080681257|2.51196936835597|0.596672116980344|2.71821706911849|0.0589765530443916|2.942285658292|0.0783461663941999|1.25211747038409|0.525489628708514|0.0655477240515762,dt4,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,missing_bmdl,FALSE,rep4
5-Nitro-2-(3-phenylpropylamino)benzoic acid,cells_IntegratedIntensity_DNA_Intensity,Mahalanobis distance (cutoff = 1),39,0.10027551489862987,exp4,4.352574259831062,0.5208702603958552,NA,NA,0.43645662503908256,NA,NA,0.09885277129879697,NA,-1.0777936657143714,0.1352716695982517,NA,NA,3.829624207879873e-8,-30.7578457074179,0.9999993853709613,0.09885277129879697,NA,0.43645662503908256,0.0073151625534396796,0.015025927033033187,0.031823484338557834,0.0372279164807227,0.0372279164807227,NA,100|100|100|100|100|100|75|75|75|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,0.43274581528461|0.225698155382334|0.275876243679153|0.107414074826949|0.783898318685879|-0.0231671758767036|0.585679280764205|0.715918186559355|0.351527566525748|0.656209187615586|0.968099958781481|0.0761000455180026|0.169899744588891|0.668092082793467|-0.0467830617671534|0.526595500206382|0.70442804698483|0.113195451152177|0.257890906741227|1.51862378936232|2.41761230807941|0.410521920610426|2.00697983356488|-0.0515124259324728|0.0559477338281554|0.546200743280732|0.373496837610596|-0.0511732326413817|0.463634205873744|1.14919038919142|0.731236707683663|0.327915791273998|0.111311308252936|0.595306543047147|0.748386718052303|0.713178274902763|0.139042857670108|0.697665660400097|0.951821044714871|0.0643641796340856|0.336793604285559|0.11979829570653|0.0141798115314633|0.351780772800569|0.558343474188864|0.20359381193156|1.44219871951109|0.01868158281486,dt4,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285,missing_bmdl,FALSE,rep4
