chem,feat,assay,n_gt_cutoff,cutoff,fit_method,top_over_cutoff,rmse,a,b,tp,p,q,ga,la,er,bmr,bmdl,bmdu,caikwt,mll,hitcall,ac50,ac50_loss,top,ac5,ac10,ac20,acc,ac1sd,bmd,conc,resp,errfun,exp
Tetrandrine,Cytoplasm_AGP_Intensity,Mahalanobis distance (cutoff = 1),9,0.8518946031153483,hill,79.75263013116036,0.9004668416618007,NA,NA,67.94083519299002,3.290375706186788,NA,4.78645308776798,NA,-0.49937973964572324,1.1492058196026047,1.3660276416927766,1.4161654713186294,7.43719991214803e-31,-29.108288253051875,0.9999999999999883,4.78645308776798,NA,67.94083519299002,1.9560469797605562,2.4547293139957476,3.140781644141848,1.269717946569009,1.269717946569009,1.392535512410873,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,63.7420881206954|60.8414513438804|65.2840130850892|19.5580466695895|21.8265722010238|20.4059881101763|0.518234097283642|0.761252097950205|1.05892311450335|0.171713548159981|0.385140660803773|-0.677874854206962|0.877312691340915|-0.190522948823769|-0.642954514519059|0.482591485608512|0.386739244729231|0.0901996852462843|0.70638061599295|0.272918330556575|0.266144155654787|-0.346798868180866|1.31392380921916|0.647294263164632,dt4,Definitive_rep3
Tetrandrine,Cytoplasm_ER_Intensity,Mahalanobis distance (cutoff = 1),13,0.8518946031153483,pow,19.314630028743277,1.3146258061182317,0.2434592240363846,NA,NA,1.7497804640426082,NA,NA,NA,-0.2509997230863598,1.1492058196026047,2.340587231413797,2.5012461650541,1.970797675139132e-13,-36.69206898530864,0.9999999888478805,7.476851723746613,NA,16.454029082656042,2.005480772004097,2.9802810744745423,4.428900743832704,2.04584663922687,2.04584663922687,2.427587758266066,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,16.1644780539385|19.9785814971723|16.1354056506515|2.77813044528263|2.64923587403471|1.99990723622307|0.285670636168587|-0.403845733721232|-0.092127284566195|0.883881546538071|1.48767550783872|0.040092226629615|1.13147585060472|1.05258996270996|0.217741480692729|0.0118893503552182|-0.0464857638487109|0.663143252532339|0.856501412450666|0.59054664672902|0.716675074833087|-0.243373147333977|4.20677565707346|1.66925529880699,dt4,Definitive_rep3
Tetrandrine,Cytoplasm_Mito_Profile,Mahalanobis distance (cutoff = 1),7,0.8518946031153483,pow,27.289330340913263,0.7558411160105606,0.17780622498528323,NA,NA,2.0238265592730427,NA,NA,NA,-0.678386308065781,1.1492058196026047,2.468325795584118,2.5671937035418453,4.855658091716967e-19,-25.299034323647444,0.999999992458196,7.88886473290288,NA,23.247633240055936,2.528721619517967,3.5615906514845355,5.016340221411987,2.1687727150152467,2.1687727150152467,2.514517709906845,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,21.1838938918747|24.3496160126109|23.1359566647371|3.79782992541788|2.60932893307118|1.89167756232932|0.420965521001653|-0.22199333109738|-0.113945231575761|2.02854549051892|-0.156833469242693|-0.299601994142876|-0.192595680473124|0.0904370445200184|-0.524515957205216|-0.365187847635726|-0.258204088880624|-0.283801934516377|-0.207123618433415|-0.364424283980928|-0.594350801000298|-0.631910046388118|-0.181747144591071|-0.250103213768776,dt4,Definitive_rep3
Tetrandrine,Cytoplasm_AGP_Profile,Mahalanobis distance (cutoff = 1),12,0.8518946031153483,exp5,79.94607631212386,1.8165917731189771,NA,NA,68.1056309505461,3.3899619772918435,NA,3.4106713946435705,NA,-0.12037226593103328,1.1492058196026047,1.1249210105734273,1.1633784021516766,3.8452257163534404e-29,-41.40988710699837,0.9999999999999984,3.4106713946435705,NA,68.1056309505461,1.5822575600675577,1.9565714168158732,2.4413743634418084,1.045433957372205,1.045433957372205,1.1426987243529654,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,66.4247413394325|68.5882845239726|74.8565444026035|40.6087093880134|42.2998621847032|36.4025794505118|2.43845036345451|1.32564098123799|0.770421228862428|0.65897990236241|0.175980383677953|0.233488875214695|-0.33004013209212|-0.0964053309702687|-0.0245685811481625|1.26899464747425|1.0078145923831|0.0651984021040513|1.33385209192492|0.619900235051575|0.955800992035433|-0.514129928863188|0.487962197469936|0.516731244920199,dt4,Definitive_rep3
Tetrandrine,Cytoplasm_ER_Profile,Mahalanobis distance (cutoff = 1),23,0.8518946031153483,exp3,25.922878625761793,1.8375409343506384,0.7381828166304656,0.19281016400211756,NA,0.304127830502699,NA,NA,NA,0.4658340414506184,1.1492058196026047,0.1465139900953627,0.16800406468390433,5.562703345353237e-13,-49.870488920237214,0.9999999999826514,5.495725550048327,NA,22.083560398500687,0.1437714483014558,0.5615641865022762,1.7140753003769866,0.08071820719237961,0.08071820719237961,0.15663318441074628,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,21.5370865694016|24.5063587759957|21.6694500616044|6.70417476942692|7.67562247983154|6.52708107772939|2.32752072590486|3.80600550769714|1.1957824218205|3.14869623313856|3.77711041241113|2.23912380536718|1.96653699836152|4.14205167625084|4.07965225062248|4.28896198540313|1.22373272602037|2.82023384145471|1.46164295807431|3.77909074150973|2.03064450174303|-0.0770475825289212|2.04922404977106|1.51377607479738,dt4,Definitive_rep3
Tetrandrine,Cytoplasm_DNA_Profile,Mahalanobis distance (cutoff = 1),5,0.8518946031153483,exp2,10.089157671922953,0.8187114190713167,3.2264461100917763e-4,1.0903759187125246,NA,NA,NA,NA,NA,-0.8796275665625014,1.1492058196026047,8.869723988302658,8.976753851914903,7.053414802177367e-10,-23.13326441633433,0.9999967862556851,10.355361046710613,NA,8.594898970690975,7.845414177226545,8.60079608427658,9.356382477134849,8.59112127603679,8.59112127603679,8.917433308179266,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,5.52955493454927|8.53103943972802|8.90766366174187|-0.27134343464741|-0.0551612468294544|0.259029671465512|0.0997911050715756|-0.278939298035367|-0.653210106124191|-0.0838694623706104|0.100588299842087|-0.123555339295204|0.223254557644216|-0.541456586206328|0.350466033818983|-0.148760034015148|0.0028272455482885|0.300566542702429|-0.451378781437557|-0.114573928586738|-0.266139076516201|1.29081531142835|1.64993831844578|0.800537224966204,dt4,Definitive_rep3
Tetrandrine,Membrane_AGP_Texture,Mahalanobis distance (cutoff = 1),11,0.8518946031153483,hill,77.11112373358597,2.6351874905392005,NA,NA,65.69055014880173,3.8736780161813975,NA,3.121179670670844,NA,-0.13306165268274567,1.1492058196026047,1.0740807587859922,1.1353766566295858,3.4670820805908305e-26,-47.676598651202916,0.9999999999999967,3.121179670670844,NA,65.69055014880173,1.4595037650899934,1.7700217270648815,2.182204391497714,1.0200420301603348,1.0200420301603348,1.1033067090279993,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,64.9012383435392|59.0844649241794|66.2455452856697|36.4718732431288|51.8941071189685|43.4229029480337|2.53934537412796|1.83634990414495|0.865368454760233|-0.25163011442671|-0.580859610063052|0.220725696808771|0.316188891509071|-0.559181518778168|1.01858443763949|-0.253932860602538|-0.387866465957362|0.408425896597394|1.84377974153739|-0.221299516708944|0.0326088986348309|-0.578634114045016|-0.31659908897609|0.00868888060643347,dt4,Definitive_rep3
Tetrandrine,Membrane_AGP_Intensity,Mahalanobis distance (cutoff = 1),11,0.8518946031153483,hill,60.552154997698636,1.7569011806972976,NA,NA,51.58405404954353,3.657230028319111,NA,3.644972980840641,NA,-0.18561988633918847,1.1492058196026047,1.2535700742971034,1.3421543385694492,1.3196499365275574e-25,-39.472988278135126,0.9999999999999154,3.644972980840641,NA,51.58405404954353,1.6294590843975594,1.998825339448466,2.4950109638577307,1.1922912342263017,1.1922912342263017,1.296073450598019,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,50.3007443276463|43.4726677135897|51.8010249597545|23.727849454782|28.7191557101448|26.4707812725756|-0.00377913521274831|1.07475353393714|1.70187293840279|0.187688154966714|0.435812471793254|-0.692027853537594|1.11741453437597|0.186428072424299|-0.711517252119935|0.88292872516225|0.569221045739013|-0.00810360314872849|1.1417278305436|0.0981333595604178|-0.159221761189637|-0.739035472663833|-0.329181291642473|-0.642048005546793,dt4,Definitive_rep3
Tetrandrine,Nucleus_RNA_Profile,Mahalanobis distance (cutoff = 1),9,0.8518946031153483,pow,5.727609956566601,1.266957887723783,0.09505472929537273,NA,NA,1.6355470444855835,NA,NA,NA,-0.23057688177775865,1.1492058196026047,4.04685909372458,5.183915235605443,1.9712302930882033e-5,-37.08236270235907,0.9999504222458627,7.272820467235289,NA,4.879320010748822,1.7794534923386753,2.7185746657026697,4.15332473977002,3.8222600737947294,3.8222600737947294,4.5899890495812565,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,4.78112482288772|8.68598809141875|4.34656437900151|1.08373941915663|1.54612597950808|-0.172833221377535|0.438106331977149|-0.336723178351562|-0.520599145112902|0.805531677563406|0.123320420106968|-0.111290009630657|-0.0297848225719277|0.273192315721686|1.48384637810753|0.355974506562166|-0.271922596373513|2.02219912940667|-0.417855510724932|-0.462791233769128|-0.344361432609149|-0.410331450038797|2.7368431319791|2.46042337841151,dt4,Definitive_rep3
Tetrandrine,Nucleus_RNA_Radial,Mahalanobis distance (cutoff = 1),18,0.8518946031153483,pow,5.053817760311957,1.6865731608770442,2.0906348025855914,NA,NA,0.3000000203461012,NA,NA,NA,0.2855369328602334,1.1492058196026047,0.066936877304009,0.36547076125382566,1.6783188182152478e-4,-46.69456385713547,0.9998229716247777,1.1023620143827568,NA,4.305320075138253,5.116713880012928e-4,0.0051573236108304445,0.05198255648166508,0.050160176807852994,0.050160176807852994,0.13606054143206348,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,5.09198787237933|4.2189144592833|5.32501739266338|0.936208729684524|-0.0655233250666619|-0.314237142487013|2.14177801678868|2.68692347921236|1.43738226640382|3.90912213512848|2.75551656481485|0.508023294969801|1.16403322916956|0.128082017695677|2.57709525174446|1.58335129318029|1.57018600265978|4.83528811013714|2.70063282649755|1.17290328675098|0.679639784018826|0.519376027332208|0.9619515917125|2.57036094070784,dt4,Definitive_rep3
Tetrandrine,Nucleus_RNA_Compactness,Mahalanobis distance (cutoff = 1),10,0.8518946031153483,poly1,4.926412248400642,1.3849518972076023,0.37771056064204733,NA,NA,NA,NA,NA,NA,-0.002064323846756199,1.1492058196026047,2.434390761851564,4.072651529370757,7.975067981042655e-5,-41.11401336338547,0.9996981994364247,5.55555555555555,NA,4.196784007133855,0.5555555555555551,1.1111111111111103,2.2222222222222205,2.2554164269785417,2.2554164269785417,3.042556759994053,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,4.37650915218059|5.52343738550576|3.1733177471507|1.34776734660757|0.68017487074954|0.668328269344959|2.77332112338089|0.469590326294236|0.254009083542303|3.20524377297898|1.59725336978437|-0.305424890236946|0.684547321176731|-0.300017574726798|2.78783814373983|0.06489588070195|-0.465844423308402|2.89543435049157|0.574336977618604|-0.216876310001576|-0.128765886344747|-0.250075592979799|2.78701615080158|0.641631038840761,dt4,Definitive_rep3
Tetrandrine,Cell_Mito_Radial,Mahalanobis distance (cutoff = 1),7,0.8518946031153483,exp2,9.76781363413447,0.8122135597520926,0.5651277645503606,4.032761667451057,NA,NA,NA,NA,NA,-0.6364469844063739,1.1492058196026047,4.366872923676351,4.640053823417796,8.807011115727076e-11,-26.34680923295047,0.999995809021558,8.564454524481633,NA,8.321147719155672,2.224912280864748,3.6504724723920265,5.534629793709802,3.7071612783674257,3.7071612783674257,4.475267998839977,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,8.39892950414641|6.87563231810058|8.85693574268164|0.815012774976435|0.73728217945326|1.00550034415526|1.2201082166016|0.264582164238392|-0.283495101197668|0.172484186554727|-0.349546202859141|-0.709988211305873|0.257484753581337|0.726550284135537|-0.204910858585721|-0.160024854648796|-0.209131251782684|0.0967932307986031|-0.65055110499749|-0.55876876029609|-0.633461374017796|0.183851293593408|2.75395236812925|1.38464134593079,dt4,Definitive_rep3
Tetrandrine,Cell_Mito_Axial,Mahalanobis distance (cutoff = 1),8,0.8518946031153483,pow,12.683292261282459,0.7293107168125036,0.04403540509697152,NA,NA,2.285248628482303,NA,NA,NA,-0.5141534292510461,1.1492058196026047,4.007656196764479,4.317222947319627,5.3069127038427e-12,-27.01516902416926,0.9999953186145418,8.204082732462643,NA,10.804828227121188,2.9953038409838535,4.056657505051676,5.494090411838391,3.655907002325609,3.655907002325609,4.16760891188939,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,9.84875373898817|12.4015468197444|10.8082680007835|2.10058836841794|0.0355337913635646|0.989700632678589|0.0455221920590362|-0.608364129871394|-0.500898312324115|1.62070076356172|0.359620884335267|-0.109158374133141|0.220503523199101|0.602699905322788|-0.262569585057784|-0.200328036477031|-0.140207730015471|-0.658768463067108|0.59229205457689|0.927534899819229|0.4750510851196|-0.154004046143288|1.01663243977135|0.282896550621549,dt4,Definitive_rep3
Tetrandrine,Cell_Mito_Compactness,Mahalanobis distance (cutoff = 1),10,0.8518946031153483,exp5,9.76856419333766,1.1381270683483733,NA,NA,8.321787116490189,2.5653567000477997,NA,3.5822862514755864,NA,-0.2306272545501704,1.1492058196026047,1.7097206963337426,2.214172625413862,1.592746789126118e-10,-35.33703793186995,0.9999998388164889,3.5822862514755864,NA,8.321787116490189,1.2983075432026967,1.7188529398566308,2.30292662252827,1.7354893317977638,1.7354893317977638,1.9654691159629818,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,10.2163217226674|6.44713861554628|8.32122240503224|8.12185742573378|4.11424257280783|4.12586838757866|0.461344019028079|0.570807196849099|-0.198852056973749|1.39918273036021|0.310799815888293|1.14651989835955|-0.674586996308418|-0.671964162674421|-0.610699138354957|0.288414552302618|-0.599704855956911|-0.391626548541942|0.578432539513502|0.502856446695597|0.00229963818819967|0.717140833111834|1.59265858966553|0.953640813814212,dt4,Definitive_rep3
Tetrandrine,Cell_Mito_Symmetry,Mahalanobis distance (cutoff = 1),24,0.8518946031153483,exp3,31.862991042321816,2.5511049770714167,1.4957234946253695,0.3010402356046057,NA,0.3000020248099271,NA,NA,NA,0.804235790050102,1.1492058196026047,0.0428060086937652,0.050554167791323074,2.1709710918919205e-12,-57.84288084584321,0.9999999999885895,4.9047841731638915,NA,27.143910108066642,0.07006018842506025,0.33748716572329357,1.2490533774611081,0.02114545888412456,0.02114545888412456,0.04623455546131748,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,28.6413952797313|27.938119598608|25.6009960825534|9.43750100626435|11.8918934261826|8.93314163398572|7.00965247933032|3.98021641518115|1.94484545102665|2.92219951854756|3.59190625557436|1.45769798067658|1.27030630106667|6.71169755982253|4.68547979802218|2.579368773797|2.50769857041938|3.16703244125423|3.39554123279061|2.6757179393701|5.66593355011646|3.80742974576862|4.24123129519185|4.81624630989844,dt4,Definitive_rep3
Tetrandrine,Cell_AGP_Radial,Mahalanobis distance (cutoff = 1),11,0.8518946031153483,pow,46.505543759695115,2.6245159636420627,1.1103926534507038,NA,NA,1.484487587092355,NA,NA,NA,0.0781722273887515,1.1492058196026047,0.9939190323802753,1.0705160491685055,2.3902175468302824e-17,-47.49593112747434,0.9999999999481027,6.965843553293055,NA,39.617821743828934,1.4768643243749466,2.3557238227678154,3.7575792424293932,0.8365098985795715,0.8365098985795715,1.023414201685837,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,36.1865340930962|40.1317744697953|50.6085496198518|7.04700059334539|8.25261796163328|9.04537691411621|1.73899159157448|0.608306086003258|-0.18851327071829|-0.408601297770639|0.248833722483251|-0.46369675731923|0.174899467292603|0.330427204481957|-0.510147351197239|1.45211901565361|1.03031058362969|-0.0566770867299363|-0.484460206733934|-0.358367495598463|0.412253644610129|0.0402888434307674|4.18740450436808|1.89166905600424,dt4,Definitive_rep3
Tetrandrine,Cell_AGP_Compactness,Mahalanobis distance (cutoff = 1),16,0.8518946031153483,exp5,54.39559227668206,1.5668095186013626,NA,NA,46.33931149376836,3.2196356161869866,NA,2.677223336517029,NA,0.26589755115518154,1.1492058196026047,0.9136935112100304,0.9871207853492676,6.943210803438247e-25,-45.616249956954455,0.9999999999999879,2.677223336517029,NA,46.33931149376836,1.1925473854267834,1.49132654641647,1.8827705114860185,0.8695946054407443,0.8695946054407443,0.9552970846988171,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,44.0170067294516|46.3674353013779|49.7364926575893|39.183003127069|42.4308276379088|39.1987644532152|5.27339091000248|2.40591482283452|0.610683581745662|1.18773045843868|1.13974082263111|0.220232496680375|0.30004215072634|0.39016579164421|0.928293447874344|1.46077651870201|0.437580015835926|1.9264656694068|0.842846287173306|-0.0183977695296472|0.505706254230692|0.900766905735492|2.12558026074706|2.74937318961592,dt4,Definitive_rep3
Tetrandrine,Cell_AGP_Symmetry,Mahalanobis distance (cutoff = 1),18,0.8518946031153483,exp5,42.9197569190345,3.905737726686029,NA,NA,36.563109286348116,2.145205640694916,NA,3.974945289832181,NA,0.7617156467677386,1.1492058196026047,0.8718360542153716,1.0315090856072946,1.456647128837618e-13,-61.69000858499086,0.9999999999604169,3.974945289832181,NA,36.563109286348116,1.1809148424523637,1.6517599762404662,2.3435278234986945,0.8219404552557419,0.8219404552557419,0.9468660123763666,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,33.0264438266696|37.3676645134475|49.7463440360081|15.1659791099893|15.8257084609193|18.6331444799223|0.998842729503514|1.97982222492271|2.60908514246064|0.256738015128698|0.51429636719586|1.77544862019898|0.762966746740606|0.465235232656642|-0.189797388224506|0.578133045174555|2.60671390828211|1.41791423591559|2.78958427322657|1.71555455454365|3.64636436267447|3.74742588639686|10.3758285194105|3.35597849998055,dt4,Definitive_rep3
Tetrandrine,Cell_ER_Radial,Mahalanobis distance (cutoff = 1),13,0.8518946031153483,poly1,3.2679275161046624,1.7816996228041442,0.2505536832907539,NA,NA,NA,NA,NA,NA,0.282595741739291,1.1492058196026047,3.2224081342146835,8.256450206466253,0.030143606232373072,-47.42264255033043,0.9628424224891492,5.55555555555555,NA,2.783929814341707,0.555555555555555,1.11111111111111,2.22222222222222,3.4000482129283687,3.4000482129283687,4.586665039240369,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,2.15535901939794|3.77593318981554|3.15437395815219|0.255463500785886|0.227211704276753|0.35347580886142|0.14200369622406|-0.534455994388456|-0.325986873612801|2.39598906481102|2.89963249006844|0.0276242702047608|0.885894256611652|1.20734077996454|2.72304322226702|1.89144508953064|1.25048611340232|3.64337704359182|-0.275138019962676|0.17764572771537|0.314854558066779|0.203766042108228|4.37097301579742|3.49176535772529,dt4,Definitive_rep3
Tetrandrine,Cell_ER_Axial,Mahalanobis distance (cutoff = 1),9,0.8518946031153483,exp2,3.6434184212075373,1.1580991892589318,1.908991236783089e-5,0.9260041297715855,NA,NA,NA,NA,NA,-0.1842538607362575,1.1492058196026047,9.905067087148195,10.705709561745278,0.027775924187689042,-36.534049906317925,0.9675077332403933,10.469259654690495,NA,3.1038084899177436,8.337158859151895,8.978959062444044,9.620787738645731,9.913874714223683,9.913874714223683,10.191081254747468,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,1.20284158863432|4.74892659015103|3.09697042243267|-0.697230146092809|-0.535994851787393|1.09671234207756|-0.0191595483730499|-0.438896014086707|-0.258123299225595|-0.505136386516424|-0.027254800511514|-0.283601730662666|0.232695450193129|1.95390144136638|-0.459335168843818|1.72229100870733|0.0186176733707822|-0.356590292585698|0.320872804218064|0.442319085835338|1.07404664793756|0.00252253173829642|3.3453624132299|1.86432272771539,dt4,Definitive_rep3
Tetrandrine,Cell_ER_Compactness,Mahalanobis distance (cutoff = 1),21,0.8518946031153483,pow,11.059363951493062,1.9630951312319445,3.0776333813382344,NA,NA,0.46463844428190854,NA,NA,NA,0.34568833501072627,1.1492058196026047,0.09246837212938669,0.16169737020262842,3.162874630788703e-9,-49.15206505281266,0.9999999958798748,2.499639642490621,NA,9.421412464165371,0.017606228776900306,0.07826118647760842,0.34787763958394474,0.06301296483277237,0.06301296483277237,0.12001708395365963,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,7.93309812746883|11.5748679923953|9.675389277181|5.60599862236931|5.39826315443873|6.27600226500384|2.1731714567423|1.79456253051245|4.14399964741228|1.25171880830415|0.955731878097859|0.885102619244751|2.20887682564648|2.0688384883869|0.847388606091948|5.40856796528829|2.59423550638134|4.80788273142517|1.05411568399254|0.446140260032629|-0.185652248029772|1.1951405457649|5.03632424892868|2.68940028705774,dt4,Definitive_rep3
