chem,feat,assay,n_gt_cutoff,cutoff,fit_method,top_over_cutoff,rmse,a,b,tp,p,q,ga,la,er,bmr,bmdl,bmdu,caikwt,mll,hitcall,ac50,ac50_loss,top,ac5,ac10,ac20,acc,ac1sd,bmd,conc,resp,errfun,exp
NPPB,Cell_Mito_Compactness,Mahalanobis distance (cutoff = 1),7,0.8139018571430854,exp2,2.56576700915834,10.163179048497994,9.365944219744461e-4,12.970083507378845,NA,NA,NA,NA,NA,-0.3140967693961314,1.0979536052860221,88.5152475932534,96.39425710240495,0.07206420384145751,-60.57789582382358,0.9262730679320649,91.01563635514634,NA,2.0882825337504327,61.25510938971489,70.18750403147209,79.1486929390513,87.78794293759378,87.78794293759378,91.66685607815482,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,2.28106482193231|2.15190639589451|1.8363917088082|0.478164554193217|0.102464553599045|0.280939289761938|0.655440123498783|-0.309120670025627|0.264334611495119|0.357530482132358|-0.470416923608019|0.508252610672041|-0.0645782356807164|-0.201891718484836|-0.296690988970044|-0.442421536044266|0.0225635069394819|-0.649636065807144|0.36842495804548|0.071493168799645|47.5268398460621|12.0452473830322|4.66174393966085|7.14781744545944,dt4,Definitive_rep2
NPPB,Cell_ER_Compactness,Mahalanobis distance (cutoff = 1),21,0.8139018571430854,pow,5.353300591748227,3.4673858109237314,1.0944441681872357,NA,NA,0.30000002901624134,NA,NA,NA,0.6545999830082878,1.0979536052860221,0.46979523004013124,2.7500906588229626,3.031050221900259e-4,-59.26792704819086,0.9996961554956989,9.921258791929388,NA,4.3570612934690605,0.004605043820997133,0.04641592279341794,0.46784308087171106,0.37261597319586315,0.37261597319586315,1.0107286860526026,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,4.8264113808871|3.96946707931589|5.45734683313767|5.41926591068836|3.18145918037982|0.942521626948654|2.49513461629991|3.09522252298863|1.4383453058735|3.7847330529494|4.991608223944|0.982900025006099|0.0822399736299086|0.663675504815378|2.02100355012563|0.872743211419857|0.811928074307902|1.41546134334471|1.6979355194255|6.37886466079624|2.7699077946579|8.22453413913404|12.6937049193335|4.73330157951171,dt4,Definitive_rep2
NPPB,Nucleus_DNA_Compactness,Mahalanobis distance (cutoff = 1),10,0.8139018571430854,pow,4.635571707781669,0.8041387047972401,1.3035984565724842e-7,NA,NA,3.730765752711667,NA,NA,NA,-0.5942388383557231,1.0979536052860221,68.23160946700615,75.77297795211202,7.47244797849267e-7,-26.625223626950003,0.9999331529179993,83.04461429432463,NA,3.7729004218834445,44.799171804134765,53.94590869596752,64.96015323133874,66.29132201360981,66.29132201360981,71.8299024004729,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,3.88285268354201|3.07173900095401|6.53752116174201|1.21440966013698|2.32153490751987|0.755032973833243|-0.142906884160525|0.362961510487471|-0.235306523300329|-0.308067793729353|-0.277017889230966|-0.364086392924159|-0.17864434101402|0.157040437885284|0.0972914890108033|-0.398524654164669|1.16144712575019|0.963263964878275|1.01940889020892|-0.111438565162215|0.35717817342198|-0.268027023665003|0.952944951206053|0.910074632689995,dt4,Definitive_rep2
Metoclopramide,Ring_Mito_Intensity,Mahalanobis distance (cutoff = 1),11,0.8139018571430854,poly1,4.492068524125933,2.0238770398685006,0.036561029142000954,NA,NA,NA,NA,NA,NA,-0.14665210520814148,1.0979536052860221,24.491054464975154,37.92024943048079,2.4160536129353496e-6,-41.12619856141243,0.9999949105616202,50,NA,3.6561029142000954,5,10,20,22.261459161391134,22.261459161391134,30.030708408716638,100|100|100|75|75|75|31.6227766016838|31.6227766016838|31.6227766016838|10|10|10|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1,3.31660105556783|12.3459571401178|3.55250925862663|3.74672135996337|2.51527624219189|1.34089452465371|3.62770313255641|3.6100908795951|0.775810252367737|-0.453770387011976|0.0748239076478351|1.19977570310275|-0.664302674985998|-0.413764112311135|0.183963650474593|-0.195973657980114|0.324700088003301|-0.529045236718638|0.0762586421172027|1.61309206255646|1.23056139388932|-0.134431248277537|0.0991827608422857|-0.690672990901136,dt4,Definitive_rep2
Metoclopramide,Ring_ER_Intensity,Mahalanobis distance (cutoff = 1),21,0.8139018571430854,pow,5.66381398143961,6.051201115157436,1.1579264283058106,NA,NA,0.30000002718880014,NA,NA,NA,0.8823417636902735,1.0979536052860221,0.279800130359579,3.6448051448974375,0.0031597315010566335,-68.0589315763836,0.9967642641924626,9.921258652294785,NA,4.609788718006671,0.004605043540881357,0.04641592062329926,0.46784306558284594,0.3087713216489315,0.3087713216489315,0.8375487272895912,100|100|100|75|75|75|31.6227766016838|31.6227766016838|31.6227766016838|10|10|10|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1,8.29729788545422|20.6886090160653|4.82410559385758|2.54989884710317|2.0957455729148|2.17036943491747|25.5603262689932|1.54172948754828|1.79130666005121|1.75833870714222|1.62984382087524|9.61064493552274|0.658987474908442|3.22638639654137|0.385808016215652|0.784539416028481|2.81435109037534|1.95464200842648|2.35366347502436|2.14549960789055|1.91253583557248|4.96482914370534|2.58461271542989|1.83738282611947,dt4,Definitive_rep2
Metoclopramide,Cytoplasm_AGP_Texture,Mahalanobis distance (cutoff = 1),6,0.8139018571430854,exp2,3.410660547783266,2.283396724917504,0.010638045431248841,17.959338200237113,NA,NA,NA,NA,NA,-0.5329589564557387,1.0979536052860221,80.31906551667626,88.89480739801378,0.06884653875766873,-37.92848944638706,0.9273088959397835,87.61996635334079,NA,2.775942953925453,47.45622294109678,59.25378558323738,71.36773348948411,78.13010322201605,78.13010322201605,83.44642954517363,100|100|100|75|75|75|31.6227766016838|31.6227766016838|31.6227766016838|10|10|10|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1,-0.52305510212187|3.26071931025639|2.73845576742853|-0.0925091670873412|0.833144942543446|1.10292434581258|10.0940648728746|0.611171605985939|-0.649869997637449|-0.361493377903597|-0.109225264649054|3.15125259883374|0.219742070792402|0.352545734569055|-0.0516171833347354|-0.334611182249267|0.511347122697226|-0.406236429554385|-0.0112011813514263|0.634701651804652|0.00260663008339312|-0.0481787930734777|-0.179303922628996|-0.608866104961938,dt4,Definitive_rep2
Metoclopramide,Cytoplasm_Mito_Intensity,Mahalanobis distance (cutoff = 1),8,0.8139018571430854,poly1,4.769265577892618,1.5965530067950366,0.03881714111055393,NA,NA,NA,NA,NA,NA,-0.4773893243764206,1.0979536052860221,24.345802581582745,33.10338637964677,4.708609827224651e-9,-33.29841035566487,0.9999973762254856,50,NA,3.8817141110553925,5,10,20,20.967588901641058,20.967588901641058,28.285277428313787,100|100|100|75|75|75|31.6227766016838|31.6227766016838|31.6227766016838|10|10|10|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1,3.44011659907968|10.9731796691011|3.9025892093525|4.70453462517091|3.03143720434859|2.23225621955394|1.56987776014541|2.90126995517338|0.590846296774841|-0.452726527971594|0.177536411478155|0.549422183878534|-0.605111858423019|-0.630495637837957|0.0513592337589022|-0.36782201648382|0.403572467929569|-0.366572608653994|-0.35750803353388|0.679736192812689|0.626105155882277|-0.194109356661774|0.233369340471838|-0.527673360220837,dt4,Definitive_rep2
Metoclopramide,Cytoplasm_DNA_Profile,Mahalanobis distance (cutoff = 1),20,0.8139018571430854,exp4,3.1557954101199956,11.901795946236808,NA,NA,2.5685077450602893,NA,NA,0.35513064998094485,NA,0.3051122866274182,1.0979536052860221,0.06797793292255755,0.9456319524965111,1.4340936440316495e-4,-65.3488401240461,0.9998547041945679,0.35513064998094485,NA,2.5685077450602893,0.026279874587096345,0.05398095737425489,0.11432653358447625,0.19524493941038815,0.19524493941038815,0.2857276533797121,100|100|100|75|75|75|31.6227766016838|31.6227766016838|31.6227766016838|10|10|10|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1,4.8557796710022|17.7927132548179|2.23902961043753|2.16908710702269|1.79442663521401|0.701442448439349|58.2707229191021|3.65294344529016|1.44229227128951|2.78494928689735|1.89971845236385|9.26425736107833|3.11448871147797|2.79691447628573|2.58996294738258|2.44630298832607|2.33765797007184|0.0630671160768741|1.82549963676825|0.625835261418735|1.14771379114464|1.6120436177485|1.26727416336351|0.217908269628626,dt4,Definitive_rep2
Metoclopramide,Nucleus_RNA_Texture,Mahalanobis distance (cutoff = 1),18,0.8139018571430854,pow,4.857256855656013,4.559741903512762,0.9930310739170933,NA,NA,0.30000013536111336,NA,NA,NA,0.744888301001223,1.0979536052860221,0.4423167943992586,6.911349973974369,0.004827683125120352,-63.89471037331256,0.9948660519440586,9.921266917731142,NA,3.9533303754394122,0.00460506012188799,0.046416049079960706,0.46784397058209004,0.5152651848262165,0.5152651848262165,1.3976671867841524,100|100|100|75|75|75|31.6227766016838|31.6227766016838|31.6227766016838|10|10|10|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1,7.52437288198025|16.1900847166004|4.60816103156587|1.49146220314552|2.68937800637525|1.5707544772947|17.785189391187|0.643234272798891|1.03981672908276|1.26951581933139|2.19888996195545|10.5099384168185|0.300273464324726|3.79668850035782|0.631341623308423|0.472926874905458|2.70780839755756|0.76603599419283|1.0863857449141|1.39959185645627|0.855926399730093|3.42496550846501|1.35835715942535|0.619632921881098,dt4,Definitive_rep2
Metoclopramide,Cell_Mito_Symmetry,Mahalanobis distance (cutoff = 1),24,0.8139018571430854,hill,15.674638031048676,3.136016615916475,NA,NA,12.757617003516152,0.30000000037971153,NA,1.6314833225712202,NA,0.8672206839607364,1.0979536052860221,1.8503002885666416e-4,0.0018864138789227807,1.74939031873275e-10,-60.718842315850196,0.9999999998248829,1.6314833225712202,NA,12.757617003516152,8.91395917844392e-5,0.0010759058723158266,0.01605890775533086,2.1087478438906607e-4,2.1087478438906607e-4,6.197871437405506e-4,100|100|100|75|75|75|31.6227766016838|31.6227766016838|31.6227766016838|10|10|10|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1,6.57371734665527|11.7002386395283|9.67148603854501|9.97080674805695|11.7474764324479|5.34161335788334|18.8061455084071|9.21637443741297|12.6973661408147|3.66339009601845|7.11471711920012|11.8598991332505|5.10479582454874|5.7634981246133|4.20083027528989|6.921692312544|5.9946482612034|3.48844497393757|7.0477759377217|4.42162300205579|9.67074029908327|3.35498423619135|6.2302978641058|2.93781004215423,dt4,Definitive_rep2
Metoclopramide,Nucleus_DNA_Radial,Mahalanobis distance (cutoff = 1),14,0.8139018571430854,pow,3.0500649864046627,8.467386156957188,0.6235635985529868,NA,NA,0.3000001887700373,NA,NA,NA,0.4561049034774303,1.0979536052860221,1.725490520933836,58.245450611660765,0.07852371071563409,-68.65522641768365,0.9118981302982011,9.92127099870238,NA,2.4824535568418544,0.004605068308600475,0.04641611250416183,0.4678444174162029,2.4301740175407964,2.4301740175407964,6.591894774008375,100|100|100|75|75|75|31.6227766016838|31.6227766016838|31.6227766016838|10|10|10|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1,5.06513586184479|30.7912004303133|1.03565504820233|3.39318883750931|0.628612904407736|-0.162339015011848|29.0807495958973|2.51154660340361|2.0287320106223|-0.157992272475362|0.893576637403284|13.3807898698995|0.803313605400298|1.3320514803068|1.15294874898049|0.871083998907233|1.51150844088602|0.124031456702219|-0.194999566877051|0.68345909530991|1.66369296501246|0.17085501980703|0.526161776666694|-0.498577680089716,dt4,Definitive_rep2
Metoclopramide,Cell_position_position,Mahalanobis distance (cutoff = 1),24,0.8139018571430854,hill,8.505108749461906,2.037116671427971,NA,NA,6.92232380639095,0.30000000076207595,NA,0.09693642070636041,NA,0.5179469409792575,1.0979536052860221,5.99148528779515e-5,0.0017867897226323966,1.4678767637951126e-10,-51.73576998849731,0.9999999998523937,0.09693642070636041,NA,6.92232380639095,5.2963293950709835e-6,6.392616081938264e-5,9.541581123676052e-4,1.1711980893488594e-4,1.1711980893488594e-4,3.7233772892064106e-4,100|100|100|75|75|75|31.6227766016838|31.6227766016838|31.6227766016838|10|10|10|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1,7.84800206951681|6.8405316873665|3.46778570460375|10.2199304625299|3.90466998774254|3.84455051841345|9.7881353527939|5.04212910031087|10.3192128633323|8.3997437316114|4.95338656352977|3.84259999266039|4.65564123150275|4.677165654325|5.08930552640441|5.2984642141132|4.99740411398579|3.51219929400251|1.46717756468906|3.68005987902812|2.8441214679699|5.13517970272027|4.42041096981131|4.40419729204768,dt4,Definitive_rep2
Ca-074-Me,Ring_Mito_Texture,Mahalanobis distance (cutoff = 1),8,0.8139018571430854,hill,18.738608526611678,1.2158886145274723,NA,NA,15.251388280086498,3.3652920781746065,NA,7.511502498834833,NA,-0.5911626850856285,1.0979536052860221,3.3537098843561632,3.6852811722449106,6.498852535551505e-15,-30.124659210135825,0.9999999990522791,7.511502498834833,NA,15.251388280086498,3.1314383731352855,3.9099632330648677,4.975354965414285,3.1960170556430176,3.1960170556430176,3.514039266492704,10|10|10|7.5|7.5|7.5|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01,13.4780593088934|10.853223828889|6.09280352883351|6.56362287301315|7.65080879498158|8.32446335969223|0.914725874752248|1.05800739215396|0.363531288675391|-0.370188163701305|-0.429415513390362|0.70411137190875|0.237772780887846|-0.0280276932177437|0.78178459600921|-0.373372142150138|-0.566240355482818|-0.221232066731586|-0.157625395030318|0.624857341536328|-0.389984113173623|-0.290139815943828|-0.388004952549591|-0.604773486313397,dt4,Definitive_rep2
