chem,feat,assay,n_gt_cutoff,cutoff,fit_method,top_over_cutoff,rmse,a,b,tp,p,q,ga,la,er,bmr,bmdl,bmdu,caikwt,mll,hitcall,ac50,ac50_loss,top,ac5,ac10,ac20,acc,ac1sd,bmd,conc,resp,errfun,exp
Fluphenazine,Cytoplasm_AGP_Intensity,Mahalanobis distance (cutoff = 1),16,0.8589065274341403,exp4,2.8949808635177066,1.362697460798868,NA,NA,2.4865179604722822,NA,NA,0.008087601619324265,NA,0.1087401615260954,1.1586649055086553,0.0030784995366129877,0.01671360448132371,1.190491207428669e-6,-41.8138539012261,0.9999965545713546,0.008087601619324265,NA,2.4865179604722822,5.984872223156275e-4,0.0012293404646884836,0.002603626181517007,0.0049445213070623915,0.0049445213070623915,0.007319533014374975,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,6.10841073136712|3.24201984279439|3.72409029654493|0.504957463533502|1.79240832301086|0.112777319468006|3.5204824855726|2.05723144759017|3.49673614213813|1.35090585813789|1.77159294269192|3.72108937746262|-0.0209871990164224|2.76748255215065|1.36827877508083|2.48367832789961|3.16902906643454|3.77569259211092|0.471263318817187|2.49977548354221|0.563832546148667|0.0435344108880708|0.855964717164848|0.387549736932849,dt4,Definitive_rep1
Fluphenazine,Cytoplasm_ER_Intensity,Mahalanobis distance (cutoff = 1),19,0.8589065274341403,poly1,6.091681674586426,8.860277652027536,0.47089666380178985,NA,NA,NA,NA,NA,NA,0.5659061468892742,1.1586649055086553,1.8339590677809217,3.66272314504133,0.00280606279036367,-62.77565574364098,0.9970471490178436,5.555555555555551,NA,5.232185153353216,0.555555555555555,1.11111111111111,2.22222222222222,1.8239809144107078,1.8239809144107078,2.460550253540045,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,7.31385906409256|4.78982009441139|4.3198780154762|1.00860013681541|43.8485307173109|-0.15181054192494|1.74795835614759|1.2253331877129|1.46805770600259|0.208854961996751|1.29652839691731|1.10156430820551|-0.294064409880129|0.95728627355531|0.324959363073426|1.59624302247933|4.2845109096692|2.03654271241951|2.02420882182324|1.74835196113952|0.731057703205936|2.68046779408667|7.4253011343561|1.21657485646523,dt4,Definitive_rep1
Fluphenazine,Cytoplasm_ER_Profile,Mahalanobis distance (cutoff = 1),20,0.8589065274341403,pow,10.349754943191622,38.33419116208292,4.316662474792188,NA,NA,0.30000060341243745,NA,NA,NA,0.8123801575062369,1.1586649055086553,0.006698195027256798,0.02814662974101563,2.0118927717282813e-5,-74.0082799365516,0.9999793911412596,1.1023669646110874,NA,8.889472078051044,5.116813185421017e-4,0.005157400544751357,0.05198309849338974,0.004599007017723771,0.004599007017723771,0.01247487969780709,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,12.2903066811597|9.52629922460524|8.75926251991415|2.44754398979612|193.823298739578|0.710620323778117|3.20270812040802|3.46835476755845|6.27646548216561|0.606949158464943|2.49828736890606|4.3572115369666|0.853572149649448|5.39027871811085|3.20516415014094|1.67137555484375|4.45759871664679|3.28038699224018|1.03604686869167|3.62922019573366|1.64728197786488|1.12708871677162|6.47811710972226|0.417146699059046,dt4,Definitive_rep1
Fluphenazine,Cytoplasm_DNA_Profile,Mahalanobis distance (cutoff = 1),22,0.8589065274341403,pow,8.674208433390685,12.063739134437636,3.6178328363077603,NA,NA,0.30000001294080547,NA,NA,NA,0.5969441900254215,1.1586649055086553,0.011751855579126391,0.048349728505339924,9.738726625261881e-6,-65.78491843566519,0.9999901920970017,1.1023619515118772,NA,7.450334243763527,5.116712618783992e-4,0.005157322633728494,0.05198254959781058,0.00828561558227936,0.00828561558227936,0.02247490821872644,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,16.5700810079596|6.79486613241481|7.52207962034133|1.94922407847322|63.2155706683646|1.06981972897065|3.42938226424008|5.25153148679062|4.15328430833377|1.15975534617466|3.20469748234919|3.66598416726203|0.579187600436514|2.58902493800544|2.80785039893357|1.80777387721378|3.83211674354754|3.71199631047011|0.616778291666847|3.19821766965707|1.67561430552332|1.5524717611148|2.43702691311419|1.18510381818988,dt4,Definitive_rep1
Fluphenazine,Membrane_AGP_Texture,Mahalanobis distance (cutoff = 1),9,0.8589065274341403,exp2,8.71151213102346,1.5987340260766802,0.8907650356662029,4.9587600581243345,NA,NA,NA,NA,NA,-0.17357335993252507,1.1586649055086553,3.956905350830857,4.363648696474369,1.6337380899009166e-7,-39.84439338184129,0.9999922467774514,8.175274886238316,NA,7.482374633157747,1.7388131616016604,3.0236655298491613,4.888407481112982,3.3476722391776197,3.3476722391776197,4.131818743880528,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,7.78593750405216|7.99911388893796|6.41770019621047|-0.298455271398286|6.62017466153372|1.22940774558416|0.613749369645826|-0.0547623543430398|-0.0755633266644745|1.27553670412926|0.335712559189761|0.237581490318826|3.92476691914904|2.07381245298093|0.734545450766979|0.232952364321957|0.690891735686657|-0.44955568051224|-0.0967048595984382|-0.271133948076657|0.535457894157621|-0.468035857351852|1.77177043959742|-0.448104651859542,dt4,Definitive_rep1
Fluphenazine,Membrane_AGP_Intensity,Mahalanobis distance (cutoff = 1),15,0.8589065274341403,pow,4.453076819095936,1.4630905334699105,1.8572860174671644,NA,NA,0.3000000516794206,NA,NA,NA,0.2456201601954081,1.1586649055086553,0.08692491018805998,0.6960401456811309,3.313790889294327e-4,-44.499417474360456,0.9996325208609526,1.102362280402302,NA,3.824776747087158,5.116719216533034e-4,0.005157327745149974,0.05198258560866644,0.07648164833562762,0.07648164833562762,0.20745806852850937,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,5.86171238562169|4.40031963656046|2.92972367757859|0.319404694020774|0.368038838094373|0.0709942843184405|3.72577221497205|2.04631197536571|3.02062133019704|0.432000977784405|1.30767765541997|2.89074858568603|-0.595587932803363|2.23721222118918|0.618744168039917|1.56098724821661|3.04860782217295|3.21294368660846|0.224650942251972|1.57794694487957|-0.0193843607868769|0.949940392731819|1.20235392836724|0.553020018519012,dt4,Definitive_rep1
Fluphenazine,Nucleus_RNA_Compactness,Mahalanobis distance (cutoff = 1),15,0.8589065274341403,poly1,8.747834304708956,36.799137865019716,0.6762214786704142,NA,NA,NA,NA,NA,NA,0.4922379825913261,1.1586649055086553,1.3393276122637459,2.250844179778955,6.15111558148396e-5,-67.2399207014382,0.9999240039658468,5.55555555555555,NA,7.513571985226816,0.555555555555555,1.11111111111111,2.22222222222222,1.2701556435665446,1.2701556435665446,1.7134399631712687,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,11.8355704172566|7.45232649986102|6.41517416740649|1.00050924655865|182.59755342972|0.250417453462318|1.98887515444005|0.475166874837013|2.47696959719919|0.816397173837053|1.06853375638987|2.36100996194459|0.609554803857333|2.8633297747558|1.63247608990247|1.56296905650639|1.68851615925674|3.09471968428531|0.14947717779507|0.769750077277226|0.73268423369143|0.13632554247704|1.89307685009577|0.678273795437692,dt4,Definitive_rep1
Fluphenazine,Cell_DNA_Radial,Mahalanobis distance (cutoff = 1),16,0.8589065274341403,poly1,4.6802313368964885,20.754791954976856,0.36178931206459897,NA,NA,NA,NA,NA,NA,0.6154705449455098,1.1586649055086553,2.274966834125051,5.528816185008201,0.028129382279588493,-68.1121304911232,0.9694401127177047,5.55555555555555,NA,4.019881245162207,0.555555555555555,1.11111111111111,2.22222222222222,2.3740516891797485,2.3740516891797485,3.2025957287034807,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,5.06321573902613|4.15643541085822|3.47698468528017|-0.210233505605035|102.420741530302|-0.496764669382592|0.450197348294893|2.54526693488443|0.58877678941828|0.413392210380946|1.1277679333128|1.38349031160243|0.457641521156758|0.833327694120392|0.472317812799901|1.1991283204708|4.93553388968823|2.72201920294|1.40477583798984|1.55395177094982|2.14270296636654|1.33310087349975|7.38980873085232|2.74355607453634,dt4,Definitive_rep1
Fluphenazine,Cell_AGP_Compactness,Mahalanobis distance (cutoff = 1),13,0.8589065274341403,exp2,11.87997917010122,9.483435579747706,0.2689794665454972,3.034248465863495,NA,NA,NA,NA,NA,0.4407053315155586,1.1586649055086553,4.831182984163312,5.32013816755967,1.0766223880270794e-5,-61.12972644784483,0.9999862626346021,9.084877094039634,NA,10.20379165498156,3.2272053868761907,4.755471862158975,6.524405645236363,4.34948992877901,4.34948992877901,5.064603776468268,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,9.5033914355085|13.0741031039135|9.25021191269252|0.685986598516312|46.1070503613058|-0.0701627691550619|0.406669714739447|0.0595468892871476|0.610161180881917|1.08422665933111|0.209484550321798|1.51366721796871|1.20829706857034|0.276121094897275|0.408125005669349|0.586283325878297|0.814429760248104|0.639120697104951|1.98893304507892|1.15253516512736|2.22073910259397|2.76260135692907|6.75709133517802|3.33843700590243,dt4,Definitive_rep1
Fluphenazine,Cell_ER_Compactness,Mahalanobis distance (cutoff = 1),18,0.8589065274341403,pow,4.642706920495282,20.914811538822413,1.9363763207544684,NA,NA,0.30000015472828356,NA,NA,NA,0.3545862678857966,1.1586649055086553,0.07412391935586585,0.5771741296078364,5.322163677292402e-4,-62.984676691499104,0.9994429535449045,1.1023631552861,NA,3.987651278977054,5.116736767284821e-4,0.005157341342096465,0.05198268140147377,0.06655608084319421,0.06655608084319421,0.1805346975155751,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,10.6056481602324|4.97492398832917|3.61301200975075|1.61115488186444|104.960534335204|1.42219045439124|1.9144518077307|0.721952445918228|1.41534030346427|0.106292811395706|2.85594911942657|0.686153515454689|2.88967149905342|2.55627374900425|-0.216695427472501|1.58308461058543|2.25819941791415|1.61065276530953|0.943605936452145|1.48340962268116|0.341583040061096|1.27435853127829|2.94564500073311|0.465457948277865,dt4,Definitive_rep1
Berberine Chloride,NA_Position_Position,Mahalanobis distance (cutoff = 1),17,0.8589065274341403,exp2,11.235437693548448,2.1193647600332017,0.0038630145487884085,12.781700142670932,NA,NA,NA,NA,NA,0.5250298821237958,1.1586649055086553,71.15877459532001,76.26697032653408,7.571303613933082e-4,-52.096440532208355,0.9992309302496667,91.14551408473895,NA,9.650190773568344,61.80625679504418,70.61499582119652,79.44908894766797,69.13237852807495,69.13237852807495,72.94393956381268,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,4.05330793555673|11.6088183307806|9.71314982241853|-0.358947770643603|3.04335019188181|0.986998163135605|2.8695824719473|0.590933856815414|2.18130107840256|2.65854507569734|0.954112326344133|0.198934887670573|1.48108733469616|2.20083664155707|0.460439382858743|1.11972567996706|2.16626559441077|0.871568439707455|0.679403429567033|1.95467557115317|0.841313184020006|4.76445632896339|2.04598383316505|0.335639287035057,dt4,Definitive_rep1
Berberine Chloride,Ring_Mito_Texture,Mahalanobis distance (cutoff = 1),16,0.8589065274341403,exp5,60.03660761308958,3.4729868301830438,NA,NA,51.565834163884844,2.458403244172394,NA,37.685008682388926,NA,0.7942260085767178,1.1586649055086553,8.822469986827484,10.094997389557944,9.078936643255837e-21,-61.30899786198398,0.9999999999999982,37.685008682388926,NA,51.565834163884844,13.068012778544805,17.513473566101837,23.765154261708645,8.298399879028171,8.298399879028171,9.384282174335139,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,55.5092906850145|41.5370493685691|49.3551553765518|52.8752915691115|59.6821867016473|46.207764098835|22.5332814846034|16.0051419124079|20.6715189956685|6.13389362955826|1.92917940644485|1.56738130643637|1.82307707938772|-0.0201722993260365|1.42395474233693|-0.24398000075521|1.88781833878219|-0.0378120263585291|-0.492142104822047|-0.435001810600466|-0.520279641886541|-0.689245421170476|0.575287009065831|2.04636864734644,dt4,Definitive_rep1
Berberine Chloride,Ring_AGP_Texture,Mahalanobis distance (cutoff = 1),20,0.8589065274341403,poly2,7.03441199203152,1.5546550960674823,-26.700912400523627,-114.67704660926502,NA,NA,NA,NA,NA,0.25434636616808376,1.1586649055086553,4.910206515231072,5.654105439346761,4.526384179016788e-8,-43.25352514809431,0.9999999030554558,14.914273082519605,NA,6.041902376616866,1.3124817706177978,2.6564567271301747,5.4487309017243035,3.815867691291947,3.815867691291947,5.213321734786882,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,2.23692341615845|2.37887258359726|3.73901679555447|6.58301482004135|5.74714551542709|7.20174291668103|4.0108148160317|4.33633680339207|8.07581471061529|2.75844598436883|1.34317593319202|0.97288142093663|1.56597982011115|2.60722419065136|0.1936184703644|2.75451241567535|4.05106208061222|2.05199092969074|1.61719697571728|1.78443585144652|3.0682153310151|0.0037662919796182|0.046046713820047|0.26001293628965,dt4,Definitive_rep1
Berberine Chloride,Ring_Mito_Intensity,Mahalanobis distance (cutoff = 1),10,0.8589065274341403,hill,56.566300753350525,1.971110466046486,NA,NA,48.585164949855496,4.34880157391687,NA,40.98806513576514,NA,0.07712482045624437,1.1586649055086553,16.853950585340026,18.17355955136697,5.926876481174281e-27,-46.49469352543824,1,40.98806513576514,NA,48.585164949855496,20.8262013328048,24.73038466023976,29.799891372390746,16.271994689923257,16.271994689923257,17.456856641920282,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,53.227628164893|45.3405720849443|47.8908447979963|45.5647438262887|50.5351396067401|41.5373729940394|14.0085910802349|11.4436030985251|16.04426414182|1.56614905126779|0.212117995748521|-0.178355247703131|0.439329948531477|-0.35440325520929|-0.133665858442008|-0.0483156181375481|0.225619049649123|-0.60740801926417|-0.191898384124001|-0.505630780592911|-0.635153993977767|-0.501601991426976|-0.3854871863587|0.29051298628703,dt4,Definitive_rep1
Berberine Chloride,Cytoplasm_Mito_Texture,Mahalanobis distance (cutoff = 1),16,0.8589065274341403,pow,75.83332627529643,5.987010612971114,0.11280316386118133,NA,NA,1.3807423641834125,NA,NA,NA,0.8834826648642966,1.1586649055086553,5.027749831312565,5.657195309005472,3.0515515548387884e-18,-69.11849915127989,0.9999999999999899,60.53124478418292,NA,65.133738934895,11.42172052942741,18.86913208236543,31.172549234104007,4.3502572167805615,4.3502572167805615,5.403508518957469,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,73.7908048687677|45.6774552266409|63.4664603870737|48.778801434334|61.5959400969887|38.0209709976488|14.9143487428456|12.4582964936311|13.8546490252168|6.71070604009517|2.15288801804462|1.84248985143285|2.70349754014408|0.504579984053761|0.91810143153017|0.539735297029723|1.81896008426808|0.0106539329314617|0.391875516880724|0.65146490570134|-0.237787728410513|-0.401165741591906|0.381369376722742|1.0827335458386,dt4,Definitive_rep1
Berberine Chloride,Cytoplasm_Mito_Intensity,Mahalanobis distance (cutoff = 1),14,0.8589065274341403,exp5,60.03972793613632,3.2355535784229987,NA,NA,51.568514229717394,3.1684468140711717,NA,58.708427135741516,NA,0.46798314228183036,1.1586649055086553,18.877082191674084,20.881790586497008,3.9810224605781405e-20,-57.13952782323079,0.9999999999999577,58.708427135741516,NA,51.568514229717394,25.81174852347006,32.39538987038947,41.052840819942446,18.146406703403347,18.146406703403347,19.96314527881339,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,54.733023285772|42.9700166760875|49.9847590987492|39.8845380774954|47.4074043767517|30.0215098063979|4.19077596733489|5.13724689370078|8.77549910431837|1.39262844718878|0.102454958115194|-0.107635817483725|0.843791339121203|0.373058557024745|-0.0985816727040695|0.981509153211953|0.834584089813943|-0.32394884340089|0.694187615493575|0.953726816335754|0.964143557883584|0.211159840554427|0.607664593290012|1.75487195179989,dt4,Definitive_rep1
Berberine Chloride,Cytoplasm_Mito_Profile,Mahalanobis distance (cutoff = 1),19,0.8589065274341403,exp5,59.0717284704054,2.698561895502193,NA,NA,50.73709317004834,2.3089232454482884,NA,55.66335758957506,NA,0.709646387514117,1.1586649055086553,12.042017905871463,13.531152637922135,6.671418798040611e-20,-57.53034801585223,0.9999999999999909,55.66335758957506,NA,50.73709317004834,18.023225588184307,24.61658431786196,34.07050972236652,11.192395523059483,11.192395523059483,12.758409487530917,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,49.9784229091206|41.3055538582371|47.0653895916359|38.5094472098648|43.6549255314505|33.2199264269548|10.753141123776|8.6051584321902|8.55554024812738|4.92944454361382|1.73740852991207|2.19986135517228|1.58149696954721|0.11173052085057|1.44778537548746|0.79242878229161|1.32668328075044|-0.153701536281735|1.5080660525302|0.335748720760384|1.81602417090392|0.599152410061838|3.12266361102903|5.60277063527163,dt4,Definitive_rep1
Berberine Chloride,Cytoplasm_AGP_Profile,Mahalanobis distance (cutoff = 1),19,0.8589065274341403,hill,5.806283095603077,1.5928833859837597,NA,NA,4.987054450943989,0.7720326938893673,NA,1.6936102703318225,NA,-0.16366306788999502,1.1586649055086553,0.22100353316970814,0.5995777821262736,4.962904331951176e-12,-40.249275178268284,0.9999999999945504,1.6936102703318225,NA,4.987054450943989,0.03736517690098686,0.09835589543599281,0.28117457629193293,0.2216553146817687,0.2216553146817687,0.3601527051357961,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,4.42380762374471|3.75660245382013|4.5743525821471|9.81693389847036|7.54222568406331|6.11504391095558|4.40313292662645|4.33735740996974|8.80568056177085|3.06940993685256|2.73617673640435|3.64373320433531|3.05951087728342|3.69789765028499|3.31061699270762|2.6588246420872|2.98890940819493|2.38541093681365|1.8528061784474|0.800438713353605|0.699113583678009|0.018529142178931|0.85007314642125|-0.0592503835465366,dt4,Definitive_rep1
Berberine Chloride,Cytoplasm_ER_Profile,Mahalanobis distance (cutoff = 1),11,0.8589065274341403,poly2,2.9851729868290424,1.134424598281111,-11.654795991950412,-102.00622434737875,NA,NA,NA,NA,NA,-0.29537400270270237,1.1586649055086553,10.815096490169404,12.238616436071913,3.4128221223079944e-4,-32.52826006970958,0.9992669749231454,12.835465300525737,NA,2.5639845639075336,1.134658888619474,2.2957429705753865,4.705183732181629,8.172101963237056,8.172101963237056,11.419345903288827,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,-0.154067927562374|0.00445811859747069|0.523442624082041|2.02947534870198|2.63901435528836|5.69060245143227|1.16778928723858|1.04381486258949|3.50422502609347|1.5849323879093|0.0870252127003771|1.77836707314722|0.639385770307864|0.172093575548386|1.16128390131062|0.562040852943374|-0.124023937952716|0.154720380563975|0.702092770588283|0.975820197507035|0.787887097677951|0.421322135194403|0.360937584396742|2.98064162466916,dt4,Definitive_rep1
Berberine Chloride,Cytoplasm_DNA_Profile,Mahalanobis distance (cutoff = 1),9,0.8589065274341403,poly1,1.5758594054303265,0.8070720077216076,0.013535159296425906,NA,NA,NA,NA,NA,NA,-0.7475632878835969,1.1586649055086553,66.03059621454807,118.67519084285148,1.5426016122378622e-4,-24.733026802805437,0.9629559226235823,50.00000000000001,NA,1.3535159296425907,5.000000000000001,10.000000000000002,20.000000000000004,63.45743767204448,63.45743767204448,85.60408341958801,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,0.967704764616086|1.22921085422321|1.57182157332463|1.06518540289227|0.648368669261035|2.79576962202527|-0.269776484994698|1.00578542524928|1.29761889726861|2.99091187519542|0.050973893900338|0.0734539206728281|1.08477784161852|-0.373701060926154|0.189523997911051|-0.0706310176445881|-0.272792500075628|-0.497633943276475|-0.0512060908913108|-0.324611259372903|-0.282860459418578|0.801348205986768|0.155181837293041|0.0372220200384101,dt4,Definitive_rep1
Berberine Chloride,Membrane_AGP_Texture,Mahalanobis distance (cutoff = 1),9,0.8589065274341403,poly2,2.1784575871503686,0.9002579329329249,-8.485115507652687,-101.53725593173857,NA,NA,NA,NA,NA,-0.5138554980515738,1.1586649055086553,15.545731291177582,17.885971185526987,0.0013401602839138568,-27.119797587349694,0.9966479559461993,12.811790080843993,NA,1.871091441341879,1.132145604543867,2.2907239592448447,4.6951999599769545,11.60433599141116,11.60433599141116,16.568902224372508,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,0.607119952275577|-0.0853932028824721|0.112629038428417|2.86780214992925|1.19918352396521|-0.350434930089055|2.07800328624174|1.00383035064326|1.92551885835505|3.729598770834|1.56087817790703|1.39060737745983|1.5451090818879|0.147097859724581|-0.522201510287058|0.692080164424541|-0.298674802800707|-0.353869954095009|-0.00566357377918136|-0.379806621732525|-0.269599020576781|-0.176969641285535|-0.39843484132824|0.000884248269387933,dt4,Definitive_rep1
Berberine Chloride,Nucleus_DNA_Texture,Mahalanobis distance (cutoff = 1),6,0.8589065274341403,poly1,1.5290916208560537,0.7575617583017177,0.013133467741981143,NA,NA,NA,NA,NA,NA,-0.6508832426179608,1.1586649055086553,63.92775392203903,135.7771904137827,7.851712868625275e-4,-25.250067037008908,0.9422622453471664,50,NA,1.3133467741981142,5,10,20,65.39830487333096,65.39830487333096,88.22231327412347,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,1.90696854477783|0.842277258836172|1.06864898712235|0.36924111403273|1.04070654108605|2.10074166830769|1.87191286375868|0.234262267332497|2.975941131056|0.168280944598382|-0.519975962904652|-0.603739654061186|-0.355046132861221|-0.651488651697287|-0.319442472405519|0.105788648204175|0.268050802560966|0.823735625301208|0.424307378670185|0.215326167380343|-0.224267756571655|-0.382610817897892|0.0534579553760305|-0.17443033921158,dt4,Definitive_rep1
