"","name","assay","n_gt_cutoff","cutoff","fit_method","top_over_cutoff","rmse","a","b","tp","p","q","ga","la","er","bmr","bmdl","bmdu","caikwt","mll","hitcall","ac50","ac50_loss","top","ac5","ac10","ac20","acc","ac1sd","bmd","conc","resp","errfun","exp"
"25","Berberine chloride","Mahalanobis distance (cutoff = 1)",22,4.0050501989239,"exp5",10.8444256897426,4.4635609682877,NA,NA,43.432469265919,0.55202360424334,NA,10.5240771163358,NA,1.22560005920852,5.40281271834835,0.415871734551799,0.664020808523566,3.81242853007336e-18,-69.6190564136344,1,10.5240771163358,NA,43.432469265919,0.0941422414997521,0.346813501618751,1.35045771993205,0.29715775059467,0.29715775059467,0.527755677723651,"100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285","38.034992704594|39.8302685802025|37.4047516265364|41.4806677385104|38.7669365874124|39.1342388199522|25.8544567537283|29.2042564250081|33.3398778749753|20.600209713523|26.0555702889572|29.2735367781533|15.3151209367218|4.10768139572873|12.3873828015402|4.38340357580809|7.11339537357075|19.682197830594|0.297200969742017|5.7712119138073|4.95671998837512|9.73992273492701|7.60667681422012|2.12659691160209","dt4","Definitive_rep3"
"26","Rapamycin","Mahalanobis distance (cutoff = 1)",22,4.0050501989239,"pow",9.89251075386984,8.71155632305167,16.1289262651411,NA,NA,0.300000030521634,NA,NA,NA,1.96523093868682,5.40281271834835,0.0182705663107858,0.0390399921407893,1.24506953991659e-11,-86.391439618112,0.99999999998688,1.98425178139126,NA,39.6200021626433,0.000921008810349663,0.00928318491621964,0.0935686186932461,0.00962369601382038,0.00962369601382038,0.02610447827796,"20|20|20|15|15|15|6.32455532033676|6.32455532033676|6.32455532033676|2|2|2|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02","31.1842319042269|36.2416073218615|45.5513157782579|39.7447489087966|37.5998775552452|40.4422645392074|20.0682911877143|18.7908201379207|21.9599651612583|13.3582516802748|24.0289581483591|25.5122540392185|20.5703555055463|9.70397163382708|17.292061083178|20.7308703814223|16.7501771168357|25.5163980756832|3.53200015938034|6.59067761289648|3.01693583015565|24.5839552713027|25.7750353478734|13.6036568401151","dt4","Definitive_rep3"
"27","Amperozide","Mahalanobis distance (cutoff = 1)",20,4.0050501989239,"exp3",23.7122191192019,7.1978229899003,5.85611762404849,12.509574966783,NA,0.583965344927195,NA,NA,NA,1.70523888435456,5.40281271834835,5.76393483342691,6.41933338708327,2.45888911334396e-12,-72.4615521452627,0.999999999895705,48.6097843681398,NA,94.968627900287,5.12403848632491,11.7446162805581,23.5067575502049,4.09746182034138,4.09746182034138,6.04035336633981,"75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285","80.7880981929913|95.9720320852559|107.157236645873|27.8993778939989|25.4778740196588|24.3399702457813|11.8302675375444|12.9503374570296|5.67654425439175|6.24229022533869|8.04358139468884|7.791561490348|10.266157425451|12.7537848436232|13.6940505663776|5.4533015517743|4.89300580444598|8.31994591165512|3.6752794041614|7.63819430946264|12.2442969885665","dt4","Definitive_rep3"
"28","Latrunculin B","Mahalanobis distance (cutoff = 1)",19,4.0050501989239,"hill",32.1043984284518,12.0042758514817,NA,NA,128.579727312203,0.842348491508877,NA,1.5877860340338,NA,2.21511777879983,5.40281271834835,0.029308215086385,0.0515685174553998,2.21081834501747e-13,-81.7748648268657,0.999999999998031,1.5877860340338,NA,128.579727312203,0.0481626693972008,0.116938144588997,0.306233133912454,0.0268273612678246,0.0268273612678246,0.0387918213094161,"7.5|7.5|7.5|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01","107.149773302659|104.019556319782|100.076072604163|51.8592599038845|81.1268047110998|72.467129726522|69.8982488655059|61.2924887505466|68.5845841201443|8.75984152112846|4.36519521346037|8.4920509282533|10.6993233152384|17.1614881659256|13.8120545727383|10.2303466008062|8.87944819137784|5.39466109833449|1.62252362622987|2.85280760020338|9.67573531794574","dt4","Definitive_rep3"
"29","Fenbendazole","Mahalanobis distance (cutoff = 1)",18,4.0050501989239,"pow",4.10292534096724,5.21359554951169,18.8535260053487,NA,NA,0.300000024038222,NA,NA,NA,1.54526372968121,5.40281271834835,0.00710417747021164,0.0413344929094519,1.87799754013709e-05,-56.4568502031498,0.99996530852528,0.062747547671264,NA,16.4324219530108,2.91248495725448e-05,0.000293560034063934,0.00295889918280833,0.00571985182194963,0.00571985182194963,0.0155152189600375,"0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02|0.00632455532033676|0.00632455532033676|0.00632455532033676|0.002|0.002|0.002","13.6824989911761|21.4288065826071|23.9986682395964|4.81789826685042|4.20180198519071|7.25394924225006|6.06058581460296|4.25619434838614|4.29517372718404|16.8572472628142|11.8779987586049|7.16709317206478|6.93857430965587|10.1887836832947|8.3797430005487|5.00754832351211|6.55491314078356|4.44833774774806","dt4","Definitive_rep3"
"30","Taxol","Mahalanobis distance (cutoff = 1)",15,4.0050501989239,"exp3",24.6384377813977,8.89714008097985,11.2485279825033,0.0263970007616938,NA,0.300002048879336,NA,NA,NA,2.01950607448705,5.40281271834835,0.0010096167833795,0.00130668471087257,1.06751987176931e-10,-54.4243803471665,0.999999999620603,0.14993289267921,NA,98.6781801375611,0.000906426875292853,0.00565272719216121,0.0275799870948418,0.000501829178544826,0.000501829178544826,0.00116623602867664,"0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838","121.855292765956|89.5674169136754|102.940745881966|37.2513151127566|39.8139171701385|39.490335994857|28.1805015188049|30.2044584601675|28.0781739552205|6.28654313330618|8.24572106831269|16.7419614538|14.2188547174354|14.254275002708|12.3915542169682","dt4","Definitive_rep3"
"31","5-Nitro-2-(3-phenylpropylamino)benzoic acid","Mahalanobis distance (cutoff = 1)",32,4.90643084135104,"poly1",5.08584334099059,9.72437333614469,0.249533386225161,NA,NA,NA,NA,NA,NA,1.99101807969266,6.61877520498255,22.4112388149244,32.2984305840502,1.23885630508828e-10,-175.499653578435,0.999974606906263,50,NA,24.9533386225161,5,10,20,19.6624223939471,19.6624223939471,26.5246078094346,"100|100|100|100|100|100|75|75|75|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285","38.7518830646289|22.4275041702997|30.165312248219|22.5532383414783|37.2807114740825|22.7278727364875|26.8148531673608|12.3215357974518|14.4904583326163|9.57690891781003|17.5247727513092|5.97726556582425|23.1079928107643|6.41402066919494|18.8786235975237|4.26144629365352|4.36316632112503|1.78678936898415|5.77485879524428|0.0392779181993248|31.7506086421052|-1.93900329374006|8.44682901358317|-1.38542383348265|16.3234072655691|7.54473926981823|3.52240080492743|9.96291528450215|-1.2857703022025|4.01731048286673|11.4337502078038|10.4543711567365|11.2889689734534|0.240741563770184|-3.76442041868088|4.92726747950319|12.3228929119957|2.05479791312345|6.98282869287879|-2.74876639301791|3.07928306904428|0.798898661775997|32.4342975911477|8.13388807500157|13.2907478410888|2.40617216811171|5.06798485116349|11.6637286485897","dt4","Definitive_rep4"
"32","Berberine chloride","Mahalanobis distance (cutoff = 1)",41,4.90643084135104,"hill",6.88082920589088,4.69879843337674,NA,NA,33.760312629852,0.739878081115711,NA,7.30539059525621,NA,1.35234952663739,6.61877520498255,0.835456372514729,1.40689954942194,4.87811666605103e-30,-143.379410382411,0.999999999999455,7.30539059525621,NA,33.760312629852,0.136556784855214,0.374898797021792,1.12179833801185,0.666331365333721,0.666331365333721,1.08473109078757,"0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285","2.62580927997557|-0.670831908324256|-6.04115818738743|26.3662323977179|29.3672933685007|34.3797280135228|-0.681826444405161|7.45685843647852|-0.0361745501008581|33.1242123121118|23.4459241893178|36.0562329790367|2.85423681123364|5.70118045425835|7.03905091997089|14.6383553298753|25.5967908889301|28.1033341604916|6.94547992571956|11.6475066981325|13.7307550833357|21.0849352946074|18.8418873355773|17.9136845704284|21.299601744911|26.155406848016|25.7467914149109|10.4348343671056|18.9491866050666|6.7879418744545|22.0978762542745|21.0277065392587|24.323202234061|7.95215353973666|9.89629153513911|7.93502567025631|26.819851866291|30.4537204898657|34.0646854998483|7.3231820645441|11.6477884356621|5.09314937990193|17.1522515448865|26.3494928841301|31.9998432741617|11.9557213364695|3.92052960550661|-2.97608982448137","dt4","Definitive_rep4"
"33","Tetrandrine","Mahalanobis distance (cutoff = 1)",24,4.90643084135104,"exp4",9.75689954722312,8.2364003402819,NA,NA,47.8715528544595,NA,NA,1.76062571090279,NA,1.85929972848807,6.61877520498255,0.300466606837302,0.475303283361585,2.14802805654414e-17,-105.713583962653,0.999999959540984,1.76062571090279,NA,47.8715528544595,0.130287326311669,0.267620554456114,0.566794880920642,0.274662211214472,0.274662211214472,0.377966448026832,"0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285","4.22982734645319|5.59772761610595|5.87760065580371|-2.07718942109386|-0.725949784606513|11.7112541680274|14.894674377421|4.45301837400149|18.9410780211722|45.2713427921018|69.5700753483821|40.065572262442|45.6736480392803|29.4694479186456|33.415476644421|35.2189030769503|51.4009279589092|38.9330126988791|40.0326172870202|47.0064424525062|62.0484566740072|20.1888275975207|24.2693082228401|3.91216461457417|19.8059304296563|10.5116901709374|9.93183348652718|1.73566018450936|5.18519950809744|5.76980578836829","dt4","Definitive_rep4"
"34","Amperozide","Mahalanobis distance (cutoff = 1)",28,4.90643084135104,"pow",10.4440499245412,7.80400206194665,2.13256749979602,NA,NA,0.736366251836768,NA,NA,NA,1.72106507489742,6.61877520498255,4.19165225858957,5.19718965018449,3.0101648787301e-21,-143.293542540287,0.999999923223084,29.2588025709339,NA,51.243008658379,1.28302961415247,3.28882977449763,8.43035980332153,3.10039481045611,3.10039481045611,4.6556016345221,"75|75|75|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285","48.5894909890422|73.5422471822216|57.714039225619|44.4007332816821|54.0327911159394|45.3112953814323|32.6126974236881|28.3353989025368|37.3081204848433|29.054924268368|21.8826068825463|27.807954899276|6.18158426270388|5.5969466468274|21.7889976372365|9.14253496290944|11.6394498743655|3.09546970936877|9.14834610799057|0.382493688464502|25.4234109980391|7.48524025340675|-2.29196798572243|1.8526733317925|3.86692785589864|7.60499447641519|2.43109593050037|6.89355127230059|0.602689098560145|9.60891590602473|14.559144115377|-0.38574873274448|6.09891656807359|6.5997524141386|4.83654706672215|-0.719294037096567|24.0979685761577|1.5092810063572|7.28361979979726|2.50286975502373|4.16079380875063|3.76287002828039","dt4","Definitive_rep4"
"35","Fluphenazine","Mahalanobis distance (cutoff = 1)",17,4.90643084135104,"poly1",5.70240547786096,7.08905218045049,2.51806122958195,NA,NA,NA,NA,NA,NA,1.62048903589851,6.61877520498255,2.32947240209458,3.02290081653757,1.35192076638313e-10,-99.8484645410878,0.99935686314971,5.55555555555555,NA,27.9784581064661,0.555555555555555,1.11111111111111,2.22222222222222,1.94849544709665,1.94849544709665,2.62852035813339,"11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285|0.137174211248285","35.7721205029843|32.2927031991395|28.3222104609296|26.918943011678|27.4359652042855|20.9700401526059|13.5504817842892|6.86456333969085|-2.79773826880644|2.66722505362983|11.3911778306678|6.26060828746059|1.06907530720117|1.54649192985928|9.71761133248936|-1.79793486060495|13.9038002683234|0.46908223240367|2.15797337822415|21.4243871849626|-0.976045027447364|15.4198249538635|5.14380279465882|0.418308305247871|7.14449251632603|-1.80016485128444|0.494542281519065|0.704857860623418|16.2098931288426|2.10382367162628","dt4","Definitive_rep4"
"36","PFHxS","Mahalanobis distance (cutoff = 1)",17,5.42898978553649,"pow",1.75901765883988,8.34736293030682,3.21663349304519,NA,NA,0.363241159538466,NA,NA,NA,1.69250249913712,7.32370722068872,4.61145914418468,26.1090448541014,8.14602782046705e-05,-109.649645622198,0.989875588169388,2.9668584814068,NA,9.54968890242001,0.00523968101297623,0.035321408458227,0.238106459607595,4.22477031718654,4.22477031718654,9.63218817246153,"20|20|20|20|13.33333|13.33333|13.33333|13.33333|8.888889|8.888889|8.888889|8.888889|5.925926|5.925926|5.925926|5.925926|3.950617|3.950617|3.950617|3.950617|2.633745|2.633745|2.633745|2.633745|1.75583|1.75583|1.75583|1.75583|1.170553|1.170553|1.170553|1.170553","28.6427727377028|9.58176744311749|15.0023308830164|39.2178866327308|1.6627002076258|2.93564773978655|10.156727299398|-0.034644520864223|0.309466801402202|3.58814942315722|8.5195049040776|11.2980851456428|7.05183023502815|4.48801453566388|7.30469589230534|6.590545105134|-3.31428513470496|-2.87608820265984|1.36048621102579|2.13119428003341|10.6000158870856|20.5189237313861|6.03144825379028|5.92068926966707|15.6460516684467|2.53870511615586|0.556928635821034|7.9720070983779|1.5448287966023|4.2005932219667|3.12004662124286|13.2279244775254","dt4","PFAS"
"37","PFBS","Mahalanobis distance (cutoff = 1)",18,5.42898978553649,"pow",2.57955024630676,12.9831981956745,3.29072507204658,NA,NA,0.483441133811598,NA,NA,NA,1.92130748427888,7.32370722068872,3.12596771039431,10.2565303018436,2.02289207030966e-05,-117.336715516353,0.999673968416125,4.76813117976023,NA,14.0043519384775,0.0407233997700372,0.170814930356363,0.716485868012348,2.81675798130916,2.81675798130916,5.23214526583075,"20|20|20|20|13.33333|13.33333|13.33333|13.33333|8.888889|8.888889|8.888889|8.888889|5.925926|5.925926|5.925926|5.925926|3.950617|3.950617|3.950617|3.950617|2.633745|2.633745|2.633745|2.633745|1.75583|1.75583|1.75583|1.75583|1.170553|1.170553|1.170553|1.170553","28.1641005330332|10.131404229044|13.7781758650491|16.0344750961319|20.4577617152279|2.25343730497494|10.8511291129945|4.51590510575327|13.5732990360736|2.12226622287386|1.27865024633557|16.5361995403065|21.5325244001961|5.23729756827356|25.8617324064754|-0.425526368064819|9.03307935184052|0.695079691019384|-2.87365471399536|6.08136446223526|4.06063491810308|10.5375373274408|13.7339661788354|-1.83737794254402|9.88998053641042|-1.71209108921977|10.7621155055352|6.76148092971728|64.8826129071653|4.67136859362057|-0.957757793267866|0.995495264338096","dt4","PFAS"
"38","PFOA","Mahalanobis distance (cutoff = 1)",18,5.42898978553649,"exp2",4.53534128860668,7.42293728579431,2.52643033947639,8.42274178945191,NA,NA,NA,NA,NA,1.89279586780548,7.32370722068872,10.3144834388689,13.3728275573844,2.52709863645294e-05,-111.654612647567,0.999656642944811,14.9112558991281,NA,24.6223215297675,3.34348165900896,5.73050050214793,9.10942045587761,9.66127311812119,9.66127311812119,11.460639849826,"20|20|20|20|13.33333|13.33333|13.33333|13.33333|8.888889|8.888889|8.888889|8.888889|5.925926|5.925926|5.925926|5.925926|3.950617|3.950617|3.950617|3.950617|2.633745|2.633745|2.633745|2.633745|1.75583|1.75583|1.75583|1.75583|1.170553|1.170553|1.170553|1.170553","37.8447139873959|13.3669453000071|31.2613891971098|18.3059056937283|10.3540579494412|16.7439530560154|10.7164574199699|0.876504923743354|-1.6788472101301|17.2033771010567|2.30151734147366|-3.74985909596058|15.2258253041177|3.94681011219279|-3.32630494461923|-5.3132121243639|6.08960439090054|15.3663581436979|-1.26538211536594|5.4500404065015|1.93465468661537|9.37528535659743|-5.62242481197144|-0.312153864211734|4.17095096602072|9.98271898201212|-4.88476744730233|-1.80278294870932|11.8224316692645|-0.373511894745608|6.39772484916941|7.97492931184948","dt4","PFAS"
"39","Berberine chloride","Mahalanobis distance (cutoff = 1)",7,5.70509187642263,"poly2",9.76673566011279,5.75585967347202,-240.1748599462,-118.26464027967,NA,NA,NA,NA,NA,1.70103137182589,7.69616894129413,3.66827136247527,4.18778766868909,2.52431183307983e-05,-24.1192333949207,0.999974756846935,15.8402045224122,NA,55.7201242736767,1.38815260690426,2.81050835237197,5.76883373831806,2.87935014402845,2.87935014402845,3.91957940111515,"100|75|33.33333333|11.11111111|3.703703704|1.234567901|0.411522634|0.137174211","33.3107547873676|50.6175380311443|56.1356692455024|12.2439242646276|10.0088175199213|9.00031933463264|4.72338885035007|7.08537839370154","dt4","2025-03-27_EC-ESRAB"
"40","Fluazinam","Mahalanobis distance (cutoff = 1)",8,15.4534043010519,"poly2",2.08965291573917,7.74541070872799,-145.972178360442,-0.933336039118622,NA,NA,NA,NA,NA,1.85927885254539,20.846642402119,0.14020979839462,0.221037010335879,2.87518275134558e-07,-81.8456683128313,0.999101876834825,0.118208512220452,NA,32.2922513557893,0.0104405113389577,0.0211256107647097,0.0433040678704814,0.112326415889048,0.112326415889048,0.161098356103867,"0.625|0.625|0.625|0.1953125|0.1953125|0.1953125|0.061035156|0.061035156|0.061035156|0.019073486|0.019073486|0.019073486|0.005960464|0.005960464|0.005960464|0.001862645|0.001862645|0.001862645|0.000582077|0.000582077|0.000582077|0.000181899|0.000181899|0.000181899","24.6571190720998|34.9819034839766|35.4290683380621|17.5217513852209|27.47032081301|28.5922569414531|-3.58019365976434|-6.02359814444602|17.1845517829001|6.68772207174729|-2.35834919974368|19.9645492428423|6.21974975414991|5.16950783161247|-1.91970034768056|13.9158449105846|-4.37840365881383|1.06962097957425|2.34753869019978|2.31003669008635|4.03096211060626|-7.3177840170261|-12.8581687321562|1.27626690139627","dt4","Feb_28"
"41","Etoposide","Mahalanobis distance (cutoff = 1)",8,15.4534043010519,"exp4",2.5492115484826,8.9391634187994,NA,NA,39.3939967076121,NA,NA,0.610776158905795,NA,2.06001943033165,20.846642402119,0.424657736435974,1.07892170234565,3.24865650450884e-08,-87.9122290032144,0.999936180554969,0.610776158905795,NA,39.3939967076121,0.0451977908910255,0.0928398655561663,0.196626005239163,0.43885301709913,0.43885301709913,0.663768555087999,"4|4|4|2|2|2|0.625|0.625|0.625|0.195|0.195|0.195|0.061|0.061|0.061|0.019|0.019|0.019|0.006|0.006|0.006|0.002|0.002|0.002","18.1137067169719|51.155635981549|38.3714173855471|22.4113899860873|44.792377303388|35.5952430829578|25.611506537469|28.2864105386127|14.9069259725822|1.14709256497228|8.00778542494877|-1.27226766413689|-5.67141722081947|5.47275903927616|7.91110588137357|-8.85926443090103|15.1858171087765|1.23724811601112|-13.1686840898359|-5.7749764508356|-7.1390782281874|-9.1527944977304|1.8516421630363|-7.59196784041228","dt4","Feb_28"
"42","Docetaxel","Mahalanobis distance (cutoff = 1)",7,15.4534043010519,"pow",3.60484095083665,8.636067768189,7.99955671368576,NA,NA,0.658250977412198,NA,NA,NA,1.84435415905031,20.846642402119,3.45615318607217,5.5760004221911,3.10673931021768e-09,-85.1144353507146,0.999959723429201,6.65444929391002,NA,55.707064654267,0.201342164406663,0.577102153889376,1.65413388201729,2.71907570796747,2.71907570796747,4.28481932395489,"19.07348633|19.07348633|19.07348633|5.960464478|5.960464478|5.960464478|1.862645149|1.862645149|1.862645149|0.582076609|0.582076609|0.582076609|0.18189894|0.18189894|0.18189894|0.056843419|0.056843419|0.056843419|0.017763568|0.017763568|0.017763568|0.005551115|0.005551115|0.005551115","74.0866283182314|34.1616878868647|55.7799317462964|30.3485260672664|27.205557141393|16.4952251838872|13.8055231941554|9.21202708598106|13.0584729508726|9.76013074003442|-5.94549314166702|4.91333391364972|5.94206744565481|-1.733852403821|2.9764518980795|5.84000115847158|2.86192206030029|2.28980234035372|10.783803567259|0.928317071583923|14.4688854796149|17.0648308099831|-7.43047711718063|-4.19011244487405","dt4","Feb_28"
"43","Berberine chloride","Mahalanobis distance (cutoff = 1)",20,3.45516375241837,"poly2",14.9910465870279,44.6671569515009,12.637533995992,6.30781166059742,NA,NA,NA,NA,NA,1.83854814208398,4.66101590201239,1.69184086238443,1.94427395172345,8.52830719264437e-10,-127.533480652926,0.99999959881386,6.41093500943194,NA,51.7965207783139,1.10062443950675,1.97005100470582,3.37010714543847,1.40958950347133,1.40958950347133,1.80815422374115,"10|10|10|10|5|5|5|5|3.125|3.125|3.125|3.125|0.9765625|0.9765625|0.9765625|0.9765625|0.30517578125|0.30517578125|0.30517578125|0.30517578125|0.095367431640625|0.095367431640625|0.095367431640625|0.095367431640625|0.0298023223876953|0.0298023223876953|0.0298023223876953|0.0298023223876953|0.00931322574615479|0.00931322574615479|0.00931322574615479|0.00931322574615479","296.231279757264|49.9831405689511|56.078877793505|48.3742728808439|41.9582066111882|23.8526111964681|13.9602051918511|15.3909988564369|48.1584762532175|7.68205330041114|5.94175759006507|4.83647460124623|32.7593946751821|-1.6068253587129|0.822302483277939|-0.112018611519634|26.2057468963582|0.137288097338352|-0.470530635949919|5.82599983628301|12.4677923312556|6.60117286730418|4.02577850976567|-0.625042788278748|0.00203123290878082|4.53927670290255|-1.53189685776702|1.18292391849115|4.3232613664861|0.839031059240485|-1.86293762245103|1.16911784578598","dt4","June_24"
"44","Etoposide","Mahalanobis distance (cutoff = 1)",17,3.45516375241837,"exp4",8.97694234799696,5.19195066910703,NA,NA,31.0168058083486,NA,NA,0.640054357693972,NA,1.30736521833722,4.66101590201239,0.115641938360874,0.194288483305061,1.08811881571903e-15,-72.3219552792076,0.999999999999792,0.640054357693972,NA,31.0168058083486,0.0473643946249771,0.0972902423424682,0.206051479996775,0.109057760243231,0.109057760243231,0.150368091837369,"10|10|10|5|5|5|3.125|3.125|3.125|0.9765625|0.9765625|0.9765625|0.30517578125|0.30517578125|0.30517578125|0.095367431640625|0.095367431640625|0.095367431640625|0.0298023223876953|0.0298023223876953|0.0298023223876953|0.00931322574615479|0.00931322574615479|0.00931322574615479","31.1417766542725|26.7806220565736|34.6546411028962|38.3379184275437|22.1753252614302|29.9418075593053|37.1511369160437|28.9400296399099|28.2924157391903|18.3226629780527|21.9432849119312|20.7244196544196|7.67834166322972|19.7502057915931|4.58899598487543|2.30988940737784|7.58994045801693|0.106430452266432|-2.42504776687735|0.969355692831613|2.06104685193535|15.3239824153843|-2.79090437387665|2.27544311254195","dt4","June_24"
"45","Lys05","Mahalanobis distance (cutoff = 1)",19,3.45516375241837,"exp3",14.2041471007654,6.71586493673293,3.83696479523165,2.85509223026467,NA,0.384918287306573,NA,NA,NA,1.30617698516561,4.66101590201239,1.47135156522744,1.69492756430426,4.71754737979018e-14,-73.6127246749214,0.999999999982678,17.3047095059205,NA,49.0776541965831,0.458017830928822,1.72539053985064,5.30423385387655,0.903243959534229,0.903243959534229,1.57393589016796,"35|35|35|17.5|17.5|17.5|10.9375|10.9375|10.9375|3.41796875|3.41796875|3.41796875|1.068115234375|1.068115234375|1.068115234375|0.333786010742188|0.333786010742188|0.333786010742188|0.104308128356934|0.104308128356934|0.104308128356934|0.0325962901115417|0.0325962901115417|0.0325962901115417","48.9169834409413|76.3812659993342|49.636122909915|19.6627223826323|20.6823644013341|23.7667683264769|12.9408037967411|16.6598449784108|25.4725569309879|6.26549787815863|13.2037471386864|9.85206244690839|4.45025735504961|9.72399102467877|7.91666064379676|5.39201980105987|8.30560373009346|2.88907563372437|-3.78798887620986|-3.5338771612571|0.628242316318897|-2.14799755183256|0.307905800970726|0.890790277939313","dt4","June_24"
"46","Bafilomycin A1","Mahalanobis distance (cutoff = 1)",19,3.45516375241837,"exp5",5.18943396804168,3.76959285051453,NA,NA,17.9303441419463,7.97962357327237,NA,0.00503285027206404,NA,1.14044191262197,4.66101590201239,0.00411588935951975,0.00518783043423697,1.86680151696243e-14,-66.524403448792,0.999999999999523,0.00503285027206404,NA,17.9303441419463,0.0036316791080255,0.00397451751544109,0.00436643248606281,0.00434374808592512,0.00434374808592512,0.00453339024920399,"0.5|0.5|0.5|0.25|0.25|0.25|0.15625|0.15625|0.15625|0.048828125|0.048828125|0.048828125|0.0152587890625|0.0152587890625|0.0152587890625|0.00476837158203125|0.00476837158203125|0.00476837158203125|0.00149011611938477|0.00149011611938477|0.00149011611938477|0.000465661287307739|0.000465661287307739|0.000465661287307739","13.0948894386094|15.5412672203415|18.5626134389511|22.5068956874561|23.1516892534891|17.7947796266498|20.1641311606267|20.4054676653205|25.5677064876505|14.6408121942659|13.3933252700269|13.372748928982|18.607854409795|16.7998535575762|18.2584875972766|6.42142659153725|2.56487753766555|15.7511435497373|0.0875515936962881|-3.67947025350301|-0.432559835191098|1.09594952831787|-3.64206627676786|3.25791699942599","dt4","June_24"
