chem,feat,assay,n_gt_cutoff,cutoff,fit_method,top_over_cutoff,rmse,a,b,tp,p,q,ga,la,er,bmr,bmdl,bmdu,caikwt,mll,hitcall,ac50,ac50_loss,top,ac5,ac10,ac20,acc,ac1sd,bmd,conc,resp,errfun,exp
Berberine Chloride,Cytoplasm_DNA_Profile,Mahalanobis distance (cutoff = 1),39,1.0260345323832543,pow,12.099495439516303,3.289868921424522,1.4537511326360304,NA,NA,0.4657195859031166,NA,NA,NA,0.81419485082644,1.38412058418501,0.692093649242201,1.1835441008643437,1.2803905511806237e-18,-121.86119136277122,0.9999999990553626,22.574800966263545,NA,12.414500145357428,0.16084556965254518,0.7125004995300627,3.156176218761993,0.47322326200518516,0.47322326200518516,0.899973394714499,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,-0.372545206775857|0.535920144954818|-0.0689469319317395|20.3924819619301|23.4567635239624|19.5076521840013|0.374730857040382|1.30277893683295|0.0570042200359678|14.5250023393316|16.4649444563448|7.07375198950322|-0.597774981781103|0.387256114846574|1.78446243291679|6.27306571658068|9.71906859521315|6.43259700447106|1.68195212154062|2.22131744842222|2.58031743575497|7.62325052871282|9.32449735213906|3.60728761783969|6.00581949318275|2.71068182764451|6.71227448744509|4.99714493062093|4.47029389144673|2.15147776497|2.48258007957906|1.03039721212024|2.95625165650499|2.29165996338687|0.671814126466457|1.71639598986206|10.4757165061614|4.4230038861442|11.7548991065095|0.563540028434212|1.67979814754783|1.34583710186646|10.0201110537404|11.4791583385846|11.2450425524278|3.47104754842034|2.4392892751573|2.22261872385267,dt4,Definitive_rep4
Berberine Chloride,Nucleus_DNA_Texture,Mahalanobis distance (cutoff = 1),39,1.0260345323832543,pow,6.8208086963806,2.1727706059421457,1.7579138274201451,NA,NA,0.30000013224701827,NA,NA,NA,0.49209643555649096,1.38412058418501,0.3272476731714095,0.6414865177570059,3.3856286809413466e-18,-104.28061834619234,0.9999999842203687,9.921266679783413,NA,6.9983852612665025,0.004605059644548624,0.04641604538191041,0.46784394452870104,0.1661683580493506,0.1661683580493506,0.45073502105794316,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,0.922284107559752|2.93044092820399|0.336438535474844|6.71929106545057|10.7604613440016|7.18467963973824|1.04463187725859|5.37581118360006|0.00663621256330571|8.45494094599998|6.13450474934144|6.02313206888526|0.77000642689855|5.45709187051323|6.0314164564059|3.38344193717779|6.95874630106845|2.68323013029722|2.86924424745518|7.83058549770525|9.19462401207377|2.91626577022331|4.19278845995797|0.426904870348736|3.55521275449445|5.35922071598246|5.45987730537544|1.62155051461642|2.59105324441324|-0.00293632255864762|3.93490273405222|1.09837118138612|2.40736385047139|-0.312072627376705|1.4427204359894|1.09416876224298|6.08230481174406|6.30696704045514|6.416913670849|2.42017722595987|3.46909246772701|0.752800362612025|7.53126268995802|6.8297766772693|7.39842820409029|2.69460470956013|3.70839822464498|0.881399178310664,dt4,Definitive_rep4
Berberine Chloride,Nucleus_DNA_Intensity,Mahalanobis distance (cutoff = 1),35,1.0260345323832543,exp4,2.69877368576869,2.0609520140533735,NA,NA,2.7690349966859094,NA,NA,1.2175967948766253,NA,0.4463888764563109,1.38412058418501,0.24381403735056642,3.6217103802483503,5.717844582135357e-10,-101.58763587830764,0.9999817154772872,1.2175967948766253,NA,2.7690349966859094,0.09010287078494945,0.185078479390025,0.39197861651559046,0.8131237218673268,0.8131237218673268,1.217093278115203,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,0.536781065136234|2.91598049226823|-0.0807873642969994|3.56493113664045|1.64133940866641|2.34322836991113|1.20325296270356|4.58001143093455|0.085514849468135|2.26976938837266|2.03489604774788|3.60847597623458|0.220793972411585|5.24451946185725|5.17573001038469|1.17711001120867|3.43581637062301|0.766039020530775|1.97800684129816|8.19481548828348|8.63121765406537|2.58951283683108|4.65454944643774|0.0484137280363708|2.02294596705574|4.99190022252062|4.67943669455314|1.70526177864428|1.08396647520826|0.245555242237179|2.29652364644265|1.21047715325047|1.63693026948562|-0.0871574908337098|0.668347324375753|-0.0596588766524754|4.11971169916861|5.84023293030929|5.02647882229504|0.124439925323994|1.0457539569773|0.717364607561423|3.34294591448584|4.12289002693311|1.61192987118735|2.03266902878497|2.87947416811111|0.145734662198727,dt4,Definitive_rep4
Berberine Chloride,Nucleus_RNA_Texture,Mahalanobis distance (cutoff = 1),24,1.0260345323832543,poly2,2.4713069109524035,1.0286629525443094,-11.07682860356953,-116.24147404783774,NA,NA,NA,NA,NA,-0.25202429857145414,1.38412058418501,15.860425321545474,18.73133654987142,3.68960572130124e-11,-66.21959553462548,0.9987426057444527,15.325120479585518,NA,2.535646230754554,1.346054774485348,2.724807418534048,5.590764993791463,12.007714604333216,12.007714604333216,17.016002339606285,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,-0.572677377796364|-0.443884479880693|-0.244606677839048|1.49247958236893|1.20028817262991|1.52644803121533|-0.741188269149421|2.41282002181916|-0.0173993623313549|2.30777751681178|2.2797145147696|3.7343497904092|0.766636020676015|0.920109221507995|1.20087354679107|1.91294577702309|3.06507236758593|3.09977154228231|0.342111012267763|3.29462931865475|1.67536907972362|0.752828493047697|-0.308737126844373|0.960199105523448|0.615106907964575|1.76234348794003|1.10239075701998|0.286315104768584|-0.772662735656059|-0.700020499882625|1.90909597471049|-0.13998231619222|2.17756597073852|-0.782488010317213|1.21451570952144|1.28848734993044|2.54874284713184|3.10935091792454|1.98564223895809|0.958300811536124|2.68483403619383|-0.405294465656607|0.90373414145141|3.02490269193506|0.153966968876998|0.813667464965222|0.383963879270732|-0.343761968900473,dt4,Definitive_rep4
Berberine Chloride,Nucleus_RNA_Profile,Mahalanobis distance (cutoff = 1),33,1.0260345323832543,pow,4.19800370690452,2.5706542398509717,1.0819436870836967,NA,NA,0.30000006910352395,NA,NA,NA,0.6679280335923049,1.38412058418501,1.0847245589228098,5.832779854681778,3.8031166889355694e-8,-111.53141490356023,0.9999810294427318,9.92126185499481,NA,4.307296770356947,0.004605049965701903,0.04641597039779285,0.46784341625279224,0.8378978690708443,0.8378978690708443,2.2728153387092878,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,2.07561443873624|0.894345776773523|1.82177471604717|13.9530922335029|5.2433794654197|7.6691876408357|-0.471394693343676|4.69924736121269|1.44298693432667|2.47420327512482|5.74652480788612|1.25380317318311|-0.60697089902174|3.10782192983321|4.37908213756748|4.0183242694636|5.26768355902118|2.26533169002074|-0.744199792899294|5.40324208206826|6.09261641703481|0.580873961222512|1.39271071846872|4.26406357515544|1.59897947322291|3.81733850368869|0.857124635650169|1.08236901792056|-0.227884039391776|0.0356332370528109|0.205724003297793|1.96719100155719|0.524189240123584|0.391723018528043|2.45687040730295|1.17890963631734|1.7868707052016|4.98180977921478|10.1104808661917|-0.107480654400277|1.24480288133648|2.54285152384863|1.73349894369108|6.74337721938565|0.391505477021793|1.80373442210167|-0.0399582529127959|-0.0122320050147915,dt4,Definitive_rep4
Berberine Chloride,Nucleus_RNA_Axial,Mahalanobis distance (cutoff = 1),27,1.0260345323832543,exp4,4.060483890308418,2.331791934308448,NA,NA,4.166196689642335,NA,NA,7.412293547317765,NA,0.45074781628998595,1.38412058418501,2.494349431493881,8.11852071266541,2.52094809180944e-10,-104.05412262292937,0.9999956728676679,7.412293547317765,NA,4.166196689642335,0.5485140323334705,1.126691548715083,2.386225540433897,3.0234144268148864,3.0234144268148864,4.318172925604662,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,-0.577410751948971|0.545611398854343|-0.503082859428126|6.92662970313548|6.07284087263909|13.320643199204|-0.506631254289215|1.45782150168641|0.324292386944577|2.95253160579196|7.75775914335007|6.38140435886789|0.928994963909373|-0.727715725629483|-0.785543108800776|4.64256633563236|9.60997508294693|7.25469136008881|1.11504330298244|-0.524261199180087|-0.160243765583898|3.31958771788335|3.80980937871012|4.84221275353856|1.81815541651848|-0.727963323184515|3.6793972192015|0.658098786774118|1.36338981371719|1.51043076504766|2.4262172590698|-0.402484138280004|3.38030179993521|2.6828806076677|-0.4884766378071|1.18756951591572|2.94683019412371|-0.252318587782945|3.97060052086188|0.719145016233293|0.396413329874015|2.49159687174348|3.21660324449597|0.505330642392542|2.62850523244055|-0.650907418856636|-0.166823919010494|0.0961841181407532,dt4,Definitive_rep4
Berberine Chloride,Nucleus_RNA_Compactness,Mahalanobis distance (cutoff = 1),39,1.0260345323832543,pow,9.649305066794604,2.3397568653666703,2.1217428954713324,NA,NA,0.3344826290423193,NA,NA,NA,0.6829169862665239,1.38412058418501,0.20476003932165218,0.39248348351129203,1.6949335943422556e-20,-110.7314975098965,0.999999998786376,12.589632889364452,NA,9.900520212031967,0.012892026410016987,0.10240192484808669,0.8133829298119921,0.11393579640476431,0.11393579640476431,0.2788405062760576,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,0.46467273579942|0.464449952006142|0.119131577828281|14.7649111805734|13.0417466978613|8.47719273051313|-0.0842890832698916|3.19434618369647|0.97284940520961|6.62473395340273|7.65850100025289|11.4332931867566|1.62366952508898|3.04212891240103|2.75951040593425|7.25412713048971|6.21252005002385|12.2807071841076|1.51376605680433|6.37964522338405|6.381170429823|2.41127944358561|0.684360594197914|5.1923257748137|3.45149114638416|5.20596174281094|8.07706181419132|0.387311994216714|1.26244697071197|1.50952824284882|7.39910275598232|3.90530978215747|9.95559530274987|0.841809671078223|6.64317770204725|5.91982900762806|10.8840042962206|4.39081950113675|7.4705171201393|3.09429298228125|3.6996470575855|0.950272406322324|10.9430522440102|10.3478902572657|6.31415006126095|1.82712023200207|1.28048344289684|1.33751777300948,dt4,Definitive_rep4
Berberine Chloride,Cell_DNA_Radial,Mahalanobis distance (cutoff = 1),30,1.0260345323832543,pow,9.37479078541693,2.6266100868357194,1.0261030703931127,NA,NA,0.4859662875206233,NA,NA,NA,0.6701046868965745,1.38412058418501,1.403955168026423,2.5543790546793423,5.390259281403819e-16,-113.37230788430384,0.999999970587478,24.01893503285925,NA,9.618859079706102,0.21027993683345098,0.875475688434047,3.64493965796713,0.9998625581418764,0.9998625581418764,1.8512844932624322,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,0.723478246823318|-0.175763005792136|0.655111989572329|12.9420737522648|9.61822329143001|16.9955348144315|-0.0464637375895021|0.356167347421195|0.398464306618896|9.3502298162258|13.414468952879|7.50030108762097|-0.571473460933941|0.525984290605836|0.800178751041886|6.49402520972325|11.1344154998593|8.69469906127568|1.3294653375008|0.42719280044259|1.42361116135547|6.42185776271335|6.89463178794114|3.79279723322601|1.30100398458473|0.229136118187793|4.12627718820191|2.09164537049922|4.23306736754576|2.34109205948555|2.48240297678267|0.683253647147353|1.92086278082028|2.17018832628174|0.301094597599639|1.22017484090975|6.23413608585254|4.56722716370617|11.4976636394825|0.767372176059848|0.982017344874727|3.54035102823755|9.80068795380607|3.20970886638781|5.20969197414507|0.69608288021576|0.580726364834256|0.960118449227974,dt4,Definitive_rep4
Berberine Chloride,Cell_Mito_Radial,Mahalanobis distance (cutoff = 1),35,1.0260345323832543,exp4,18.0674890237014,2.3723290854730825,NA,NA,18.537867651773045,NA,NA,15.289648427751377,NA,0.37638776557953024,1.38412058418501,1.496029310984453,1.9703608534283479,5.570377682101108e-35,-102.59960678939346,0.9999999999999977,15.289648427751377,NA,18.537867651773045,1.1314428737245317,2.3240738587054537,4.922167389843555,1.2559711328039223,1.2559711328039223,1.7116998677868738,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,1.06938339388826|0.69102322379999|0.674015981292095|18.1320772018069|14.2715851935421|18.6502069208278|0.0134566344512895|1.6159205808884|0.748492594758063|20.7940601391034|21.614809159176|16.8954993454685|2.13480731522696|-0.140021070074239|0.659700959382055|16.2123004235157|15.8689505376783|9.65614137797255|2.91956734855634|3.60725142752242|2.90080698162432|8.5738365952336|7.69024646546029|3.77554706469683|5.51494906434692|6.223993296533|8.08959989166769|2.82463000460109|5.84645190764077|2.86793649557003|11.5844042735375|15.4737346641203|13.646065429632|2.17040951797772|0.274657782117344|0.061959312220243|18.5224366108006|27.8023944322303|17.5633281957043|0.666070481166407|0.252548141037282|2.07852829242709|13.2070769460509|20.1710402841526|13.54492599466|-0.673472550603278|0.160198756910851|-0.162737928185397,dt4,Definitive_rep4
Berberine Chloride,Cell_Mito_Axial,Mahalanobis distance (cutoff = 1),11,1.0260345323832543,exp5,1.5242031971700132,0.9896195886605954,NA,NA,1.5638851146653956,7.999993592215052,NA,30.810842706049108,NA,-0.40313909298379713,1.38412058418501,15.957356482992694,40.25060896542016,9.74373553976483e-7,-62.612895238541924,0.9694812340876289,30.810842706049108,NA,1.5638851146653956,22.25142635048612,24.346416551368094,26.74073791421025,32.519110010432215,32.519110010432215,35.521357241681564,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,0.194844655176069|-0.82811420874872|-0.217572550254037|0.980758043838768|0.845693597725258|2.38716812713708|-0.717474507320817|-0.84151994284591|0.36621313273009|1.10905136327407|2.18578959163717|2.45486321370029|-0.732729441392854|-0.733059407677496|-0.76752112926646|0.398387923145224|1.03592558083978|2.6171516674534|-0.76901007577887|-0.0180091960846649|-0.218276342440512|-0.510652964348363|-0.48881818527983|0.18325147061654|-0.647200272383388|-0.0575654003277584|0.269671629639922|-0.819021690415233|-0.601376230082004|-0.67847867147952|0.987107632815914|4.21448123647462|0.777617800868331|-0.3707628787748|-0.78892458628583|0.338400223611856|1.72034468397585|3.81494805846833|0.2570547456628|-0.352445496691377|-0.0199967364570637|0.348060917693022|-0.249981555003131|5.14089127917671|1.41925130921463|-0.823697534486954|0.20911571161888|-0.156750405698828,dt4,Definitive_rep4
Berberine Chloride,Cell_Mito_Compactness,Mahalanobis distance (cutoff = 1),27,1.0260345323832543,poly2,16.742810357804988,1.5167770377619,-68.71555173769138,-150.49565255036697,NA,NA,NA,NA,NA,0.17868186231985345,1.38412058418501,2.9435367621654196,3.301626160172667,1.637223470978949e-38,-85.72009469473024,0.9999999999999603,22.0392894742017,NA,17.178701596251948,1.9052965800855797,3.8614272553951157,7.944033136277189,2.281738510240801,2.281738510240801,3.095049054066544,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,-0.555049600310535|-0.844276751974676|-0.28942662766134|15.036172002107|14.4372041453711|14.2947676254352|-0.817766890720592|-0.818103993755372|0.762427090929574|18.3880559807428|17.825906143149|17.0975230475149|-0.707370552326637|-0.761930170183914|0.463785933820306|10.315495543207|10.2449613832858|10.9277548392904|0.598965462830935|2.64884668221802|2.40044222679876|4.8493948443592|4.08775021220347|4.48226478378914|8.66308121297793|7.10335231106991|2.56570808765245|0.523336620287505|-0.334009030119318|-0.41085539473756|11.3186813621826|16.1513225512768|12.6223423242984|-0.60239229554963|-0.67972423936301|-0.723602423909323|18.9910794862149|21.0993480154021|15.9392993466921|0.762321901811595|0.00767512712686069|1.23117230728756|13.2774181686657|17.3235958083233|15.9489671811604|-0.669025333266982|0.0929200856445724|0.792759368047465,dt4,Definitive_rep4
Berberine Chloride,Cell_AGP_Radial,Mahalanobis distance (cutoff = 1),32,1.0260345323832543,pow,4.935806793065221,2.5177436847430537,1.041310841529513,NA,NA,0.34346986951382774,NA,NA,NA,0.3436032107076606,1.38412058418501,1.4804525233696864,3.798703240426594,6.029871255693547e-14,-99.77301284628959,0.9999991184489738,13.291137321863582,NA,5.064308214856764,0.016296660245635544,0.12261298526220137,0.9225168794284152,0.9578842370190287,0.9578842370190287,2.2900136812664478,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,1.43069532674386|0.305854166567425|0.790488381016085|2.51452344492462|6.13054199716326|8.97605230484379|0.131819032660028|2.22791614594949|0.770510368052522|0.528334293170399|7.18246257353906|3.11979216313164|0.70035922234528|3.05047974948559|3.47396575814802|1.55195985677426|4.67627898798307|5.49565948363204|0.610424900222385|3.85056997427927|3.53053458351983|1.27766919638074|1.00248934815485|2.90806784004346|1.45431243693116|2.11202374779871|7.47289307675462|0.566630753991471|1.15837905926882|1.07414296604588|3.40792414502267|1.92489494494966|5.41570131738011|0.0571088115961942|-0.0170860378292546|0.71441309561268|5.24949883003843|4.11263526522631|17.7354100539071|1.24107011551377|0.0695848365128759|1.87230813927183|6.80035883827929|4.27489881025849|3.21985081869194|-0.482393521981549|0.573128690288868|0.304556348721929,dt4,Definitive_rep4
Berberine Chloride,Cell_AGP_Compactness,Mahalanobis distance (cutoff = 1),40,1.0260345323832543,pow,6.463118217010636,2.0480057634186095,1.6657262979213314,NA,NA,0.3000002175509563,NA,NA,NA,0.5760712794062548,1.38412058418501,0.34040929088936894,0.8992135067049202,2.3446546611658895e-16,-104.87196394278816,0.9999999243374553,9.921273197849986,NA,6.6313824775281995,0.004605072720248363,0.046416146682124584,0.4678446582055951,0.1988512353768187,0.1988512353768187,0.5393878316273547,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,1.7298892250473|1.95585184472527|2.32514520670924|3.10932682334523|10.2624747531531|9.08031044800575|1.21206316627123|2.85947982046027|2.96358212974038|3.20457364020091|8.86814587058457|4.33085138096817|0.872864567912934|3.83743523553257|4.505024966909|2.67192593686451|8.27944434453815|5.42608573100956|0.616518244795965|3.40546043883311|2.65733309110591|7.16158816859573|2.26521414799923|6.36648128845031|-0.00560511415603404|3.09588511633753|3.00203276578795|2.74019597938925|-0.341510649298326|0.709035643883456|4.73672932513459|3.29626773516579|4.50176168013473|1.22430821349647|1.10326963288287|2.04171746648514|4.17535012099746|4.35510762238528|11.1370216796106|3.32069881955761|2.85990214139157|3.84654555116387|5.63897088006793|6.7351712608725|8.96311753607443|-0.212278756453588|-0.518809911508453|-0.557228324296675,dt4,Definitive_rep4
Berberine Chloride,Cell_AGP_Symmetry,Mahalanobis distance (cutoff = 1),39,1.0260345323832543,exp4,3.7350626478466866,2.4447762415488445,NA,NA,3.8323032573055347,NA,NA,0.278466844953866,NA,0.7159289641090161,1.38412058418501,0.07765614649532451,0.3997377927424915,3.799291345287804e-12,-112.4686460475121,0.999999744896111,0.278466844953866,NA,3.8323032573055347,0.02060670843940016,0.042327821854870724,0.08964630088529257,0.12518715450023413,0.12518715450023413,0.1800289597431402,0.137174211248285|0.137174211248285|0.137174211248285|100|100|100|0.411522633744856|0.411522633744856|0.411522633744856|75|75|75|1.23456790123457|1.23456790123457|1.23456790123457|33.3333333333333|33.3333333333333|33.3333333333333|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|33.3333333333333|33.3333333333333|33.3333333333333|1.23456790123457|1.23456790123457|1.23456790123457|75|75|75|0.411522633744856|0.411522633744856|0.411522633744856|100|100|100|0.137174211248285|0.137174211248285|0.137174211248285,4.70408416541508|1.73954529489635|0.670000113711503|3.31517536130902|0.815756215520211|6.048662932609|0.555401789906325|4.06287417100131|1.24856239399807|0.987478358845736|10.0878001516346|2.19297637726424|0.499391338595123|5.89302277948638|8.61377877485596|3.42204407226002|5.03283832639477|8.2980034407048|0.422852654394354|5.99748873834304|6.18948234544149|2.95281662192646|4.14198020667038|2.62295623350543|-0.533552587044959|2.0819703131721|1.9479250339597|6.47027029933942|2.45474915669106|2.18802711799194|5.87577187750092|5.19213485560786|7.49519563824718|1.63827786372204|3.43195152528282|5.21724868554649|3.04108983978207|7.03455722369212|9.1181300619781|2.74817618608654|1.83764394333715|2.53619731807127|1.60684952858335|4.19113099033043|1.07226600715566|1.61451469555486|0.642625222009394|0.388457513350598,dt4,Definitive_rep4
