name,assay,n_gt_cutoff,cutoff,fit_method,top_over_cutoff,rmse,a,b,tp,p,q,ga,la,er,bmr,bmdl,bmdu,caikwt,mll,hitcall,ac50,ac50_loss,top,ac5,ac10,ac20,acc,ac1sd,bmd,conc,resp,errfun,exp
Staurosporine,Mahalanobis distance (cutoff = 1),32,0.7224715366602499,hill,10.060725061789242,1.1716300918094469,NA,NA,11.891353140310065,0.3000000001597609,NA,0.11061385280845637,NA,0.03755896302213377,0.9746141029546771,2.1432656241402982e-5,6.803805663634622e-5,9.133519759185953e-21,-52.386147412327375,0.9999999999999998,0.0071744990394711486,NA,7.268587495307161,1.0948953869611085e-6,1.2279463641218287e-5,1.5490632141152845e-4,1.2018392142752238e-5,1.2018392142752238e-5,3.5178344474318835e-5,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.005|0.005|0.005|0.005|0.00158113883008419|0.00158113883008419|0.00158113883008419|0.00158113883008419|5e-04|5e-04|5e-04|5e-04,9.90946096233419|8.54562094577585|6.83202772015081|8.24581386891031|7.51506370901301|6.22798054927545|8.64192040601499|6.50732170574|5.242353997037|4.83681560023222|4.5229833128611|4.23619301013494|6.36551106042746|7.00288092097759|5.99747700351366|5.88334625646824|4.69821565683399|3.71576124242916|2.63653804135996|3.7550906974071|3.13803005763814|2.89906575325057|2.37795017282642|2.72659306273495|2.99242046934211|2.51772063397785|2.15672283425704|1.66805176917849|3.72997847879406|2.91850581672136|3.58018124857933|3.36107036587769,dt4,PR_0.7
5-Nitro-2-(3-phenylpropylamino)benzoic acid,Mahalanobis distance (cutoff = 1),22,0.7224715366602499,hill,3.572230607589874,1.137214987849351,NA,NA,3.09283059586775,0.3000000004855074,NA,0.45535855922425894,NA,-0.1457098959171776,0.9746141029546771,0.0044462950315738645,0.20028574953999068,1.2955926875962769e-8,-36.49822326408775,0.9999999778384839,0.14948805002711624,NA,2.5808349363702345,1.3221987956606809e-5,1.5458708457575339e-4,0.0021418802087802666,0.008677118363552753,0.008677118363552753,0.03424217376985465,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,2.75192823868919|4.74010012828245|2.13429953945875|3.53037714796866|2.69928513273316|1.27246047879069|2.61696357830816|3.97787944857365|2.0904473220438|1.16240809420231|2.41746364251073|1.82454554449066|5.4091530188905|1.38247721267688|0.38811597807861|1.76354163899895|1.16856778752543|0.879268579385764|1.83270418893946|2.19394734123581|0.53080513807081|2.49526299415668|2.17069253112582|1.47929251117967,dt4,PR_0.7
Taxol (Paclitaxel),Mahalanobis distance (cutoff = 1),23,0.7224715366602499,exp5,5.581578302493792,0.8998264118209747,NA,NA,4.03911891168543,0.30000000257525217,NA,0.0066635368448444265,NA,-0.3660302395023245,0.9746141029546771,1.173764223466908e-4,7.130855169272558e-4,7.880387219657682e-15,-31.0436305402977,0.9999999999999895,0.0066114600982714765,NA,4.032531453192199,1.127363820451658e-6,1.2418080661575896e-5,1.5144469158465395e-4,1.007018213697548e-4,1.007018213697548e-4,3.100183549979968e-4,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,3.41102712471636|3.50915955922672|4.08541512811976|5.43442617229321|4.10249951736693|4.41592042310975|6.56914781144962|3.76003689045659|3.26965307791609|4.29339019796415|3.09105755146892|2.71510947536381|3.61335609378981|3.24131138900352|4.17914791848265|2.56246132569715|3.40506062296763|2.47282460721883|1.14965510432928|0.615161061126168|1.73788003312744|2.84494364886873|2.64590790956039|1.66642591471073,dt4,PR_0.7
Ca-074-Me,Mahalanobis distance (cutoff = 1),16,0.7224715366602499,pow,4.114537673354524,0.6694751527305581,0.9109780009134716,NA,NA,0.5136338955556704,NA,NA,NA,-0.5998759659696364,0.9746141029546771,0.8922166742183835,1.5073671375968274,8.773946467331195e-10,-24.922308120775558,0.9999996077293406,2.5937080268971,NA,2.972636355514932,0.029309544969562045,0.11300248395585831,0.4356792776365242,0.636752975551469,0.636752975551469,1.1404934866350487,10|10|10|7.5|7.5|7.5|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01,4.45210145014101|3.07634090326057|3.0400706022238|1.85097055323388|2.38564225789928|2.52394679164894|0.953686044245659|2.03785941199329|1.97359997942439|0.262190796637308|0.320716994537542|0.72735565058065|0.081985204882288|1.30565644369516|0.436305930046116|0.933029968881463|1.04741439285814|0.397498904779379|1.50247405348603|0.356279698289417|0.815733548572561|1.50453050625496|-0.25485875791376|-0.345671186317088,dt4,PR_0.7
Amperozide,Mahalanobis distance (cutoff = 1),22,0.7224715366602499,exp3,8.861714452046945,1.1080558013978257,2.406025039415325,41.94927064719139,NA,0.30000035693912186,NA,NA,NA,-0.02289771365607248,0.9746141029546771,0.9273878325003889,1.494054419197441,1.347015984563876e-11,-37.68659617566613,0.9999999998373785,24.029956243189595,NA,6.4023364576147,0.040869655675059034,0.3404506358752301,2.453574786292726,0.48630989670591845,0.48630989670591845,1.1517738425003634,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,7.14425706201258|8.71468107662322|6.26208345362638|4.05839876092175|6.42004121184593|5.22331369770011|2.8943967497876|2.78385477569685|2.10571160668765|1.60817645764966|2.13462902208502|1.30219249437285|2.75638990169869|1.51923629154953|1.34535994201867|2.81849981737889|1.63647435847262|1.56551476235524|1.56777982607988|0.686498961063391|2.62524726013155|0.540295513335381|2.2969336648063|1.64481516805644,dt4,PR_0.7
Tetrandrine,Mahalanobis distance (cutoff = 1),20,0.7224715366602499,poly2,10.757556218708421,0.7160271631740616,-31.110033150864915,-18.356008047137426,NA,NA,NA,NA,NA,-0.5137840440565034,0.9746141029546771,0.5477398100012667,0.6697154110862295,5.89380250034366e-15,-24.774545329137236,0.999999999719696,2.685889141874512,NA,7.772028172039301,0.2322263807536026,0.4706440670297707,0.9682246739861545,0.43667147177311966,0.43667147177311966,0.5942975067014199,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,7.33832869244143|7.48574639131272|7.45984663387116|5.15517370214509|5.43115255377824|4.7034886960958|1.98266461427103|0.948308541809122|1.20402449022993|1.32538343394629|1.05858553013671|0.812252441402399|0.784413661937734|0.531257470973652|1.21866743071531|0.826189777375687|0.995808823992905|1.29176746062431|0.354585467667251|0.546893776368919|0.286216161324561|1.73233448697173|1.21139037719089|0.757002969843262,dt4,PR_0.7
Fenbendazole,Mahalanobis distance (cutoff = 1),19,0.7224715366602499,exp3,6.570598533526576,0.8184654465580783,0.6615717235952858,0.1683385430069764,NA,0.30000001547995,NA,NA,NA,-0.4120538548055064,0.9746141029546771,0.10339579449909038,0.14330432230318854,2.1650669871722824e-11,-29.62335388697901,0.9999999966864013,0.6847747242032955,NA,4.74707041929453,0.003270920663198192,0.021705093425997937,0.11414482310053524,0.061186808646655336,0.061186808646655336,0.12091659902526733,2|2|2|1.5|1.5|1.5|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02|0.00632455532033676|0.00632455532033676|0.00632455532033676|0.002|0.002|0.002,4.08589290940409|5.79115965012517|4.47796101544284|3.91092024515813|5.14083201985988|3.8387055503225|2.09508295644484|1.92914437355078|1.86368449730049|1.52173480461541|0.848660579498953|0.09716393905512|0.619285270941139|0.00390090222720474|0.80963363634347|2.36970726435151|1.14829015965058|1.55369065519322|0.412793697282193|0.598889752501692|0.996105261093901|0.779408103659928|1.98722627182325|1.24060095625243,dt4,PR_0.7
Etoposide,Mahalanobis distance (cutoff = 1),18,0.7224715366602499,exp4,5.058424164739226,0.4473964947845995,NA,NA,3.6545678058051365,NA,NA,0.4270504219951289,NA,-0.970381756332456,0.9746141029546771,0.14745768261578138,0.24530844455974604,2.999279858576525e-18,-15.734163625967224,0.9999999999999727,0.42705036696465476,NA,3.65456747937849,0.031601976637108974,0.06491297908577623,0.13747951501611697,0.1357030990393049,0.1357030990393049,0.1911019563434945,10|10|10|7.5|7.5|7.5|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01,3.76283822301365|3.6202046184827|2.92748394772039|4.07086823237929|2.99303369258362|3.6797930574873|3.63964337658675|4.03079720299698|3.72095771303333|2.80961619676876|3.63262396497208|2.4362455948074|0.987185215797392|1.73648572561246|1.41020372132027|0.957088066042067|0.445066320014918|0.75295337533733|0.638443076857027|0.217414475458467|0.396079402259779|-0.610560492995782|-0.89506538588998|-0.712241047614217,dt4,PR_0.7
Berberine Chloride,Mahalanobis distance (cutoff = 1),18,0.7224715366602499,pow,7.325301772689717,0.7914415550438532,0.3161437121749342,NA,NA,0.6118808569295595,NA,NA,NA,-0.3783110741292529,0.9746141029546771,5.422545663044843,7.403408738774077,9.719634011623745e-13,-29.524529333182954,0.9999999996539731,32.21255294179934,NA,5.292322028215192,0.7476873855807509,2.3211056476388254,7.205593582826327,3.860212816330921,3.860212816330921,6.296372879922914,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,5.08647842190013|5.3712795249366|4.70929737427523|5.7406297378213|5.05942858184745|4.6015846087394|1.7068032256249|2.20760147445772|3.13173031856257|0.777700003707171|0.370631681442524|0.75859719755983|1.35446286211236|1.12882486093632|1.37174062847498|-0.186294092141|1.17361997705123|1.29683124429825|0.527039428041625|-0.126967952734397|-0.199323329554441|1.9218443094106|1.63860216570951|0.70446493204789,dt4,PR_0.7
Latrunculin B,Mahalanobis distance (cutoff = 1),18,0.7224715366602499,exp5,7.792614119617865,0.8900442276674632,NA,NA,5.62994189760068,2.6663632508712976,NA,0.7589573189589727,NA,-0.30390698947049577,0.9746141029546771,0.4059115183843813,0.5279753152469655,4.06734921933202e-15,-31.974013740618197,0.9999999999998741,0.7589573189589727,NA,5.62994189760068,0.2858461026096641,0.3744355720389216,0.496141925714132,0.41357312220519404,0.41357312220519404,0.46718706532074245,10|10|10|7.5|7.5|7.5|3.16227766016838|3.16227766016838|3.16227766016838|1|1|1|0.316227766016838|0.316227766016838|0.316227766016838|0.1|0.1|0.1|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01,6.04448247198656|7.06418917269859|6.35863805828169|4.84866466804023|5.08359968245798|4.89416680555826|6.15228790263592|5.72099560137934|4.89058616135127|4.44476662957504|4.38790746668649|4.09877388579243|0.543163488030899|0.237411313671964|0.0814163700791353|1.08299098717791|1.35070271246684|1.42936639058524|1.34644226664623|0.447753065013533|0.414081388192654|0.212286344115643|1.68157582809331|1.95372820669497,dt4,PR_0.7
Rapamycin,Mahalanobis distance (cutoff = 1),21,0.7224715366602499,hill,5.634225824187595,0.703371140098147,NA,NA,6.352177611741489,0.30175582248812427,NA,2.9367091719915956,NA,-0.5562671215732359,0.9746141029546771,0.006121036465124481,0.017126571795361943,2.207160492859237e-15,-26.07711184955914,0.9999999999999958,0.24305616498779084,NA,4.070567789091675,3.6535948665171465e-5,4.062202819710351e-4,0.005110160319991651,0.003257907415115857,0.003257907415115857,0.010226762610292088,20|20|20|15|15|15|6.32455532033676|6.32455532033676|6.32455532033676|2|2|2|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02,4.32578311680326|3.81853704365161|5.293481347639|4.15591970353499|3.68815662145798|4.48108604046288|2.48027867843899|3.3137827260922|3.15527034218733|2.92618606481826|3.50147080853664|3.22811995837003|2.43661225840757|1.98757886006662|2.2543853228852|1.96691589061762|2.60785469096103|1.94166290040132|0.615742875048749|0.675973299552613|0.686908033854096|2.38109489771869|2.88149032535803|2.05316219641869,dt4,PR_0.7
